nu,B
2.5352617203e+21,4.1921529545e-08
2.5388887042e+21,4.1474877764e-08
2.5425156880e+21,4.1032733854e-08
2.5461426719e+21,4.0595055844e-08
2.5497696558e+21,4.0161802103e-08
2.5533966396e+21,3.9732931337e-08
2.5570236235e+21,3.9308402591e-08
2.5606506074e+21,3.8888175244e-08
2.5642775912e+21,3.8472209006e-08
2.5679045751e+21,3.8060463918e-08
2.5715315590e+21,3.7652900350e-08
2.5751585428e+21,3.7249478999e-08
2.5787855267e+21,3.6850160885e-08
2.5824125105e+21,3.6454907350e-08
2.5860394944e+21,3.6063680059e-08
2.5896664783e+21,3.5676440993e-08
2.5932934621e+21,3.5293152449e-08
2.5969204460e+21,3.4913777041e-08
2.6005474299e+21,3.4538277694e-08
2.6041744137e+21,3.4166617641e-08
2.6078013976e+21,3.3798760427e-08
2.6114283814e+21,3.3434669902e-08
2.6150553653e+21,3.3074310220e-08
2.6186823492e+21,3.2717645836e-08
2.6223093330e+21,3.2364641509e-08
2.6259363169e+21,3.2015262293e-08
2.6295633008e+21,3.1669473541e-08
2.6331902846e+21,3.1327240898e-08
2.6368172685e+21,3.0988530304e-08
2.6404442524e+21,3.0653307988e-08
2.6440712362e+21,3.0321540467e-08
2.6476982201e+21,2.9993194547e-08
2.6513252039e+21,2.9668237316e-08
2.6549521878e+21,2.9346636147e-08
2.6585791717e+21,2.9028358692e-08
2.6622061555e+21,2.8713372884e-08
2.6658331394e+21,2.8401646931e-08
2.6694601233e+21,2.8093149316e-08
2.6730871071e+21,2.7787848797e-08
2.6767140910e+21,2.7485714401e-08
2.6803410748e+21,2.7186715427e-08
2.6839680587e+21,2.6890821439e-08
2.6875950426e+21,2.6598002267e-08
2.6912220264e+21,2.6308228006e-08
2.6948490103e+21,2.6021469011e-08
2.6984759942e+21,2.5737695899e-08
2.7021029780e+21,2.5456879543e-08
2.7057299619e+21,2.5178991073e-08
2.7093569458e+21,2.4904001874e-08
2.7129839296e+21,2.4631883582e-08
2.7166109135e+21,2.4362608086e-08
2.7202378973e+21,2.4096147522e-08
2.7238648812e+21,2.3832474273e-08
2.7274918651e+21,2.3571560969e-08
2.7311188489e+21,2.3313380481e-08
2.7347458328e+21,2.3057905923e-08
2.7383728167e+21,2.2805110650e-08
2.7419998005e+21,2.2554968252e-08
2.7456267844e+21,2.2307452558e-08
2.7492537682e+21,2.2062537631e-08
2.7528807521e+21,2.1820197765e-08
2.7565077360e+21,2.1580407487e-08
2.7601347198e+21,2.1343141553e-08
2.7637617037e+21,2.1108374946e-08
2.7673886876e+21,2.0876082875e-08
2.7710156714e+21,2.0646240773e-08
2.7746426553e+21,2.0418824296e-08
2.7782696391e+21,2.0193809319e-08
2.7818966230e+21,1.9971171938e-08
2.7855236069e+21,1.9750888465e-08
2.7891505907e+21,1.9532935428e-08
2.7927775746e+21,1.9317289570e-08
2.7964045585e+21,1.9103927844e-08
2.8000315423e+21,1.8892827417e-08
2.8036585262e+21,1.8683965661e-08
2.8072855101e+21,1.8477320158e-08
2.8109124939e+21,1.8272868695e-08
2.8145394778e+21,1.8070589264e-08
2.8181664616e+21,1.7870460059e-08
2.8217934455e+21,1.7672459474e-08
2.8254204294e+21,1.7476566103e-08
2.8290474132e+21,1.7282758738e-08
2.8326743971e+21,1.7091016367e-08
2.8363013810e+21,1.6901318173e-08
2.8399283648e+21,1.6713643531e-08
2.8435553487e+21,1.6527972009e-08
2.8471823325e+21,1.6344283363e-08
2.8508093164e+21,1.6162557540e-08
2.8544363003e+21,1.5982774672e-08
2.8580632841e+21,1.5804915077e-08
2.8616902680e+21,1.5628959256e-08
2.8653172519e+21,1.5454887894e-08
2.8689442357e+21,1.5282681856e-08
2.8725712196e+21,1.5112322187e-08
2.8761982035e+21,1.4943790110e-08
2.8798251873e+21,1.4777067022e-08
2.8834521712e+21,1.4612134500e-08
2.8870791550e+21,1.4448974289e-08
2.8907061389e+21,1.4287568311e-08
2.8943331228e+21,1.4127898656e-08
2.8979601066e+21,1.3969947585e-08
2.9015870905e+21,1.3813697525e-08
2.9052140744e+21,1.3659131070e-08
2.9088410582e+21,1.3506230981e-08
2.9124680421e+21,1.3354980182e-08
2.9160950259e+21,1.3205361757e-08
2.9197220098e+21,1.3057358955e-08
2.9233489937e+21,1.2910955181e-08
2.9269759775e+21,1.2766134001e-08
2.9306029614e+21,1.2622879137e-08
2.9342299453e+21,1.2481174466e-08
2.9378569291e+21,1.2341004021e-08
2.9414839130e+21,1.2202351986e-08
2.9451108969e+21,1.2065202698e-08
2.9487378807e+21,1.1929540646e-08
2.9523648646e+21,1.1795350464e-08
2.9559918484e+21,1.1662616937e-08
2.9596188323e+21,1.1531324997e-08
2.9632458162e+21,1.1401459719e-08
2.9668728000e+21,1.1273006324e-08
2.9704997839e+21,1.1145950176e-08
2.9741267678e+21,1.1020276778e-08
2.9777537516e+21,1.0895971778e-08
2.9813807355e+21,1.0773020958e-08
2.9850077193e+21,1.0651410241e-08
2.9886347032e+21,1.0531125687e-08
2.9922616871e+21,1.0412153491e-08
2.9958886709e+21,1.0294479981e-08
2.9995156548e+21,1.0178091621e-08
3.0031426387e+21,1.0062975005e-08
3.0067696225e+21,9.9491168580e-09
3.0103966064e+21,9.8365040355e-09
3.0140235903e+21,9.7251235215e-09
3.0176505741e+21,9.6149624271e-09
3.0212775580e+21,9.5060079902e-09
3.0249045418e+21,9.3982475735e-09
3.0285315257e+21,9.2916686642e-09
3.0321585096e+21,9.1862588723e-09
3.0357854934e+21,9.0820059298e-09
3.0394124773e+21,8.9788976895e-09
3.0430394612e+21,8.8769221241e-09
3.0466664450e+21,8.7760673249e-09
3.0502934289e+21,8.6763215009e-09
3.0539204127e+21,8.5776729776e-09
3.0575473966e+21,8.4801101961e-09
3.0611743805e+21,8.3836217120e-09
3.0648013643e+21,8.2881961943e-09
3.0684283482e+21,8.1938224247e-09
3.0720553321e+21,8.1004892959e-09
3.0756823159e+21,8.0081858115e-09
3.0793092998e+21,7.9169010842e-09
3.0829362837e+21,7.8266243353e-09
3.0865632675e+21,7.7373448934e-09
3.0901902514e+21,7.6490521938e-09
3.0938172352e+21,7.5617357771e-09
3.0974442191e+21,7.4753852885e-09
3.1010712030e+21,7.3899904769e-09
3.1046981868e+21,7.3055411937e-09
3.1083251707e+21,7.2220273921e-09
3.1119521546e+21,7.1394391260e-09
3.1155791384e+21,7.0577665492e-09
3.1192061223e+21,6.9769999144e-09
3.1228331061e+21,6.8971295723e-09
3.1264600900e+21,6.8181459708e-09
3.1300870739e+21,6.7400396539e-09
3.1337140577e+21,6.6628012610e-09
3.1373410416e+21,6.5864215260e-09
3.1409680255e+21,6.5108912762e-09
3.1445950093e+21,6.4362014317e-09
3.1482219932e+21,6.3623430045e-09
3.1518489771e+21,6.2893070976e-09
3.1554759609e+21,6.2170849039e-09
3.1591029448e+21,6.1456677060e-09
3.1627299286e+21,6.0750468745e-09
3.1663569125e+21,6.0052138681e-09
3.1699838964e+21,5.9361602319e-09
3.1736108802e+21,5.8678775973e-09
3.1772378641e+21,5.8003576807e-09
3.1808648480e+21,5.7335922831e-09
3.1844918318e+21,5.6675732890e-09
3.1881188157e+21,5.6022926655e-09
3.1917457995e+21,5.5377424622e-09
3.1953727834e+21,5.4739148095e-09
3.1989997673e+21,5.4108019186e-09
3.2026267511e+21,5.3483960803e-09
3.2062537350e+21,5.2866896642e-09
3.2098807189e+21,5.2256751186e-09
3.2135077027e+21,5.1653449687e-09
3.2171346866e+21,5.1056918170e-09
3.2207616705e+21,5.0467083415e-09
3.2243886543e+21,4.9883872959e-09
3.2280156382e+21,4.9307215082e-09
3.2316426220e+21,4.8737038804e-09
3.2352696059e+21,4.8173273876e-09
3.2388965898e+21,4.7615850774e-09
3.2425235736e+21,4.7064700690e-09
3.2461505575e+21,4.6519755529e-09
3.2497775414e+21,4.5980947897e-09
3.2534045252e+21,4.5448211101e-09
3.2570315091e+21,4.4921479134e-09
3.2606584929e+21,4.4400686675e-09
3.2642854768e+21,4.3885769081e-09
3.2679124607e+21,4.3376662378e-09
3.2715394445e+21,4.2873303257e-09
3.2751664284e+21,4.2375629065e-09
3.2787934123e+21,4.1883577801e-09
3.2824203961e+21,4.1397088111e-09
3.2860473800e+21,4.0916099278e-09
3.2896743638e+21,4.0440551217e-09
3.2933013477e+21,3.9970384469e-09
3.2969283316e+21,3.9505540198e-09
3.3005553154e+21,3.9045960179e-09
3.3041822993e+21,3.8591586797e-09
3.3078092832e+21,3.8142363039e-09
3.3114362670e+21,3.7698232488e-09
3.3150632509e+21,3.7259139317e-09
3.3186902348e+21,3.6825028285e-09
3.3223172186e+21,3.6395844730e-09
3.3259442025e+21,3.5971534561e-09
3.3295711863e+21,3.5552044257e-09
3.3331981702e+21,3.5137320859e-09
3.3368251541e+21,3.4727311964e-09
3.3404521379e+21,3.4321965719e-09
3.3440791218e+21,3.3921230818e-09
3.3477061057e+21,3.3525056495e-09
3.3513330895e+21,3.3133392520e-09
3.3549600734e+21,3.2746189189e-09
3.3585870572e+21,3.2363397326e-09
3.3622140411e+21,3.1984968273e-09
3.3658410250e+21,3.1610853886e-09
3.3694680088e+21,3.1241006529e-09
3.3730949927e+21,3.0875379071e-09
3.3767219766e+21,3.0513924880e-09
3.3803489604e+21,3.0156597816e-09
3.3839759443e+21,2.9803352230e-09
3.3876029282e+21,2.9454142956e-09
3.3912299120e+21,2.9108925308e-09
3.3948568959e+21,2.8767655072e-09
3.3984838797e+21,2.8430288508e-09
3.4021108636e+21,2.8096782337e-09
3.4057378475e+21,2.7767093743e-09
3.4093648313e+21,2.7441180363e-09
3.4129918152e+21,2.7119000288e-09
3.4166187991e+21,2.6800512053e-09
3.4202457829e+21,2.6485674637e-09
3.4238727668e+21,2.6174447455e-09
3.4274997506e+21,2.5866790358e-09
3.4311267345e+21,2.5562663623e-09
3.4347537184e+21,2.5262027952e-09
3.4383807022e+21,2.4964844469e-09
3.4420076861e+21,2.4671074712e-09
3.4456346700e+21,2.4380680631e-09
3.4492616538e+21,2.4093624585e-09
3.4528886377e+21,2.3809869336e-09
3.4565156216e+21,2.3529378045e-09
3.4601426054e+21,2.3252114267e-09
3.4637695893e+21,2.2978041951e-09
3.4673965731e+21,2.2707125432e-09
3.4710235570e+21,2.2439329427e-09
3.4746505409e+21,2.2174619036e-09
3.4782775247e+21,2.1912959731e-09
3.4819045086e+21,2.1654317358e-09
3.4855314925e+21,2.1398658131e-09
3.4891584763e+21,2.1145948626e-09
3.4927854602e+21,2.0896155781e-09
3.4964124440e+21,2.0649246893e-09
3.5000394279e+21,2.0405189607e-09
3.5036664118e+21,2.0163951923e-09
3.5072933956e+21,1.9925502184e-09
3.5109203795e+21,1.9689809075e-09
3.5145473634e+21,1.9456841622e-09
3.5181743472e+21,1.9226569184e-09
3.5218013311e+21,1.8998961454e-09
3.5254283150e+21,1.8773988453e-09
3.5290552988e+21,1.8551620525e-09
3.5326822827e+21,1.8331828340e-09
3.5363092665e+21,1.8114582882e-09
3.5399362504e+21,1.7899855453e-09
3.5435632343e+21,1.7687617667e-09
3.5471902181e+21,1.7477841445e-09
3.5508172020e+21,1.7270499015e-09
3.5544441859e+21,1.7065562906e-09
3.5580711697e+21,1.6863005947e-09
3.5616981536e+21,1.6662801263e-09
3.5653251374e+21,1.6464922273e-09
3.5689521213e+21,1.6269342684e-09
3.5725791052e+21,1.6076036491e-09
3.5762060890e+21,1.5884977973e-09
3.5798330729e+21,1.5696141690e-09
3.5834600568e+21,1.5509502481e-09
3.5870870406e+21,1.5325035458e-09
3.5907140245e+21,1.5142716006e-09
3.5943410084e+21,1.4962519782e-09
3.5979679922e+21,1.4784422706e-09
3.6015949761e+21,1.4608400965e-09
3.6052219599e+21,1.4434431004e-09
3.6088489438e+21,1.4262489530e-09
3.6124759277e+21,1.4092553502e-09
3.6161029115e+21,1.3924600135e-09
3.6197298954e+21,1.3758606892e-09
3.6233568793e+21,1.3594551485e-09
