nu,B
2.5352617203e+21,1.1325336941e-08
2.5388887042e+21,1.1176196921e-08
2.5425156880e+21,1.1028953373e-08
2.5461426719e+21,1.0883583292e-08
2.5497696558e+21,1.0740063934e-08
2.5533966396e+21,1.0598372812e-08
2.5570236235e+21,1.0458487695e-08
2.5606506074e+21,1.0320386605e-08
2.5642775912e+21,1.0184047814e-08
2.5679045751e+21,1.0049449841e-08
2.5715315590e+21,9.9165714521e-09
2.5751585428e+21,9.7853916539e-09
2.5787855267e+21,9.6558896942e-09
2.5824125105e+21,9.5280450581e-09
2.5860394944e+21,9.4018374660e-09
2.5896664783e+21,9.2772468710e-09
2.5932934621e+21,9.1542534566e-09
2.5969204460e+21,9.0328376343e-09
2.6005474299e+21,8.9129800410e-09
2.6041744137e+21,8.7946615370e-09
2.6078013976e+21,8.6778632034e-09
2.6114283814e+21,8.5625663397e-09
2.6150553653e+21,8.4487524622e-09
2.6186823492e+21,8.3364033006e-09
2.6223093330e+21,8.2255007969e-09
2.6259363169e+21,8.1160271022e-09
2.6295633008e+21,8.0079645753e-09
2.6331902846e+21,7.9012957798e-09
2.6368172685e+21,7.7960034825e-09
2.6404442524e+21,7.6920706509e-09
2.6440712362e+21,7.5894804511e-09
2.6476982201e+21,7.4882162460e-09
2.6513252039e+21,7.3882615927e-09
2.6549521878e+21,7.2896002407e-09
2.6585791717e+21,7.1922161301e-09
2.6622061555e+21,7.0960933889e-09
2.6658331394e+21,7.0012163317e-09
2.6694601233e+21,6.9075694571e-09
2.6730871071e+21,6.8151374462e-09
2.6767140910e+21,6.7239051602e-09
2.6803410748e+21,6.6338576388e-09
2.6839680587e+21,6.5449800981e-09
2.6875950426e+21,6.4572579287e-09
2.6912220264e+21,6.3706766939e-09
2.6948490103e+21,6.2852221276e-09
2.6984759942e+21,6.2008801328e-09
2.7021029780e+21,6.1176367795e-09
2.7057299619e+21,6.0354783027e-09
2.7093569458e+21,5.9543911011e-09
2.7129839296e+21,5.8743617350e-09
2.7166109135e+21,5.7953769243e-09
2.7202378973e+21,5.7174235475e-09
2.7238648812e+21,5.6404886389e-09
2.7274918651e+21,5.5645593878e-09
2.7311188489e+21,5.4896231365e-09
2.7347458328e+21,5.4156673782e-09
2.7383728167e+21,5.3426797560e-09
2.7419998005e+21,5.2706480607e-09
2.7456267844e+21,5.1995602297e-09
2.7492537682e+21,5.1294043447e-09
2.7528807521e+21,5.0601686306e-09
2.7565077360e+21,4.9918414538e-09
2.7601347198e+21,4.9244113205e-09
2.7637617037e+21,4.8578668753e-09
2.7673886876e+21,4.7921968995e-09
2.7710156714e+21,4.7273903097e-09
2.7746426553e+21,4.6634361561e-09
2.7782696391e+21,4.6003236213e-09
2.7818966230e+21,4.5380420185e-09
2.7855236069e+21,4.4765807902e-09
2.7891505907e+21,4.4159295068e-09
2.7927775746e+21,4.3560778650e-09
2.7964045585e+21,4.2970156864e-09
2.8000315423e+21,4.2387329162e-09
2.8036585262e+21,4.1812196217e-09
2.8072855101e+21,4.1244659908e-09
2.8109124939e+21,4.0684623312e-09
2.8145394778e+21,4.0131990681e-09
2.8181664616e+21,3.9586667438e-09
2.8217934455e+21,3.9048560156e-09
2.8254204294e+21,3.8517576551e-09
2.8290474132e+21,3.7993625464e-09
2.8326743971e+21,3.7476616854e-09
2.8363013810e+21,3.6966461777e-09
2.8399283648e+21,3.6463072381e-09
2.8435553487e+21,3.5966361890e-09
2.8471823325e+21,3.5476244592e-09
2.8508093164e+21,3.4992635826e-09
2.8544363003e+21,3.4515451974e-09
2.8580632841e+21,3.4044610441e-09
2.8616902680e+21,3.3580029653e-09
2.8653172519e+21,3.3121629036e-09
2.8689442357e+21,3.2669329011e-09
2.8725712196e+21,3.2223050979e-09
2.8761982035e+21,3.1782717313e-09
2.8798251873e+21,3.1348251341e-09
2.8834521712e+21,3.0919577341e-09
2.8870791550e+21,3.0496620527e-09
2.8907061389e+21,3.0079307037e-09
2.8943331228e+21,2.9667563926e-09
2.8979601066e+21,2.9261319152e-09
2.9015870905e+21,2.8860501564e-09
2.9052140744e+21,2.8465040899e-09
2.9088410582e+21,2.8074867762e-09
2.9124680421e+21,2.7689913623e-09
2.9160950259e+21,2.7310110805e-09
2.9197220098e+21,2.6935392470e-09
2.9233489937e+21,2.6565692616e-09
2.9269759775e+21,2.6200946062e-09
2.9306029614e+21,2.5841088440e-09
2.9342299453e+21,2.5486056185e-09
2.9378569291e+21,2.5135786528e-09
2.9414839130e+21,2.4790217482e-09
2.9451108969e+21,2.4449287837e-09
2.9487378807e+21,2.4112937147e-09
2.9523648646e+21,2.3781105727e-09
2.9559918484e+21,2.3453734635e-09
2.9596188323e+21,2.3130765673e-09
2.9632458162e+21,2.2812141369e-09
2.9668728000e+21,2.2497804976e-09
2.9704997839e+21,2.2187700459e-09
2.9741267678e+21,2.1881772487e-09
2.9777537516e+21,2.1579966426e-09
2.9813807355e+21,2.1282228330e-09
2.9850077193e+21,2.0988504932e-09
2.9886347032e+21,2.0698743637e-09
2.9922616871e+21,2.0412892515e-09
2.9958886709e+21,2.0130900288e-09
2.9995156548e+21,1.9852716330e-09
3.0031426387e+21,1.9578290651e-09
3.0067696225e+21,1.9307573896e-09
3.0103966064e+21,1.9040517334e-09
3.0140235903e+21,1.8777072851e-09
3.0176505741e+21,1.8517192942e-09
3.0212775580e+21,1.8260830707e-09
3.0249045418e+21,1.8007939837e-09
3.0285315257e+21,1.7758474614e-09
3.0321585096e+21,1.7512389900e-09
3.0357854934e+21,1.7269641131e-09
3.0394124773e+21,1.7030184310e-09
3.0430394612e+21,1.6793975999e-09
3.0466664450e+21,1.6560973314e-09
3.0502934289e+21,1.6331133918e-09
3.0539204127e+21,1.6104416012e-09
3.0575473966e+21,1.5880778333e-09
3.0611743805e+21,1.5660180141e-09
3.0648013643e+21,1.5442581221e-09
3.0684283482e+21,1.5227941869e-09
3.0720553321e+21,1.5016222888e-09
3.0756823159e+21,1.4807385587e-09
3.0793092998e+21,1.4601391765e-09
3.0829362837e+21,1.4398203713e-09
3.0865632675e+21,1.4197784207e-09
3.0901902514e+21,1.4000096498e-09
3.0938172352e+21,1.3805104309e-09
3.0974442191e+21,1.3612771830e-09
3.1010712030e+21,1.3423063709e-09
3.1046981868e+21,1.3235945051e-09
3.1083251707e+21,1.3051381409e-09
3.1119521546e+21,1.2869338779e-09
3.1155791384e+21,1.2689783595e-09
3.1192061223e+21,1.2512682723e-09
3.1228331061e+21,1.2338003457e-09
3.1264600900e+21,1.2165713513e-09
3.1300870739e+21,1.1995781023e-09
3.1337140577e+21,1.1828174531e-09
3.1373410416e+21,1.1662862988e-09
3.1409680255e+21,1.1499815744e-09
3.1445950093e+21,1.1339002549e-09
3.1482219932e+21,1.1180393543e-09
3.1518489771e+21,1.1023959251e-09
3.1554759609e+21,1.0869670581e-09
3.1591029448e+21,1.0717498821e-09
3.1627299286e+21,1.0567415626e-09
3.1663569125e+21,1.0419393024e-09
3.1699838964e+21,1.0273403402e-09
3.1736108802e+21,1.0129419509e-09
3.1772378641e+21,9.9874144470e-10
3.1808648480e+21,9.8473616669e-10
3.1844918318e+21,9.7092349661e-10
3.1881188157e+21,9.5730084829e-10
3.1917457995e+21,9.4386566926e-10
3.1953727834e+21,9.3061544027e-10
3.1989997673e+21,9.1754767498e-10
3.2026267511e+21,9.0465991942e-10
3.2062537350e+21,8.9194975171e-10
3.2098807189e+21,8.7941478156e-10
3.2135077027e+21,8.6705264992e-10
3.2171346866e+21,8.5486102859e-10
3.2207616705e+21,8.4283761981e-10
3.2243886543e+21,8.3098015588e-10
3.2280156382e+21,8.1928639881e-10
3.2316426220e+21,8.0775413991e-10
3.2352696059e+21,7.9638119943e-10
3.2388965898e+21,7.8516542623e-10
3.2425235736e+21,7.7410469735e-10
3.2461505575e+21,7.6319691773e-10
3.2497775414e+21,7.5244001979e-10
3.2534045252e+21,7.4183196313e-10
3.2570315091e+21,7.3137073416e-10
3.2606584929e+21,7.2105434579e-10
3.2642854768e+21,7.1088083705e-10
3.2679124607e+21,7.0084827279e-10
3.2715394445e+21,6.9095474335e-10
3.2751664284e+21,6.8119836423e-10
3.2787934123e+21,6.7157727576e-10
3.2824203961e+21,6.6208964282e-10
3.2860473800e+21,6.5273365447e-10
3.2896743638e+21,6.4350752372e-10
3.2933013477e+21,6.3440948713e-10
3.2969283316e+21,6.2543780461e-10
3.3005553154e+21,6.1659075904e-10
3.3041822993e+21,6.0786665601e-10
3.3078092832e+21,5.9926382355e-10
3.3114362670e+21,5.9078061182e-10
3.3150632509e+21,5.8241539281e-10
3.3186902348e+21,5.7416656010e-10
3.3223172186e+21,5.6603252856e-10
3.3259442025e+21,5.5801173408e-10
3.3295711863e+21,5.5010263331e-10
3.3331981702e+21,5.4230370337e-10
3.3368251541e+21,5.3461344162e-10
3.3404521379e+21,5.2703036537e-10
3.3440791218e+21,5.1955301167e-10
3.3477061057e+21,5.1217993698e-10
3.3513330895e+21,5.0490971699e-10
3.3549600734e+21,4.9774094636e-10
3.3585870572e+21,4.9067223842e-10
3.3622140411e+21,4.8370222502e-10
3.3658410250e+21,4.7682955620e-10
3.3694680088e+21,4.7005290005e-10
3.3730949927e+21,4.6337094238e-10
3.3767219766e+21,4.5678238656e-10
3.3803489604e+21,4.5028595326e-10
3.3839759443e+21,4.4388038026e-10
3.3876029282e+21,4.3756442217e-10
3.3912299120e+21,4.3133685029e-10
3.3948568959e+21,4.2519645231e-10
3.3984838797e+21,4.1914203216e-10
3.4021108636e+21,4.1317240980e-10
3.4057378475e+21,4.0728642094e-10
3.4093648313e+21,4.0148291694e-10
3.4129918152e+21,3.9576076453e-10
3.4166187991e+21,3.9011884562e-10
3.4202457829e+21,3.8455605714e-10
3.4238727668e+21,3.7907131081e-10
3.4274997506e+21,3.7366353298e-10
3.4311267345e+21,3.6833166438e-10
3.4347537184e+21,3.6307466000e-10
3.4383807022e+21,3.5789148887e-10
3.4420076861e+21,3.5278113388e-10
3.4456346700e+21,3.4774259161e-10
3.4492616538e+21,3.4277487212e-10
3.4528886377e+21,3.3787699884e-10
3.4565156216e+21,3.3304800830e-10
3.4601426054e+21,3.2828695005e-10
3.4637695893e+21,3.2359288643e-10
3.4673965731e+21,3.1896489244e-10
3.4710235570e+21,3.1440205554e-10
3.4746505409e+21,3.0990347553e-10
3.4782775247e+21,3.0546826433e-10
3.4819045086e+21,3.0109554589e-10
3.4855314925e+21,2.9678445596e-10
3.4891584763e+21,2.9253414199e-10
3.4927854602e+21,2.8834376296e-10
3.4964124440e+21,2.8421248923e-10
3.5000394279e+21,2.8013950238e-10
3.5036664118e+21,2.7612399505e-10
3.5072933956e+21,2.7216517085e-10
3.5109203795e+21,2.6826224416e-10
3.5145473634e+21,2.6441444000e-10
3.5181743472e+21,2.6062099391e-10
3.5218013311e+21,2.5688115180e-10
3.5254283150e+21,2.5319416980e-10
3.5290552988e+21,2.4955931415e-10
3.5326822827e+21,2.4597586103e-10
3.5363092665e+21,2.4244309649e-10
3.5399362504e+21,2.3896031625e-10
3.5435632343e+21,2.3552682561e-10
3.5471902181e+21,2.3214193933e-10
3.5508172020e+21,2.2880498147e-10
3.5544441859e+21,2.2551528533e-10
3.5580711697e+21,2.2227219323e-10
3.5616981536e+21,2.1907505649e-10
3.5653251374e+21,2.1592323525e-10
3.5689521213e+21,2.1281609837e-10
3.5725791052e+21,2.0975302333e-10
3.5762060890e+21,2.0673339607e-10
3.5798330729e+21,2.0375661095e-10
3.5834600568e+21,2.0082207057e-10
3.5870870406e+21,1.9792918567e-10
3.5907140245e+21,1.9507737509e-10
3.5943410084e+21,1.9226606555e-10
3.5979679922e+21,1.8949469165e-10
3.6015949761e+21,1.8676269571e-10
3.6052219599e+21,1.8406952767e-10
3.6088489438e+21,1.8141464500e-10
3.6124759277e+21,1.7879751259e-10
3.6161029115e+21,1.7621760268e-10
3.6197298954e+21,1.7367439470e-10
3.6233568793e+21,1.7116737526e-10
