r,P,m,rho
9.291000e-01,4.048728e-01,3.282055e-01,1.603514e+00
9.292000e-01,4.046736e-01,3.282399e-01,1.603308e+00
9.293000e-01,4.044745e-01,3.282742e-01,1.603102e+00
9.294000e-01,4.042754e-01,3.283085e-01,1.602897e+00
9.295000e-01,4.040765e-01,3.283428e-01,1.602691e+00
9.296000e-01,4.038777e-01,3.283771e-01,1.602485e+00
9.297000e-01,4.036790e-01,3.284114e-01,1.602280e+00
9.298000e-01,4.034804e-01,3.284457e-01,1.602074e+00
9.299000e-01,4.032820e-01,3.284800e-01,1.601869e+00
9.300000e-01,4.030836e-01,3.285143e-01,1.601663e+00
9.301000e-01,4.028854e-01,3.285486e-01,1.601458e+00
9.302000e-01,4.026873e-01,3.285829e-01,1.601253e+00
9.303000e-01,4.024892e-01,3.286172e-01,1.601047e+00
9.304000e-01,4.022913e-01,3.286515e-01,1.600842e+00
9.305000e-01,4.020935e-01,3.286858e-01,1.600637e+00
9.306000e-01,4.018959e-01,3.287201e-01,1.600432e+00
9.307000e-01,4.016983e-01,3.287544e-01,1.600227e+00
9.308000e-01,4.015008e-01,3.287887e-01,1.600022e+00
9.309000e-01,4.013035e-01,3.288230e-01,1.599817e+00
9.310000e-01,4.011063e-01,3.288573e-01,1.599612e+00
9.311000e-01,4.009091e-01,3.288916e-01,1.599407e+00
9.312000e-01,4.007121e-01,3.289259e-01,1.599202e+00
9.313000e-01,4.005152e-01,3.289602e-01,1.598998e+00
9.314000e-01,4.003184e-01,3.289945e-01,1.598793e+00
9.315000e-01,4.001217e-01,3.290288e-01,1.598588e+00
9.316000e-01,3.999252e-01,3.290631e-01,1.598384e+00
9.317000e-01,3.997287e-01,3.290974e-01,1.598179e+00
9.318000e-01,3.995324e-01,3.291317e-01,1.597975e+00
9.319000e-01,3.993361e-01,3.291660e-01,1.597770e+00
9.320000e-01,3.991400e-01,3.292002e-01,1.597566e+00
9.321000e-01,3.989440e-01,3.292345e-01,1.597361e+00
9.322000e-01,3.987481e-01,3.292688e-01,1.597157e+00
9.323000e-01,3.985523e-01,3.293031e-01,1.596953e+00
9.324000e-01,3.983566e-01,3.293374e-01,1.596749e+00
9.325000e-01,3.981610e-01,3.293717e-01,1.596545e+00
9.326000e-01,3.979656e-01,3.294059e-01,1.596340e+00
9.327000e-01,3.977702e-01,3.294402e-01,1.596136e+00
9.328000e-01,3.975750e-01,3.294745e-01,1.595932e+00
9.329000e-01,3.973798e-01,3.295088e-01,1.595728e+00
9.330000e-01,3.971848e-01,3.295431e-01,1.595525e+00
9.331000e-01,3.969899e-01,3.295773e-01,1.595321e+00
9.332000e-01,3.967951e-01,3.296116e-01,1.595117e+00
9.333000e-01,3.966004e-01,3.296459e-01,1.594913e+00
9.334000e-01,3.964058e-01,3.296802e-01,1.594709e+00
9.335000e-01,3.962113e-01,3.297144e-01,1.594506e+00
9.336000e-01,3.960170e-01,3.297487e-01,1.594302e+00
9.337000e-01,3.958227e-01,3.297830e-01,1.594099e+00
9.338000e-01,3.956285e-01,3.298173e-01,1.593895e+00
9.339000e-01,3.954345e-01,3.298515e-01,1.593692e+00
9.340000e-01,3.952406e-01,3.298858e-01,1.593488e+00
9.341000e-01,3.950468e-01,3.299201e-01,1.593285e+00
9.342000e-01,3.948530e-01,3.299543e-01,1.593082e+00
9.343000e-01,3.946594e-01,3.299886e-01,1.592878e+00
9.344000e-01,3.944659e-01,3.300229e-01,1.592675e+00
9.345000e-01,3.942726e-01,3.300571e-01,1.592472e+00
9.346000e-01,3.940793e-01,3.300914e-01,1.592269e+00
9.347000e-01,3.938861e-01,3.301257e-01,1.592066e+00
9.348000e-01,3.936931e-01,3.301599e-01,1.591863e+00
9.349000e-01,3.935001e-01,3.301942e-01,1.591660e+00
9.350000e-01,3.933073e-01,3.302285e-01,1.591457e+00
9.351000e-01,3.931145e-01,3.302627e-01,1.591254e+00
9.352000e-01,3.929219e-01,3.302970e-01,1.591051e+00
9.353000e-01,3.927294e-01,3.303312e-01,1.590849e+00
9.354000e-01,3.925370e-01,3.303655e-01,1.590646e+00
9.355000e-01,3.923447e-01,3.303998e-01,1.590443e+00
9.356000e-01,3.921525e-01,3.304340e-01,1.590241e+00
9.357000e-01,3.919604e-01,3.304683e-01,1.590038e+00
9.358000e-01,3.917684e-01,3.305025e-01,1.589836e+00
9.359000e-01,3.915765e-01,3.305368e-01,1.589633e+00
9.360000e-01,3.913848e-01,3.305710e-01,1.589431e+00
9.361000e-01,3.911931e-01,3.306053e-01,1.589228e+00
9.362000e-01,3.910015e-01,3.306395e-01,1.589026e+00
9.363000e-01,3.908101e-01,3.306738e-01,1.588824e+00
9.364000e-01,3.906188e-01,3.307080e-01,1.588622e+00
9.365000e-01,3.904275e-01,3.307423e-01,1.588419e+00
9.366000e-01,3.902364e-01,3.307765e-01,1.588217e+00
9.367000e-01,3.900454e-01,3.308108e-01,1.588015e+00
9.368000e-01,3.898545e-01,3.308450e-01,1.587813e+00
9.369000e-01,3.896637e-01,3.308793e-01,1.587611e+00
9.370000e-01,3.894730e-01,3.309135e-01,1.587409e+00
9.371000e-01,3.892824e-01,3.309477e-01,1.587207e+00
9.372000e-01,3.890919e-01,3.309820e-01,1.587006e+00
9.373000e-01,3.889016e-01,3.310162e-01,1.586804e+00
9.374000e-01,3.887113e-01,3.310505e-01,1.586602e+00
9.375000e-01,3.885211e-01,3.310847e-01,1.586400e+00
9.376000e-01,3.883311e-01,3.311189e-01,1.586199e+00
9.377000e-01,3.881412e-01,3.311532e-01,1.585997e+00
9.378000e-01,3.879513e-01,3.311874e-01,1.585796e+00
9.379000e-01,3.877616e-01,3.312217e-01,1.585594e+00
9.380000e-01,3.875719e-01,3.312559e-01,1.585393e+00
9.381000e-01,3.873824e-01,3.312901e-01,1.585191e+00
9.382000e-01,3.871930e-01,3.313244e-01,1.584990e+00
9.383000e-01,3.870037e-01,3.313586e-01,1.584789e+00
9.384000e-01,3.868145e-01,3.313928e-01,1.584588e+00
9.385000e-01,3.866254e-01,3.314271e-01,1.584386e+00
9.386000e-01,3.864364e-01,3.314613e-01,1.584185e+00
9.387000e-01,3.862475e-01,3.314955e-01,1.583984e+00
9.388000e-01,3.860587e-01,3.315297e-01,1.583783e+00
9.389000e-01,3.858701e-01,3.315640e-01,1.583582e+00
9.390000e-01,3.856815e-01,3.315982e-01,1.583381e+00
9.391000e-01,3.854930e-01,3.316324e-01,1.583180e+00
9.392000e-01,3.853047e-01,3.316666e-01,1.582979e+00
9.393000e-01,3.851164e-01,3.317009e-01,1.582779e+00
9.394000e-01,3.849283e-01,3.317351e-01,1.582578e+00
9.395000e-01,3.847402e-01,3.317693e-01,1.582377e+00
9.396000e-01,3.845523e-01,3.318035e-01,1.582177e+00
9.397000e-01,3.843645e-01,3.318378e-01,1.581976e+00
9.398000e-01,3.841767e-01,3.318720e-01,1.581775e+00
9.399000e-01,3.839891e-01,3.319062e-01,1.581575e+00
9.400000e-01,3.838016e-01,3.319404e-01,1.581375e+00
9.401000e-01,3.836142e-01,3.319746e-01,1.581174e+00
9.402000e-01,3.834269e-01,3.320088e-01,1.580974e+00
9.403000e-01,3.832396e-01,3.320431e-01,1.580773e+00
9.404000e-01,3.830525e-01,3.320773e-01,1.580573e+00
9.405000e-01,3.828655e-01,3.321115e-01,1.580373e+00
9.406000e-01,3.826787e-01,3.321457e-01,1.580173e+00
9.407000e-01,3.824919e-01,3.321799e-01,1.579973e+00
9.408000e-01,3.823052e-01,3.322141e-01,1.579773e+00
9.409000e-01,3.821186e-01,3.322483e-01,1.579573e+00
9.410000e-01,3.819321e-01,3.322825e-01,1.579373e+00
9.411000e-01,3.817458e-01,3.323168e-01,1.579173e+00
9.412000e-01,3.815595e-01,3.323510e-01,1.578973e+00
9.413000e-01,3.813733e-01,3.323852e-01,1.578773e+00
9.414000e-01,3.811873e-01,3.324194e-01,1.578573e+00
9.415000e-01,3.810013e-01,3.324536e-01,1.578374e+00
9.416000e-01,3.808155e-01,3.324878e-01,1.578174e+00
9.417000e-01,3.806297e-01,3.325220e-01,1.577974e+00
9.418000e-01,3.804441e-01,3.325562e-01,1.577775e+00
9.419000e-01,3.802585e-01,3.325904e-01,1.577575e+00
9.420000e-01,3.800731e-01,3.326246e-01,1.577376e+00
9.421000e-01,3.798877e-01,3.326588e-01,1.577176e+00
9.422000e-01,3.797025e-01,3.326930e-01,1.576977e+00
9.423000e-01,3.795174e-01,3.327272e-01,1.576777e+00
9.424000e-01,3.793323e-01,3.327614e-01,1.576578e+00
9.425000e-01,3.791474e-01,3.327956e-01,1.576379e+00
9.426000e-01,3.789626e-01,3.328298e-01,1.576180e+00
9.427000e-01,3.787779e-01,3.328640e-01,1.575981e+00
9.428000e-01,3.785933e-01,3.328982e-01,1.575782e+00
9.429000e-01,3.784088e-01,3.329324e-01,1.575582e+00
9.430000e-01,3.782243e-01,3.329666e-01,1.575383e+00
9.431000e-01,3.780400e-01,3.330008e-01,1.575185e+00
9.432000e-01,3.778558e-01,3.330349e-01,1.574986e+00
9.433000e-01,3.776717e-01,3.330691e-01,1.574787e+00
9.434000e-01,3.774877e-01,3.331033e-01,1.574588e+00
9.435000e-01,3.773038e-01,3.331375e-01,1.574389e+00
9.436000e-01,3.771200e-01,3.331717e-01,1.574190e+00
9.437000e-01,3.769363e-01,3.332059e-01,1.573992e+00
9.438000e-01,3.767528e-01,3.332401e-01,1.573793e+00
9.439000e-01,3.765693e-01,3.332743e-01,1.573595e+00
9.440000e-01,3.763859e-01,3.333084e-01,1.573396e+00
9.441000e-01,3.762026e-01,3.333426e-01,1.573198e+00
9.442000e-01,3.760194e-01,3.333768e-01,1.572999e+00
9.443000e-01,3.758363e-01,3.334110e-01,1.572801e+00
9.444000e-01,3.756533e-01,3.334452e-01,1.572602e+00
9.445000e-01,3.754705e-01,3.334794e-01,1.572404e+00
9.446000e-01,3.752877e-01,3.335135e-01,1.572206e+00
9.447000e-01,3.751050e-01,3.335477e-01,1.572008e+00
9.448000e-01,3.749224e-01,3.335819e-01,1.571810e+00
9.449000e-01,3.747400e-01,3.336161e-01,1.571612e+00
9.450000e-01,3.745576e-01,3.336502e-01,1.571414e+00
9.451000e-01,3.743753e-01,3.336844e-01,1.571216e+00
9.452000e-01,3.741932e-01,3.337186e-01,1.571018e+00
9.453000e-01,3.740111e-01,3.337528e-01,1.570820e+00
9.454000e-01,3.738291e-01,3.337869e-01,1.570622e+00
9.455000e-01,3.736473e-01,3.338211e-01,1.570424e+00
9.456000e-01,3.734655e-01,3.338553e-01,1.570226e+00
9.457000e-01,3.732838e-01,3.338895e-01,1.570029e+00
9.458000e-01,3.731023e-01,3.339236e-01,1.569831e+00
9.459000e-01,3.729208e-01,3.339578e-01,1.569633e+00
9.460000e-01,3.727394e-01,3.339920e-01,1.569436e+00
9.461000e-01,3.725582e-01,3.340261e-01,1.569238e+00
9.462000e-01,3.723770e-01,3.340603e-01,1.569041e+00
9.463000e-01,3.721959e-01,3.340945e-01,1.568843e+00
9.464000e-01,3.720150e-01,3.341286e-01,1.568646e+00
9.465000e-01,3.718341e-01,3.341628e-01,1.568449e+00
9.466000e-01,3.716534e-01,3.341969e-01,1.568251e+00
9.467000e-01,3.714727e-01,3.342311e-01,1.568054e+00
9.468000e-01,3.712921e-01,3.342653e-01,1.567857e+00
9.469000e-01,3.711117e-01,3.342994e-01,1.567660e+00
9.470000e-01,3.709313e-01,3.343336e-01,1.567463e+00
9.471000e-01,3.707511e-01,3.343678e-01,1.567266e+00
9.472000e-01,3.705709e-01,3.344019e-01,1.567069e+00
9.473000e-01,3.703908e-01,3.344361e-01,1.566872e+00
9.474000e-01,3.702109e-01,3.344702e-01,1.566675e+00
9.475000e-01,3.700310e-01,3.345044e-01,1.566478e+00
9.476000e-01,3.698513e-01,3.345385e-01,1.566281e+00
9.477000e-01,3.696716e-01,3.345727e-01,1.566084e+00
9.478000e-01,3.694920e-01,3.346068e-01,1.565888e+00
9.479000e-01,3.693126e-01,3.346410e-01,1.565691e+00
9.480000e-01,3.691332e-01,3.346751e-01,1.565494e+00
9.481000e-01,3.689539e-01,3.347093e-01,1.565298e+00
9.482000e-01,3.687748e-01,3.347434e-01,1.565101e+00
9.483000e-01,3.685957e-01,3.347776e-01,1.564905e+00
9.484000e-01,3.684167e-01,3.348117e-01,1.564708e+00
9.485000e-01,3.682379e-01,3.348459e-01,1.564512e+00
9.486000e-01,3.680591e-01,3.348800e-01,1.564316e+00
9.487000e-01,3.678804e-01,3.349142e-01,1.564119e+00
9.488000e-01,3.677018e-01,3.349483e-01,1.563923e+00
9.489000e-01,3.675234e-01,3.349825e-01,1.563727e+00
9.490000e-01,3.673450e-01,3.350166e-01,1.563531e+00
9.491000e-01,3.671667e-01,3.350508e-01,1.563335e+00
9.492000e-01,3.669885e-01,3.350849e-01,1.563139e+00
9.493000e-01,3.668105e-01,3.351190e-01,1.562943e+00
9.494000e-01,3.666325e-01,3.351532e-01,1.562747e+00
9.495000e-01,3.664546e-01,3.351873e-01,1.562551e+00
9.496000e-01,3.662768e-01,3.352215e-01,1.562355e+00
9.497000e-01,3.660991e-01,3.352556e-01,1.562159e+00
9.498000e-01,3.659215e-01,3.352897e-01,1.561963e+00
9.499000e-01,3.657440e-01,3.353239e-01,1.561767e+00
9.500000e-01,3.655666e-01,3.353580e-01,1.561572e+00
9.501000e-01,3.653893e-01,3.353921e-01,1.561376e+00
9.502000e-01,3.652121e-01,3.354263e-01,1.561181e+00
9.503000e-01,3.650350e-01,3.354604e-01,1.560985e+00
9.504000e-01,3.648580e-01,3.354945e-01,1.560790e+00
9.505000e-01,3.646811e-01,3.355287e-01,1.560594e+00
9.506000e-01,3.645043e-01,3.355628e-01,1.560399e+00
9.507000e-01,3.643276e-01,3.355969e-01,1.560203e+00
9.508000e-01,3.641510e-01,3.356311e-01,1.560008e+00
9.509000e-01,3.639745e-01,3.356652e-01,1.559813e+00
9.510000e-01,3.637981e-01,3.356993e-01,1.559618e+00
9.511000e-01,3.636218e-01,3.357334e-01,1.559422e+00
9.512000e-01,3.634455e-01,3.357676e-01,1.559227e+00
9.513000e-01,3.632694e-01,3.358017e-01,1.559032e+00
9.514000e-01,3.630934e-01,3.358358e-01,1.558837e+00
9.515000e-01,3.629174e-01,3.358699e-01,1.558642e+00
9.516000e-01,3.627416e-01,3.359041e-01,1.558447e+00
9.517000e-01,3.625659e-01,3.359382e-01,1.558252e+00
9.518000e-01,3.623902e-01,3.359723e-01,1.558058e+00
9.519000e-01,3.622147e-01,3.360064e-01,1.557863e+00
9.520000e-01,3.620392e-01,3.360406e-01,1.557668e+00
9.521000e-01,3.618639e-01,3.360747e-01,1.557473e+00
9.522000e-01,3.616886e-01,3.361088e-01,1.557279e+00
9.523000e-01,3.615135e-01,3.361429e-01,1.557084e+00
9.524000e-01,3.613384e-01,3.361770e-01,1.556889e+00
9.525000e-01,3.611634e-01,3.362111e-01,1.556695e+00
9.526000e-01,3.609886e-01,3.362453e-01,1.556500e+00
9.527000e-01,3.608138e-01,3.362794e-01,1.556306e+00
9.528000e-01,3.606391e-01,3.363135e-01,1.556112e+00
9.529000e-01,3.604645e-01,3.363476e-01,1.555917e+00
9.530000e-01,3.602900e-01,3.363817e-01,1.555723e+00
9.531000e-01,3.601157e-01,3.364158e-01,1.555529e+00
9.532000e-01,3.599414e-01,3.364499e-01,1.555335e+00
9.533000e-01,3.597672e-01,3.364840e-01,1.555141e+00
9.534000e-01,3.595931e-01,3.365181e-01,1.554946e+00
9.535000e-01,3.594191e-01,3.365523e-01,1.554752e+00
9.536000e-01,3.592451e-01,3.365864e-01,1.554558e+00
9.537000e-01,3.590713e-01,3.366205e-01,1.554364e+00
9.538000e-01,3.588976e-01,3.366546e-01,1.554171e+00
9.539000e-01,3.587240e-01,3.366887e-01,1.553977e+00
9.540000e-01,3.585505e-01,3.367228e-01,1.553783e+00
9.541000e-01,3.583770e-01,3.367569e-01,1.553589e+00
9.542000e-01,3.582037e-01,3.367910e-01,1.553395e+00
9.543000e-01,3.580304e-01,3.368251e-01,1.553202e+00
9.544000e-01,3.578573e-01,3.368592e-01,1.553008e+00
9.545000e-01,3.576842e-01,3.368933e-01,1.552814e+00
9.546000e-01,3.575113e-01,3.369274e-01,1.552621e+00
9.547000e-01,3.573384e-01,3.369615e-01,1.552427e+00
9.548000e-01,3.571656e-01,3.369956e-01,1.552234e+00
9.549000e-01,3.569930e-01,3.370297e-01,1.552041e+00
9.550000e-01,3.568204e-01,3.370638e-01,1.551847e+00
9.551000e-01,3.566479e-01,3.370979e-01,1.551654e+00
9.552000e-01,3.564755e-01,3.371320e-01,1.551461e+00
9.553000e-01,3.563032e-01,3.371661e-01,1.551267e+00
9.554000e-01,3.561310e-01,3.372002e-01,1.551074e+00
9.555000e-01,3.559589e-01,3.372342e-01,1.550881e+00
9.556000e-01,3.557869e-01,3.372683e-01,1.550688e+00
9.557000e-01,3.556150e-01,3.373024e-01,1.550495e+00
9.558000e-01,3.554432e-01,3.373365e-01,1.550302e+00
9.559000e-01,3.552714e-01,3.373706e-01,1.550109e+00
9.560000e-01,3.550998e-01,3.374047e-01,1.549916e+00
9.561000e-01,3.549283e-01,3.374388e-01,1.549723e+00
9.562000e-01,3.547568e-01,3.374729e-01,1.549530e+00
9.563000e-01,3.545855e-01,3.375070e-01,1.549338e+00
9.564000e-01,3.544142e-01,3.375410e-01,1.549145e+00
9.565000e-01,3.542430e-01,3.375751e-01,1.548952e+00
9.566000e-01,3.540720e-01,3.376092e-01,1.548760e+00
9.567000e-01,3.539010e-01,3.376433e-01,1.548567e+00
9.568000e-01,3.537301e-01,3.376774e-01,1.548375e+00
9.569000e-01,3.535593e-01,3.377115e-01,1.548182e+00
9.570000e-01,3.533886e-01,3.377455e-01,1.547990e+00
9.571000e-01,3.532180e-01,3.377796e-01,1.547797e+00
9.572000e-01,3.530475e-01,3.378137e-01,1.547605e+00
9.573000e-01,3.528771e-01,3.378478e-01,1.547413e+00
9.574000e-01,3.527068e-01,3.378818e-01,1.547220e+00
9.575000e-01,3.525365e-01,3.379159e-01,1.547028e+00
9.576000e-01,3.523664e-01,3.379500e-01,1.546836e+00
9.577000e-01,3.521963e-01,3.379841e-01,1.546644e+00
9.578000e-01,3.520264e-01,3.380181e-01,1.546452e+00
9.579000e-01,3.518565e-01,3.380522e-01,1.546260e+00
9.580000e-01,3.516868e-01,3.380863e-01,1.546068e+00
9.581000e-01,3.515171e-01,3.381204e-01,1.545876e+00
9.582000e-01,3.513475e-01,3.381544e-01,1.545684e+00
9.583000e-01,3.511780e-01,3.381885e-01,1.545492e+00
9.584000e-01,3.510086e-01,3.382226e-01,1.545300e+00
9.585000e-01,3.508393e-01,3.382566e-01,1.545108e+00
9.586000e-01,3.506701e-01,3.382907e-01,1.544917e+00
9.587000e-01,3.505010e-01,3.383248e-01,1.544725e+00
9.588000e-01,3.503320e-01,3.383589e-01,1.544533e+00
9.589000e-01,3.501630e-01,3.383929e-01,1.544342e+00
9.590000e-01,3.499942e-01,3.384270e-01,1.544150e+00
9.591000e-01,3.498254e-01,3.384610e-01,1.543959e+00
9.592000e-01,3.496568e-01,3.384951e-01,1.543767e+00
9.593000e-01,3.494882e-01,3.385292e-01,1.543576e+00
9.594000e-01,3.493198e-01,3.385632e-01,1.543385e+00
9.595000e-01,3.491514e-01,3.385973e-01,1.543193e+00
9.596000e-01,3.489831e-01,3.386314e-01,1.543002e+00
9.597000e-01,3.488149e-01,3.386654e-01,1.542811e+00
9.598000e-01,3.486468e-01,3.386995e-01,1.542620e+00
9.599000e-01,3.484788e-01,3.387335e-01,1.542429e+00
9.600000e-01,3.483108e-01,3.387676e-01,1.542238e+00
9.601000e-01,3.481430e-01,3.388017e-01,1.542046e+00
9.602000e-01,3.479753e-01,3.388357e-01,1.541855e+00
9.603000e-01,3.478076e-01,3.388698e-01,1.541665e+00
9.604000e-01,3.476401e-01,3.389038e-01,1.541474e+00
9.605000e-01,3.474726e-01,3.389379e-01,1.541283e+00
9.606000e-01,3.473052e-01,3.389719e-01,1.541092e+00
9.607000e-01,3.471380e-01,3.390060e-01,1.540901e+00
9.608000e-01,3.469708e-01,3.390400e-01,1.540711e+00
9.609000e-01,3.468037e-01,3.390741e-01,1.540520e+00
9.610000e-01,3.466367e-01,3.391081e-01,1.540329e+00
9.611000e-01,3.464697e-01,3.391422e-01,1.540139e+00
9.612000e-01,3.463029e-01,3.391762e-01,1.539948e+00
9.613000e-01,3.461362e-01,3.392103e-01,1.539758e+00
9.614000e-01,3.459695e-01,3.392443e-01,1.539567e+00
9.615000e-01,3.458030e-01,3.392784e-01,1.539377e+00
9.616000e-01,3.456365e-01,3.393124e-01,1.539186e+00
9.617000e-01,3.454701e-01,3.393465e-01,1.538996e+00
9.618000e-01,3.453039e-01,3.393805e-01,1.538806e+00
9.619000e-01,3.451377e-01,3.394145e-01,1.538616e+00
9.620000e-01,3.449716e-01,3.394486e-01,1.538425e+00
9.621000e-01,3.448056e-01,3.394826e-01,1.538235e+00
9.622000e-01,3.446396e-01,3.395167e-01,1.538045e+00
9.623000e-01,3.444738e-01,3.395507e-01,1.537855e+00
9.624000e-01,3.443081e-01,3.395848e-01,1.537665e+00
9.625000e-01,3.441424e-01,3.396188e-01,1.537475e+00
9.626000e-01,3.439769e-01,3.396528e-01,1.537285e+00
9.627000e-01,3.438114e-01,3.396869e-01,1.537095e+00
9.628000e-01,3.436460e-01,3.397209e-01,1.536906e+00
9.629000e-01,3.434807e-01,3.397549e-01,1.536716e+00
9.630000e-01,3.433155e-01,3.397890e-01,1.536526e+00
9.631000e-01,3.431504e-01,3.398230e-01,1.536336e+00
9.632000e-01,3.429854e-01,3.398570e-01,1.536147e+00
9.633000e-01,3.428205e-01,3.398911e-01,1.535957e+00
9.634000e-01,3.426556e-01,3.399251e-01,1.535768e+00
9.635000e-01,3.424909e-01,3.399591e-01,1.535578e+00
9.636000e-01,3.423262e-01,3.399932e-01,1.535389e+00
9.637000e-01,3.421616e-01,3.400272e-01,1.535199e+00
9.638000e-01,3.419971e-01,3.400612e-01,1.535010e+00
9.639000e-01,3.418328e-01,3.400953e-01,1.534820e+00
9.640000e-01,3.416685e-01,3.401293e-01,1.534631e+00
9.641000e-01,3.415042e-01,3.401633e-01,1.534442e+00
9.642000e-01,3.413401e-01,3.401973e-01,1.534253e+00
9.643000e-01,3.411761e-01,3.402314e-01,1.534064e+00
9.644000e-01,3.410121e-01,3.402654e-01,1.533874e+00
9.645000e-01,3.408483e-01,3.402994e-01,1.533685e+00
9.646000e-01,3.406845e-01,3.403334e-01,1.533496e+00
9.647000e-01,3.405208e-01,3.403675e-01,1.533307e+00
9.648000e-01,3.403572e-01,3.404015e-01,1.533119e+00
9.649000e-01,3.401937e-01,3.404355e-01,1.532930e+00
9.650000e-01,3.400303e-01,3.404695e-01,1.532741e+00
9.651000e-01,3.398670e-01,3.405035e-01,1.532552e+00
9.652000e-01,3.397037e-01,3.405376e-01,1.532363e+00
9.653000e-01,3.395406e-01,3.405716e-01,1.532175e+00
9.654000e-01,3.393775e-01,3.406056e-01,1.531986e+00
9.655000e-01,3.392146e-01,3.406396e-01,1.531797e+00
9.656000e-01,3.390517e-01,3.406736e-01,1.531609e+00
9.657000e-01,3.388889e-01,3.407077e-01,1.531420e+00
9.658000e-01,3.387262e-01,3.407417e-01,1.531232e+00
9.659000e-01,3.385635e-01,3.407757e-01,1.531043e+00
9.660000e-01,3.384010e-01,3.408097e-01,1.530855e+00
9.661000e-01,3.382386e-01,3.408437e-01,1.530666e+00
9.662000e-01,3.380762e-01,3.408777e-01,1.530478e+00
9.663000e-01,3.379140e-01,3.409117e-01,1.530290e+00
9.664000e-01,3.377518e-01,3.409457e-01,1.530102e+00
9.665000e-01,3.375897e-01,3.409798e-01,1.529913e+00
9.666000e-01,3.374277e-01,3.410138e-01,1.529725e+00
9.667000e-01,3.372658e-01,3.410478e-01,1.529537e+00
9.668000e-01,3.371039e-01,3.410818e-01,1.529349e+00
9.669000e-01,3.369422e-01,3.411158e-01,1.529161e+00
9.670000e-01,3.367805e-01,3.411498e-01,1.528973e+00
9.671000e-01,3.366190e-01,3.411838e-01,1.528785e+00
9.672000e-01,3.364575e-01,3.412178e-01,1.528597e+00
9.673000e-01,3.362961e-01,3.412518e-01,1.528410e+00
9.674000e-01,3.361348e-01,3.412858e-01,1.528222e+00
9.675000e-01,3.359736e-01,3.413198e-01,1.528034e+00
9.676000e-01,3.358125e-01,3.413538e-01,1.527846e+00
9.677000e-01,3.356514e-01,3.413878e-01,1.527659e+00
9.678000e-01,3.354905e-01,3.414218e-01,1.527471e+00
9.679000e-01,3.353296e-01,3.414558e-01,1.527284e+00
9.680000e-01,3.351688e-01,3.414898e-01,1.527096e+00
9.681000e-01,3.350081e-01,3.415238e-01,1.526909e+00
9.682000e-01,3.348475e-01,3.415578e-01,1.526721e+00
9.683000e-01,3.346870e-01,3.415918e-01,1.526534e+00
9.684000e-01,3.345265e-01,3.416258e-01,1.526346e+00
9.685000e-01,3.343662e-01,3.416598e-01,1.526159e+00
9.686000e-01,3.342059e-01,3.416938e-01,1.525972e+00
9.687000e-01,3.340458e-01,3.417278e-01,1.525785e+00
9.688000e-01,3.338857e-01,3.417618e-01,1.525598e+00
9.689000e-01,3.337257e-01,3.417958e-01,1.525410e+00
9.690000e-01,3.335658e-01,3.418298e-01,1.525223e+00
9.691000e-01,3.334059e-01,3.418637e-01,1.525036e+00
9.692000e-01,3.332462e-01,3.418977e-01,1.524849e+00
9.693000e-01,3.330865e-01,3.419317e-01,1.524662e+00
9.694000e-01,3.329270e-01,3.419657e-01,1.524475e+00
9.695000e-01,3.327675e-01,3.419997e-01,1.524289e+00
9.696000e-01,3.326081e-01,3.420337e-01,1.524102e+00
9.697000e-01,3.324488e-01,3.420677e-01,1.523915e+00
9.698000e-01,3.322895e-01,3.421017e-01,1.523728e+00
9.699000e-01,3.321304e-01,3.421357e-01,1.523542e+00
9.700000e-01,3.319714e-01,3.421696e-01,1.523355e+00
9.701000e-01,3.318124e-01,3.422036e-01,1.523168e+00
9.702000e-01,3.316535e-01,3.422376e-01,1.522982e+00
9.703000e-01,3.314947e-01,3.422716e-01,1.522795e+00
9.704000e-01,3.313360e-01,3.423056e-01,1.522609e+00
9.705000e-01,3.311774e-01,3.423395e-01,1.522422e+00
9.706000e-01,3.310188e-01,3.423735e-01,1.522236e+00
9.707000e-01,3.308604e-01,3.424075e-01,1.522050e+00
9.708000e-01,3.307020e-01,3.424415e-01,1.521863e+00
9.709000e-01,3.305437e-01,3.424755e-01,1.521677e+00
9.710000e-01,3.303855e-01,3.425094e-01,1.521491e+00
9.711000e-01,3.302274e-01,3.425434e-01,1.521305e+00
9.712000e-01,3.300694e-01,3.425774e-01,1.521119e+00
9.713000e-01,3.299114e-01,3.426114e-01,1.520933e+00
9.714000e-01,3.297536e-01,3.426453e-01,1.520746e+00
9.715000e-01,3.295958e-01,3.426793e-01,1.520560e+00
9.716000e-01,3.294381e-01,3.427133e-01,1.520375e+00
9.717000e-01,3.292805e-01,3.427473e-01,1.520189e+00
9.718000e-01,3.291230e-01,3.427812e-01,1.520003e+00
9.719000e-01,3.289656e-01,3.428152e-01,1.519817e+00
9.720000e-01,3.288082e-01,3.428492e-01,1.519631e+00
9.721000e-01,3.286510e-01,3.428831e-01,1.519445e+00
9.722000e-01,3.284938e-01,3.429171e-01,1.519260e+00
9.723000e-01,3.283367e-01,3.429511e-01,1.519074e+00
9.724000e-01,3.281797e-01,3.429851e-01,1.518889e+00
9.725000e-01,3.280227e-01,3.430190e-01,1.518703e+00
9.726000e-01,3.278659e-01,3.430530e-01,1.518517e+00
9.727000e-01,3.277091e-01,3.430870e-01,1.518332e+00
