r,P,m,rho
5.866369e+00,5.470421e+01,4.772242e-01,2.496227e-01
5.866570e+00,5.469969e+01,4.772644e-01,2.496174e-01
5.866770e+00,5.469518e+01,4.773046e-01,2.496121e-01
5.866971e+00,5.469066e+01,4.773447e-01,2.496068e-01
5.867172e+00,5.468615e+01,4.773849e-01,2.496014e-01
5.867372e+00,5.468163e+01,4.774251e-01,2.495961e-01
5.867573e+00,5.467712e+01,4.774652e-01,2.495908e-01
5.867774e+00,5.467260e+01,4.775054e-01,2.495855e-01
5.867974e+00,5.466809e+01,4.775456e-01,2.495802e-01
5.868175e+00,5.466358e+01,4.775858e-01,2.495748e-01
5.868375e+00,5.465906e+01,4.776259e-01,2.495695e-01
5.868576e+00,5.465455e+01,4.776661e-01,2.495642e-01
5.868777e+00,5.465003e+01,4.777063e-01,2.495589e-01
5.868977e+00,5.464552e+01,4.777465e-01,2.495536e-01
5.869178e+00,5.464100e+01,4.777867e-01,2.495482e-01
5.869378e+00,5.463649e+01,4.778268e-01,2.495429e-01
5.869579e+00,5.463198e+01,4.778670e-01,2.495376e-01
5.869780e+00,5.462746e+01,4.779072e-01,2.495323e-01
5.869980e+00,5.462295e+01,4.779474e-01,2.495269e-01
5.870181e+00,5.461844e+01,4.779876e-01,2.495216e-01
5.870381e+00,5.461392e+01,4.780278e-01,2.495163e-01
5.870582e+00,5.460941e+01,4.780680e-01,2.495110e-01
5.870783e+00,5.460490e+01,4.781082e-01,2.495057e-01
5.870983e+00,5.460038e+01,4.781484e-01,2.495003e-01
5.871184e+00,5.459587e+01,4.781886e-01,2.494950e-01
5.871385e+00,5.459136e+01,4.782287e-01,2.494897e-01
5.871585e+00,5.458684e+01,4.782689e-01,2.494844e-01
5.871786e+00,5.458233e+01,4.783091e-01,2.494790e-01
5.871986e+00,5.457782e+01,4.783493e-01,2.494737e-01
5.872187e+00,5.457331e+01,4.783895e-01,2.494684e-01
5.872388e+00,5.456879e+01,4.784298e-01,2.494631e-01
5.872588e+00,5.456428e+01,4.784700e-01,2.494577e-01
5.872789e+00,5.455977e+01,4.785102e-01,2.494524e-01
5.872989e+00,5.455526e+01,4.785504e-01,2.494471e-01
5.873190e+00,5.455074e+01,4.785906e-01,2.494418e-01
5.873391e+00,5.454623e+01,4.786308e-01,2.494364e-01
5.873591e+00,5.454172e+01,4.786710e-01,2.494311e-01
5.873792e+00,5.453721e+01,4.787112e-01,2.494258e-01
5.873993e+00,5.453270e+01,4.787514e-01,2.494205e-01
5.874193e+00,5.452818e+01,4.787916e-01,2.494151e-01
5.874394e+00,5.452367e+01,4.788319e-01,2.494098e-01
5.874594e+00,5.451916e+01,4.788721e-01,2.494045e-01
5.874795e+00,5.451465e+01,4.789123e-01,2.493991e-01
5.874996e+00,5.451014e+01,4.789525e-01,2.493938e-01
5.875196e+00,5.450563e+01,4.789927e-01,2.493885e-01
5.875397e+00,5.450112e+01,4.790330e-01,2.493832e-01
5.875597e+00,5.449660e+01,4.790732e-01,2.493778e-01
5.875798e+00,5.449209e+01,4.791134e-01,2.493725e-01
5.875999e+00,5.448758e+01,4.791536e-01,2.493672e-01
5.876199e+00,5.448307e+01,4.791939e-01,2.493619e-01
5.876400e+00,5.447856e+01,4.792341e-01,2.493565e-01
5.876601e+00,5.447405e+01,4.792743e-01,2.493512e-01
5.876801e+00,5.446954e+01,4.793146e-01,2.493459e-01
5.877002e+00,5.446503e+01,4.793548e-01,2.493405e-01
5.877202e+00,5.446052e+01,4.793950e-01,2.493352e-01
5.877403e+00,5.445601e+01,4.794353e-01,2.493299e-01
5.877604e+00,5.445150e+01,4.794755e-01,2.493246e-01
5.877804e+00,5.444699e+01,4.795157e-01,2.493192e-01
5.878005e+00,5.444248e+01,4.795560e-01,2.493139e-01
5.878205e+00,5.443797e+01,4.795962e-01,2.493086e-01
5.878406e+00,5.443346e+01,4.796365e-01,2.493032e-01
5.878607e+00,5.442895e+01,4.796767e-01,2.492979e-01
5.878807e+00,5.442444e+01,4.797169e-01,2.492926e-01
5.879008e+00,5.441993e+01,4.797572e-01,2.492872e-01
5.879209e+00,5.441542e+01,4.797974e-01,2.492819e-01
5.879409e+00,5.441091e+01,4.798377e-01,2.492766e-01
5.879610e+00,5.440640e+01,4.798779e-01,2.492712e-01
5.879810e+00,5.440189e+01,4.799182e-01,2.492659e-01
5.880011e+00,5.439738e+01,4.799584e-01,2.492606e-01
5.880212e+00,5.439287e+01,4.799987e-01,2.492553e-01
5.880412e+00,5.438836e+01,4.800389e-01,2.492499e-01
5.880613e+00,5.438386e+01,4.800792e-01,2.492446e-01
5.880813e+00,5.437935e+01,4.801195e-01,2.492393e-01
5.881014e+00,5.437484e+01,4.801597e-01,2.492339e-01
5.881215e+00,5.437033e+01,4.802000e-01,2.492286e-01
5.881415e+00,5.436582e+01,4.802402e-01,2.492233e-01
5.881616e+00,5.436131e+01,4.802805e-01,2.492179e-01
5.881817e+00,5.435680e+01,4.803208e-01,2.492126e-01
5.882017e+00,5.435229e+01,4.803610e-01,2.492073e-01
5.882218e+00,5.434779e+01,4.804013e-01,2.492019e-01
5.882418e+00,5.434328e+01,4.804416e-01,2.491966e-01
5.882619e+00,5.433877e+01,4.804818e-01,2.491913e-01
5.882820e+00,5.433426e+01,4.805221e-01,2.491859e-01
5.883020e+00,5.432975e+01,4.805624e-01,2.491806e-01
5.883221e+00,5.432525e+01,4.806027e-01,2.491753e-01
5.883421e+00,5.432074e+01,4.806429e-01,2.491699e-01
5.883622e+00,5.431623e+01,4.806832e-01,2.491646e-01
5.883823e+00,5.431172e+01,4.807235e-01,2.491593e-01
5.884023e+00,5.430722e+01,4.807638e-01,2.491539e-01
5.884224e+00,5.430271e+01,4.808041e-01,2.491486e-01
5.884425e+00,5.429820e+01,4.808443e-01,2.491432e-01
5.884625e+00,5.429369e+01,4.808846e-01,2.491379e-01
5.884826e+00,5.428919e+01,4.809249e-01,2.491326e-01
5.885026e+00,5.428468e+01,4.809652e-01,2.491272e-01
5.885227e+00,5.428017e+01,4.810055e-01,2.491219e-01
5.885428e+00,5.427567e+01,4.810458e-01,2.491166e-01
5.885628e+00,5.427116e+01,4.810860e-01,2.491112e-01
5.885829e+00,5.426665e+01,4.811263e-01,2.491059e-01
5.886029e+00,5.426215e+01,4.811666e-01,2.491006e-01
5.886230e+00,5.425764e+01,4.812069e-01,2.490952e-01
5.886431e+00,5.425313e+01,4.812472e-01,2.490899e-01
5.886631e+00,5.424863e+01,4.812875e-01,2.490845e-01
5.886832e+00,5.424412e+01,4.813278e-01,2.490792e-01
5.887033e+00,5.423962e+01,4.813681e-01,2.490739e-01
5.887233e+00,5.423511e+01,4.814084e-01,2.490685e-01
5.887434e+00,5.423060e+01,4.814487e-01,2.490632e-01
5.887634e+00,5.422610e+01,4.814890e-01,2.490579e-01
5.887835e+00,5.422159e+01,4.815293e-01,2.490525e-01
5.888036e+00,5.421709e+01,4.815696e-01,2.490472e-01
5.888236e+00,5.421258e+01,4.816099e-01,2.490418e-01
5.888437e+00,5.420808e+01,4.816502e-01,2.490365e-01
5.888637e+00,5.420357e+01,4.816905e-01,2.490312e-01
5.888838e+00,5.419906e+01,4.817309e-01,2.490258e-01
5.889039e+00,5.419456e+01,4.817712e-01,2.490205e-01
5.889239e+00,5.419005e+01,4.818115e-01,2.490151e-01
5.889440e+00,5.418555e+01,4.818518e-01,2.490098e-01
5.889640e+00,5.418104e+01,4.818921e-01,2.490045e-01
5.889841e+00,5.417654e+01,4.819324e-01,2.489991e-01
5.890042e+00,5.417203e+01,4.819727e-01,2.489938e-01
5.890242e+00,5.416753e+01,4.820131e-01,2.489884e-01
5.890443e+00,5.416302e+01,4.820534e-01,2.489831e-01
5.890644e+00,5.415852e+01,4.820937e-01,2.489778e-01
5.890844e+00,5.415402e+01,4.821340e-01,2.489724e-01
5.891045e+00,5.414951e+01,4.821744e-01,2.489671e-01
5.891245e+00,5.414501e+01,4.822147e-01,2.489617e-01
5.891446e+00,5.414050e+01,4.822550e-01,2.489564e-01
5.891647e+00,5.413600e+01,4.822953e-01,2.489510e-01
5.891847e+00,5.413150e+01,4.823357e-01,2.489457e-01
5.892048e+00,5.412699e+01,4.823760e-01,2.489404e-01
5.892248e+00,5.412249e+01,4.824163e-01,2.489350e-01
5.892449e+00,5.411798e+01,4.824567e-01,2.489297e-01
5.892650e+00,5.411348e+01,4.824970e-01,2.489243e-01
5.892850e+00,5.410898e+01,4.825373e-01,2.489190e-01
5.893051e+00,5.410447e+01,4.825777e-01,2.489136e-01
5.893252e+00,5.409997e+01,4.826180e-01,2.489083e-01
5.893452e+00,5.409547e+01,4.826583e-01,2.489030e-01
5.893653e+00,5.409096e+01,4.826987e-01,2.488976e-01
5.893853e+00,5.408646e+01,4.827390e-01,2.488923e-01
5.894054e+00,5.408196e+01,4.827794e-01,2.488869e-01
5.894255e+00,5.407745e+01,4.828197e-01,2.488816e-01
5.894455e+00,5.407295e+01,4.828601e-01,2.488762e-01
5.894656e+00,5.406845e+01,4.829004e-01,2.488709e-01
5.894856e+00,5.406395e+01,4.829408e-01,2.488656e-01
5.895057e+00,5.405944e+01,4.829811e-01,2.488602e-01
5.895258e+00,5.405494e+01,4.830215e-01,2.488549e-01
5.895458e+00,5.405044e+01,4.830618e-01,2.488495e-01
5.895659e+00,5.404594e+01,4.831022e-01,2.488442e-01
5.895860e+00,5.404143e+01,4.831425e-01,2.488388e-01
5.896060e+00,5.403693e+01,4.831829e-01,2.488335e-01
5.896261e+00,5.403243e+01,4.832232e-01,2.488281e-01
5.896461e+00,5.402793e+01,4.832636e-01,2.488228e-01
5.896662e+00,5.402343e+01,4.833040e-01,2.488174e-01
5.896863e+00,5.401892e+01,4.833443e-01,2.488121e-01
5.897063e+00,5.401442e+01,4.833847e-01,2.488067e-01
5.897264e+00,5.400992e+01,4.834250e-01,2.488014e-01
5.897464e+00,5.400542e+01,4.834654e-01,2.487961e-01
5.897665e+00,5.400092e+01,4.835058e-01,2.487907e-01
5.897866e+00,5.399642e+01,4.835461e-01,2.487854e-01
5.898066e+00,5.399192e+01,4.835865e-01,2.487800e-01
5.898267e+00,5.398741e+01,4.836269e-01,2.487747e-01
5.898468e+00,5.398291e+01,4.836673e-01,2.487693e-01
5.898668e+00,5.397841e+01,4.837076e-01,2.487640e-01
5.898869e+00,5.397391e+01,4.837480e-01,2.487586e-01
5.899069e+00,5.396941e+01,4.837884e-01,2.487533e-01
5.899270e+00,5.396491e+01,4.838288e-01,2.487479e-01
5.899471e+00,5.396041e+01,4.838691e-01,2.487426e-01
5.899671e+00,5.395591e+01,4.839095e-01,2.487372e-01
5.899872e+00,5.395141e+01,4.839499e-01,2.487319e-01
5.900072e+00,5.394691e+01,4.839903e-01,2.487265e-01
5.900273e+00,5.394241e+01,4.840307e-01,2.487212e-01
5.900474e+00,5.393791e+01,4.840711e-01,2.487158e-01
5.900674e+00,5.393341e+01,4.841114e-01,2.487105e-01
5.900875e+00,5.392891e+01,4.841518e-01,2.487051e-01
5.901076e+00,5.392441e+01,4.841922e-01,2.486998e-01
5.901276e+00,5.391991e+01,4.842326e-01,2.486944e-01
5.901477e+00,5.391541e+01,4.842730e-01,2.486891e-01
5.901677e+00,5.391091e+01,4.843134e-01,2.486837e-01
5.901878e+00,5.390641e+01,4.843538e-01,2.486784e-01
5.902079e+00,5.390191e+01,4.843942e-01,2.486730e-01
5.902279e+00,5.389741e+01,4.844346e-01,2.486677e-01
5.902480e+00,5.389291e+01,4.844750e-01,2.486623e-01
5.902680e+00,5.388841e+01,4.845154e-01,2.486570e-01
5.902881e+00,5.388391e+01,4.845558e-01,2.486516e-01
5.903082e+00,5.387941e+01,4.845962e-01,2.486463e-01
5.903282e+00,5.387492e+01,4.846366e-01,2.486409e-01
5.903483e+00,5.387042e+01,4.846770e-01,2.486355e-01
5.903684e+00,5.386592e+01,4.847174e-01,2.486302e-01
5.903884e+00,5.386142e+01,4.847578e-01,2.486248e-01
5.904085e+00,5.385692e+01,4.847982e-01,2.486195e-01
5.904285e+00,5.385242e+01,4.848386e-01,2.486141e-01
5.904486e+00,5.384792e+01,4.848790e-01,2.486088e-01
5.904687e+00,5.384343e+01,4.849194e-01,2.486034e-01
5.904887e+00,5.383893e+01,4.849599e-01,2.485981e-01
5.905088e+00,5.383443e+01,4.850003e-01,2.485927e-01
5.905288e+00,5.382993e+01,4.850407e-01,2.485874e-01
5.905489e+00,5.382543e+01,4.850811e-01,2.485820e-01
5.905690e+00,5.382094e+01,4.851215e-01,2.485767e-01
5.905890e+00,5.381644e+01,4.851619e-01,2.485713e-01
5.906091e+00,5.381194e+01,4.852024e-01,2.485659e-01
5.906291e+00,5.380744e+01,4.852428e-01,2.485606e-01
5.906492e+00,5.380295e+01,4.852832e-01,2.485552e-01
5.906693e+00,5.379845e+01,4.853236e-01,2.485499e-01
5.906893e+00,5.379395e+01,4.853641e-01,2.485445e-01
5.907094e+00,5.378945e+01,4.854045e-01,2.485392e-01
5.907295e+00,5.378496e+01,4.854449e-01,2.485338e-01
5.907495e+00,5.378046e+01,4.854853e-01,2.485285e-01
5.907696e+00,5.377596e+01,4.855258e-01,2.485231e-01
5.907896e+00,5.377147e+01,4.855662e-01,2.485177e-01
5.908097e+00,5.376697e+01,4.856066e-01,2.485124e-01
5.908298e+00,5.376247e+01,4.856471e-01,2.485070e-01
5.908498e+00,5.375798e+01,4.856875e-01,2.485017e-01
5.908699e+00,5.375348e+01,4.857280e-01,2.484963e-01
5.908899e+00,5.374898e+01,4.857684e-01,2.484910e-01
5.909100e+00,5.374449e+01,4.858088e-01,2.484856e-01
5.909301e+00,5.373999e+01,4.858493e-01,2.484802e-01
5.909501e+00,5.373549e+01,4.858897e-01,2.484749e-01
5.909702e+00,5.373100e+01,4.859302e-01,2.484695e-01
5.909903e+00,5.372650e+01,4.859706e-01,2.484642e-01
5.910103e+00,5.372201e+01,4.860111e-01,2.484588e-01
5.910304e+00,5.371751e+01,4.860515e-01,2.484535e-01
5.910504e+00,5.371302e+01,4.860920e-01,2.484481e-01
5.910705e+00,5.370852e+01,4.861324e-01,2.484427e-01
5.910906e+00,5.370402e+01,4.861729e-01,2.484374e-01
5.911106e+00,5.369953e+01,4.862133e-01,2.484320e-01
5.911307e+00,5.369503e+01,4.862538e-01,2.484267e-01
5.911507e+00,5.369054e+01,4.862942e-01,2.484213e-01
5.911708e+00,5.368604e+01,4.863347e-01,2.484159e-01
5.911909e+00,5.368155e+01,4.863751e-01,2.484106e-01
5.912109e+00,5.367705e+01,4.864156e-01,2.484052e-01
5.912310e+00,5.367256e+01,4.864561e-01,2.483999e-01
5.912511e+00,5.366806e+01,4.864965e-01,2.483945e-01
5.912711e+00,5.366357e+01,4.865370e-01,2.483891e-01
5.912912e+00,5.365908e+01,4.865775e-01,2.483838e-01
5.913112e+00,5.365458e+01,4.866179e-01,2.483784e-01
5.913313e+00,5.365009e+01,4.866584e-01,2.483730e-01
5.913514e+00,5.364559e+01,4.866989e-01,2.483677e-01
5.913714e+00,5.364110e+01,4.867393e-01,2.483623e-01
5.913915e+00,5.363660e+01,4.867798e-01,2.483570e-01
5.914115e+00,5.363211e+01,4.868203e-01,2.483516e-01
5.914316e+00,5.362762e+01,4.868607e-01,2.483462e-01
5.914517e+00,5.362312e+01,4.869012e-01,2.483409e-01
5.914717e+00,5.361863e+01,4.869417e-01,2.483355e-01
5.914918e+00,5.361413e+01,4.869822e-01,2.483301e-01
5.915119e+00,5.360964e+01,4.870226e-01,2.483248e-01
5.915319e+00,5.360515e+01,4.870631e-01,2.483194e-01
5.915520e+00,5.360065e+01,4.871036e-01,2.483141e-01
5.915720e+00,5.359616e+01,4.871441e-01,2.483087e-01
5.915921e+00,5.359167e+01,4.871846e-01,2.483033e-01
5.916122e+00,5.358718e+01,4.872251e-01,2.482980e-01
5.916322e+00,5.358268e+01,4.872656e-01,2.482926e-01
5.916523e+00,5.357819e+01,4.873060e-01,2.482872e-01
5.916723e+00,5.357370e+01,4.873465e-01,2.482819e-01
5.916924e+00,5.356920e+01,4.873870e-01,2.482765e-01
5.917125e+00,5.356471e+01,4.874275e-01,2.482711e-01
5.917325e+00,5.356022e+01,4.874680e-01,2.482658e-01
5.917526e+00,5.355573e+01,4.875085e-01,2.482604e-01
5.917727e+00,5.355123e+01,4.875490e-01,2.482550e-01
5.917927e+00,5.354674e+01,4.875895e-01,2.482497e-01
5.918128e+00,5.354225e+01,4.876300e-01,2.482443e-01
5.918328e+00,5.353776e+01,4.876705e-01,2.482390e-01
5.918529e+00,5.353327e+01,4.877110e-01,2.482336e-01
5.918730e+00,5.352877e+01,4.877515e-01,2.482282e-01
5.918930e+00,5.352428e+01,4.877920e-01,2.482229e-01
5.919131e+00,5.351979e+01,4.878325e-01,2.482175e-01
5.919331e+00,5.351530e+01,4.878730e-01,2.482121e-01
5.919532e+00,5.351081e+01,4.879135e-01,2.482068e-01
5.919733e+00,5.350632e+01,4.879540e-01,2.482014e-01
5.919933e+00,5.350182e+01,4.879945e-01,2.481960e-01
5.920134e+00,5.349733e+01,4.880350e-01,2.481906e-01
5.920335e+00,5.349284e+01,4.880756e-01,2.481853e-01
5.920535e+00,5.348835e+01,4.881161e-01,2.481799e-01
5.920736e+00,5.348386e+01,4.881566e-01,2.481745e-01
5.920936e+00,5.347937e+01,4.881971e-01,2.481692e-01
5.921137e+00,5.347488e+01,4.882376e-01,2.481638e-01
5.921338e+00,5.347039e+01,4.882781e-01,2.481584e-01
5.921538e+00,5.346590e+01,4.883187e-01,2.481531e-01
5.921739e+00,5.346141e+01,4.883592e-01,2.481477e-01
5.921939e+00,5.345692e+01,4.883997e-01,2.481423e-01
5.922140e+00,5.345242e+01,4.884402e-01,2.481370e-01
5.922341e+00,5.344793e+01,4.884807e-01,2.481316e-01
5.922541e+00,5.344344e+01,4.885213e-01,2.481262e-01
5.922742e+00,5.343895e+01,4.885618e-01,2.481209e-01
5.922942e+00,5.343446e+01,4.886023e-01,2.481155e-01
5.923143e+00,5.342997e+01,4.886429e-01,2.481101e-01
5.923344e+00,5.342548e+01,4.886834e-01,2.481047e-01
5.923544e+00,5.342100e+01,4.887239e-01,2.480994e-01
5.923745e+00,5.341651e+01,4.887645e-01,2.480940e-01
5.923946e+00,5.341202e+01,4.888050e-01,2.480886e-01
5.924146e+00,5.340753e+01,4.888455e-01,2.480833e-01
5.924347e+00,5.340304e+01,4.888861e-01,2.480779e-01
5.924547e+00,5.339855e+01,4.889266e-01,2.480725e-01
5.924748e+00,5.339406e+01,4.889671e-01,2.480671e-01
5.924949e+00,5.338957e+01,4.890077e-01,2.480618e-01
5.925149e+00,5.338508e+01,4.890482e-01,2.480564e-01
5.925350e+00,5.338059e+01,4.890888e-01,2.480510e-01
5.925550e+00,5.337610e+01,4.891293e-01,2.480457e-01
5.925751e+00,5.337161e+01,4.891699e-01,2.480403e-01
5.925952e+00,5.336713e+01,4.892104e-01,2.480349e-01
5.926152e+00,5.336264e+01,4.892510e-01,2.480295e-01
5.926353e+00,5.335815e+01,4.892915e-01,2.480242e-01
5.926554e+00,5.335366e+01,4.893321e-01,2.480188e-01
5.926754e+00,5.334917e+01,4.893726e-01,2.480134e-01
5.926955e+00,5.334468e+01,4.894132e-01,2.480080e-01
5.927155e+00,5.334020e+01,4.894537e-01,2.480027e-01
5.927356e+00,5.333571e+01,4.894943e-01,2.479973e-01
5.927557e+00,5.333122e+01,4.895348e-01,2.479919e-01
5.927757e+00,5.332673e+01,4.895754e-01,2.479865e-01
5.927958e+00,5.332225e+01,4.896160e-01,2.479812e-01
5.928158e+00,5.331776e+01,4.896565e-01,2.479758e-01
5.928359e+00,5.331327e+01,4.896971e-01,2.479704e-01
5.928560e+00,5.330878e+01,4.897377e-01,2.479650e-01
5.928760e+00,5.330430e+01,4.897782e-01,2.479597e-01
5.928961e+00,5.329981e+01,4.898188e-01,2.479543e-01
5.929162e+00,5.329532e+01,4.898594e-01,2.479489e-01
5.929362e+00,5.329083e+01,4.898999e-01,2.479435e-01
5.929563e+00,5.328635e+01,4.899405e-01,2.479382e-01
5.929763e+00,5.328186e+01,4.899811e-01,2.479328e-01
5.929964e+00,5.327737e+01,4.900216e-01,2.479274e-01
5.930165e+00,5.327289e+01,4.900622e-01,2.479220e-01
5.930365e+00,5.326840e+01,4.901028e-01,2.479167e-01
5.930566e+00,5.326391e+01,4.901434e-01,2.479113e-01
5.930766e+00,5.325943e+01,4.901839e-01,2.479059e-01
5.930967e+00,5.325494e+01,4.902245e-01,2.479005e-01
5.931168e+00,5.325045e+01,4.902651e-01,2.478952e-01
5.931368e+00,5.324597e+01,4.903057e-01,2.478898e-01
5.931569e+00,5.324148e+01,4.903463e-01,2.478844e-01
5.931770e+00,5.323700e+01,4.903869e-01,2.478790e-01
5.931970e+00,5.323251e+01,4.904274e-01,2.478736e-01
5.932171e+00,5.322803e+01,4.904680e-01,2.478683e-01
5.932371e+00,5.322354e+01,4.905086e-01,2.478629e-01
5.932572e+00,5.321905e+01,4.905492e-01,2.478575e-01
5.932773e+00,5.321457e+01,4.905898e-01,2.478521e-01
5.932973e+00,5.321008e+01,4.906304e-01,2.478467e-01
5.933174e+00,5.320560e+01,4.906710e-01,2.478414e-01
5.933374e+00,5.320111e+01,4.907116e-01,2.478360e-01
5.933575e+00,5.319663e+01,4.907522e-01,2.478306e-01
5.933776e+00,5.319214e+01,4.907928e-01,2.478252e-01
5.933976e+00,5.318766e+01,4.908334e-01,2.478198e-01
5.934177e+00,5.318317e+01,4.908740e-01,2.478145e-01
5.934378e+00,5.317869e+01,4.909146e-01,2.478091e-01
5.934578e+00,5.317420e+01,4.909552e-01,2.478037e-01
5.934779e+00,5.316972e+01,4.909958e-01,2.477983e-01
5.934979e+00,5.316523e+01,4.910364e-01,2.477929e-01
5.935180e+00,5.316075e+01,4.910770e-01,2.477876e-01
5.935381e+00,5.315627e+01,4.911176e-01,2.477822e-01
5.935581e+00,5.315178e+01,4.911582e-01,2.477768e-01
5.935782e+00,5.314730e+01,4.911988e-01,2.477714e-01
5.935982e+00,5.314281e+01,4.912394e-01,2.477660e-01
5.936183e+00,5.313833e+01,4.912800e-01,2.477607e-01
5.936384e+00,5.313385e+01,4.913207e-01,2.477553e-01
5.936584e+00,5.312936e+01,4.913613e-01,2.477499e-01
5.936785e+00,5.312488e+01,4.914019e-01,2.477445e-01
5.936986e+00,5.312040e+01,4.914425e-01,2.477391e-01
5.937186e+00,5.311591e+01,4.914831e-01,2.477337e-01
5.937387e+00,5.311143e+01,4.915237e-01,2.477284e-01
5.937587e+00,5.310695e+01,4.915644e-01,2.477230e-01
5.937788e+00,5.310246e+01,4.916050e-01,2.477176e-01
5.937989e+00,5.309798e+01,4.916456e-01,2.477122e-01
5.938189e+00,5.309350e+01,4.916862e-01,2.477068e-01
5.938390e+00,5.308901e+01,4.917269e-01,2.477014e-01
5.938590e+00,5.308453e+01,4.917675e-01,2.476961e-01
5.938791e+00,5.308005e+01,4.918081e-01,2.476907e-01
5.938992e+00,5.307557e+01,4.918488e-01,2.476853e-01
5.939192e+00,5.307108e+01,4.918894e-01,2.476799e-01
5.939393e+00,5.306660e+01,4.919300e-01,2.476745e-01
5.939594e+00,5.306212e+01,4.919707e-01,2.476691e-01
5.939794e+00,5.305764e+01,4.920113e-01,2.476637e-01
5.939995e+00,5.305315e+01,4.920519e-01,2.476584e-01
5.940195e+00,5.304867e+01,4.920926e-01,2.476530e-01
5.940396e+00,5.304419e+01,4.921332e-01,2.476476e-01
5.940597e+00,5.303971e+01,4.921738e-01,2.476422e-01
5.940797e+00,5.303523e+01,4.922145e-01,2.476368e-01
5.940998e+00,5.303074e+01,4.922551e-01,2.476314e-01
5.941198e+00,5.302626e+01,4.922958e-01,2.476260e-01
5.941399e+00,5.302178e+01,4.923364e-01,2.476207e-01
5.941600e+00,5.301730e+01,4.923771e-01,2.476153e-01
5.941800e+00,5.301282e+01,4.924177e-01,2.476099e-01
5.942001e+00,5.300834e+01,4.924584e-01,2.476045e-01
5.942201e+00,5.300386e+01,4.924990e-01,2.475991e-01
5.942402e+00,5.299938e+01,4.925397e-01,2.475937e-01
5.942603e+00,5.299489e+01,4.925803e-01,2.475883e-01
5.942803e+00,5.299041e+01,4.926210e-01,2.475829e-01
5.943004e+00,5.298593e+01,4.926616e-01,2.475776e-01
5.943205e+00,5.298145e+01,4.927023e-01,2.475722e-01
5.943405e+00,5.297697e+01,4.927429e-01,2.475668e-01
5.943606e+00,5.297249e+01,4.927836e-01,2.475614e-01
5.943806e+00,5.296801e+01,4.928243e-01,2.475560e-01
5.944007e+00,5.296353e+01,4.928649e-01,2.475506e-01
5.944208e+00,5.295905e+01,4.929056e-01,2.475452e-01
5.944408e+00,5.295457e+01,4.929463e-01,2.475398e-01
5.944609e+00,5.295009e+01,4.929869e-01,2.475344e-01
5.944809e+00,5.294561e+01,4.930276e-01,2.475291e-01
5.945010e+00,5.294113e+01,4.930683e-01,2.475237e-01
5.945211e+00,5.293665e+01,4.931089e-01,2.475183e-01
5.945411e+00,5.293217e+01,4.931496e-01,2.475129e-01
5.945612e+00,5.292769e+01,4.931903e-01,2.475075e-01
5.945813e+00,5.292321e+01,4.932309e-01,2.475021e-01
5.946013e+00,5.291873e+01,4.932716e-01,2.474967e-01
5.946214e+00,5.291425e+01,4.933123e-01,2.474913e-01
5.946414e+00,5.290978e+01,4.933530e-01,2.474859e-01
5.946615e+00,5.290530e+01,4.933936e-01,2.474805e-01
5.946816e+00,5.290082e+01,4.934343e-01,2.474751e-01
5.947016e+00,5.289634e+01,4.934750e-01,2.474698e-01
5.947217e+00,5.289186e+01,4.935157e-01,2.474644e-01
5.947417e+00,5.288738e+01,4.935564e-01,2.474590e-01
5.947618e+00,5.288290e+01,4.935971e-01,2.474536e-01
5.947819e+00,5.287842e+01,4.936377e-01,2.474482e-01
5.948019e+00,5.287395e+01,4.936784e-01,2.474428e-01
5.948220e+00,5.286947e+01,4.937191e-01,2.474374e-01
5.948421e+00,5.286499e+01,4.937598e-01,2.474320e-01
5.948621e+00,5.286051e+01,4.938005e-01,2.474266e-01
5.948822e+00,5.285603e+01,4.938412e-01,2.474212e-01
5.949022e+00,5.285156e+01,4.938819e-01,2.474158e-01
5.949223e+00,5.284708e+01,4.939226e-01,2.474104e-01
5.949424e+00,5.284260e+01,4.939633e-01,2.474050e-01
5.949624e+00,5.283812e+01,4.940040e-01,2.473996e-01
5.949825e+00,5.283365e+01,4.940447e-01,2.473943e-01
5.950025e+00,5.282917e+01,4.940854e-01,2.473889e-01
5.950226e+00,5.282469e+01,4.941261e-01,2.473835e-01
5.950427e+00,5.282021e+01,4.941668e-01,2.473781e-01
5.950627e+00,5.281574e+01,4.942075e-01,2.473727e-01
5.950828e+00,5.281126e+01,4.942482e-01,2.473673e-01
5.951029e+00,5.280678e+01,4.942889e-01,2.473619e-01
5.951229e+00,5.280231e+01,4.943296e-01,2.473565e-01
5.951430e+00,5.279783e+01,4.943703e-01,2.473511e-01
5.951630e+00,5.279335e+01,4.944110e-01,2.473457e-01
5.951831e+00,5.278888e+01,4.944517e-01,2.473403e-01
5.952032e+00,5.278440e+01,4.944924e-01,2.473349e-01
5.952232e+00,5.277992e+01,4.945331e-01,2.473295e-01
5.952433e+00,5.277545e+01,4.945739e-01,2.473241e-01
5.952633e+00,5.277097e+01,4.946146e-01,2.473187e-01
5.952834e+00,5.276649e+01,4.946553e-01,2.473133e-01
5.953035e+00,5.276202e+01,4.946960e-01,2.473079e-01
5.953235e+00,5.275754e+01,4.947367e-01,2.473025e-01
5.953436e+00,5.275307e+01,4.947775e-01,2.472971e-01
5.953637e+00,5.274859e+01,4.948182e-01,2.472917e-01
5.953837e+00,5.274411e+01,4.948589e-01,2.472863e-01
