r,P,m
5.4914505132e+00,3.9190234810e+02,6.1864568493e-01
5.4916504786e+00,3.9187771074e+02,6.1870357667e-01
5.4918504440e+00,3.9185307374e+02,6.1876147105e-01
5.4920504094e+00,3.9182843710e+02,6.1881936808e-01
5.4922503749e+00,3.9180380082e+02,6.1887726775e-01
5.4924503403e+00,3.9177916491e+02,6.1893517006e-01
5.4926503057e+00,3.9175452936e+02,6.1899307502e-01
5.4928502711e+00,3.9172989417e+02,6.1905098263e-01
5.4930502366e+00,3.9170525934e+02,6.1910889288e-01
5.4932502020e+00,3.9168062488e+02,6.1916680578e-01
5.4934501674e+00,3.9165599078e+02,6.1922472132e-01
5.4936501328e+00,3.9163135705e+02,6.1928263950e-01
5.4938500983e+00,3.9160672367e+02,6.1934056033e-01
5.4940500637e+00,3.9158209066e+02,6.1939848381e-01
5.4942500291e+00,3.9155745802e+02,6.1945640992e-01
5.4944499945e+00,3.9153282573e+02,6.1951433869e-01
5.4946499600e+00,3.9150819381e+02,6.1957227009e-01
5.4948499254e+00,3.9148356226e+02,6.1963020414e-01
5.4950498908e+00,3.9145893106e+02,6.1968814084e-01
5.4952498562e+00,3.9143430023e+02,6.1974608018e-01
5.4954498217e+00,3.9140966977e+02,6.1980402216e-01
5.4956497871e+00,3.9138503967e+02,6.1986196679e-01
5.4958497525e+00,3.9136040993e+02,6.1991991406e-01
5.4960497179e+00,3.9133578056e+02,6.1997786397e-01
5.4962496834e+00,3.9131115155e+02,6.2003581653e-01
5.4964496488e+00,3.9128652290e+02,6.2009377173e-01
5.4966496142e+00,3.9126189462e+02,6.2015172957e-01
5.4968495796e+00,3.9123726670e+02,6.2020969006e-01
5.4970495451e+00,3.9121263915e+02,6.2026765319e-01
5.4972495105e+00,3.9118801196e+02,6.2032561896e-01
5.4974494759e+00,3.9116338513e+02,6.2038358738e-01
5.4976494413e+00,3.9113875868e+02,6.2044155843e-01
5.4978494068e+00,3.9111413258e+02,6.2049953214e-01
5.4980493722e+00,3.9108950685e+02,6.2055750848e-01
5.4982493376e+00,3.9106488148e+02,6.2061548746e-01
5.4984493031e+00,3.9104025648e+02,6.2067346909e-01
5.4986492685e+00,3.9101563185e+02,6.2073145336e-01
5.4988492339e+00,3.9099100757e+02,6.2078944028e-01
5.4990491993e+00,3.9096638367e+02,6.2084742983e-01
5.4992491648e+00,3.9094176013e+02,6.2090542203e-01
5.4994491302e+00,3.9091713695e+02,6.2096341687e-01
5.4996490956e+00,3.9089251414e+02,6.2102141435e-01
5.4998490610e+00,3.9086789170e+02,6.2107941447e-01
5.5000490265e+00,3.9084326962e+02,6.2113741724e-01
5.5002489919e+00,3.9081864790e+02,6.2119542265e-01
5.5004489573e+00,3.9079402655e+02,6.2125343069e-01
5.5006489227e+00,3.9076940557e+02,6.2131144138e-01
5.5008488882e+00,3.9074478495e+02,6.2136945471e-01
5.5010488536e+00,3.9072016470e+02,6.2142747068e-01
5.5012488190e+00,3.9069554481e+02,6.2148548930e-01
5.5014487844e+00,3.9067092529e+02,6.2154351055e-01
5.5016487499e+00,3.9064630614e+02,6.2160153445e-01
5.5018487153e+00,3.9062168735e+02,6.2165956098e-01
5.5020486807e+00,3.9059706893e+02,6.2171759016e-01
5.5022486461e+00,3.9057245087e+02,6.2177562198e-01
5.5024486116e+00,3.9054783318e+02,6.2183365643e-01
5.5026485770e+00,3.9052321586e+02,6.2189169353e-01
5.5028485424e+00,3.9049859890e+02,6.2194973327e-01
5.5030485078e+00,3.9047398231e+02,6.2200777565e-01
5.5032484733e+00,3.9044936608e+02,6.2206582067e-01
5.5034484387e+00,3.9042475023e+02,6.2212386833e-01
5.5036484041e+00,3.9040013474e+02,6.2218191863e-01
5.5038483695e+00,3.9037551961e+02,6.2223997157e-01
5.5040483350e+00,3.9035090485e+02,6.2229802715e-01
5.5042483004e+00,3.9032629046e+02,6.2235608537e-01
5.5044482658e+00,3.9030167644e+02,6.2241414622e-01
5.5046482312e+00,3.9027706278e+02,6.2247220972e-01
5.5048481967e+00,3.9025244949e+02,6.2253027586e-01
5.5050481621e+00,3.9022783657e+02,6.2258834464e-01
5.5052481275e+00,3.9020322402e+02,6.2264641605e-01
5.5054480929e+00,3.9017861183e+02,6.2270449011e-01
5.5056480584e+00,3.9015400001e+02,6.2276256680e-01
5.5058480238e+00,3.9012938856e+02,6.2282064614e-01
5.5060479892e+00,3.9010477747e+02,6.2287872811e-01
5.5062479546e+00,3.9008016675e+02,6.2293681272e-01
5.5064479201e+00,3.9005555640e+02,6.2299489997e-01
5.5066478855e+00,3.9003094642e+02,6.2305298986e-01
5.5068478509e+00,3.9000633681e+02,6.2311108239e-01
5.5070478163e+00,3.8998172756e+02,6.2316917755e-01
5.5072477818e+00,3.8995711868e+02,6.2322727536e-01
5.5074477472e+00,3.8993251017e+02,6.2328537580e-01
5.5076477126e+00,3.8990790203e+02,6.2334347888e-01
5.5078476780e+00,3.8988329425e+02,6.2340158460e-01
5.5080476435e+00,3.8985868685e+02,6.2345969296e-01
5.5082476089e+00,3.8983407981e+02,6.2351780395e-01
5.5084475743e+00,3.8980947314e+02,6.2357591758e-01
5.5086475397e+00,3.8978486684e+02,6.2363403385e-01
5.5088475052e+00,3.8976026091e+02,6.2369215276e-01
5.5090474706e+00,3.8973565534e+02,6.2375027431e-01
5.5092474360e+00,3.8971105015e+02,6.2380839849e-01
5.5094474015e+00,3.8968644532e+02,6.2386652531e-01
5.5096473669e+00,3.8966184087e+02,6.2392465477e-01
5.5098473323e+00,3.8963723678e+02,6.2398278686e-01
5.5100472977e+00,3.8961263306e+02,6.2404092159e-01
5.5102472632e+00,3.8958802971e+02,6.2409905896e-01
5.5104472286e+00,3.8956342673e+02,6.2415719897e-01
5.5106471940e+00,3.8953882411e+02,6.2421534161e-01
5.5108471594e+00,3.8951422187e+02,6.2427348689e-01
5.5110471249e+00,3.8948962000e+02,6.2433163481e-01
5.5112470903e+00,3.8946501849e+02,6.2438978536e-01
5.5114470557e+00,3.8944041736e+02,6.2444793855e-01
5.5116470211e+00,3.8941581659e+02,6.2450609437e-01
5.5118469866e+00,3.8939121620e+02,6.2456425283e-01
5.5120469520e+00,3.8936661617e+02,6.2462241393e-01
5.5122469174e+00,3.8934201651e+02,6.2468057766e-01
5.5124468828e+00,3.8931741723e+02,6.2473874403e-01
5.5126468483e+00,3.8929281831e+02,6.2479691304e-01
5.5128468137e+00,3.8926821977e+02,6.2485508468e-01
5.5130467791e+00,3.8924362159e+02,6.2491325895e-01
5.5132467445e+00,3.8921902378e+02,6.2497143587e-01
5.5134467100e+00,3.8919442635e+02,6.2502961541e-01
5.5136466754e+00,3.8916982928e+02,6.2508779760e-01
5.5138466408e+00,3.8914523259e+02,6.2514598242e-01
5.5140466062e+00,3.8912063626e+02,6.2520416987e-01
5.5142465717e+00,3.8909604031e+02,6.2526235996e-01
5.5144465371e+00,3.8907144472e+02,6.2532055268e-01
5.5146465025e+00,3.8904684951e+02,6.2537874804e-01
5.5148464679e+00,3.8902225467e+02,6.2543694603e-01
5.5150464334e+00,3.8899766019e+02,6.2549514666e-01
5.5152463988e+00,3.8897306609e+02,6.2555334993e-01
5.5154463642e+00,3.8894847236e+02,6.2561155582e-01
5.5156463296e+00,3.8892387900e+02,6.2566976436e-01
5.5158462951e+00,3.8889928602e+02,6.2572797552e-01
5.5160462605e+00,3.8887469340e+02,6.2578618932e-01
5.5162462259e+00,3.8885010115e+02,6.2584440576e-01
5.5164461913e+00,3.8882550928e+02,6.2590262483e-01
5.5166461568e+00,3.8880091777e+02,6.2596084653e-01
5.5168461222e+00,3.8877632664e+02,6.2601907087e-01
5.5170460876e+00,3.8875173588e+02,6.2607729784e-01
5.5172460530e+00,3.8872714549e+02,6.2613552744e-01
5.5174460185e+00,3.8870255548e+02,6.2619375968e-01
5.5176459839e+00,3.8867796583e+02,6.2625199455e-01
5.5178459493e+00,3.8865337656e+02,6.2631023206e-01
5.5180459147e+00,3.8862878766e+02,6.2636847220e-01
5.5182458802e+00,3.8860419913e+02,6.2642671497e-01
5.5184458456e+00,3.8857961097e+02,6.2648496037e-01
5.5186458110e+00,3.8855502318e+02,6.2654320841e-01
5.5188457764e+00,3.8853043577e+02,6.2660145908e-01
5.5190457419e+00,3.8850584873e+02,6.2665971238e-01
5.5192457073e+00,3.8848126206e+02,6.2671796832e-01
5.5194456727e+00,3.8845667576e+02,6.2677622689e-01
5.5196456381e+00,3.8843208984e+02,6.2683448809e-01
5.5198456036e+00,3.8840750428e+02,6.2689275193e-01
5.5200455690e+00,3.8838291910e+02,6.2695101839e-01
5.5202455344e+00,3.8835833430e+02,6.2700928749e-01
5.5204454998e+00,3.8833374986e+02,6.2706755922e-01
5.5206454653e+00,3.8830916580e+02,6.2712583359e-01
5.5208454307e+00,3.8828458211e+02,6.2718411058e-01
5.5210453961e+00,3.8825999880e+02,6.2724239021e-01
5.5212453616e+00,3.8823541585e+02,6.2730067247e-01
5.5214453270e+00,3.8821083328e+02,6.2735895736e-01
5.5216452924e+00,3.8818625109e+02,6.2741724488e-01
5.5218452578e+00,3.8816166926e+02,6.2747553504e-01
5.5220452233e+00,3.8813708781e+02,6.2753382783e-01
5.5222451887e+00,3.8811250674e+02,6.2759212324e-01
5.5224451541e+00,3.8808792603e+02,6.2765042129e-01
5.5226451195e+00,3.8806334570e+02,6.2770872197e-01
5.5228450850e+00,3.8803876575e+02,6.2776702528e-01
5.5230450504e+00,3.8801418617e+02,6.2782533122e-01
5.5232450158e+00,3.8798960696e+02,6.2788363980e-01
5.5234449812e+00,3.8796502812e+02,6.2794195100e-01
5.5236449467e+00,3.8794044966e+02,6.2800026483e-01
5.5238449121e+00,3.8791587157e+02,6.2805858130e-01
5.5240448775e+00,3.8789129386e+02,6.2811690040e-01
5.5242448429e+00,3.8786671652e+02,6.2817522212e-01
5.5244448084e+00,3.8784213955e+02,6.2823354648e-01
5.5246447738e+00,3.8781756296e+02,6.2829187347e-01
5.5248447392e+00,3.8779298675e+02,6.2835020308e-01
5.5250447046e+00,3.8776841090e+02,6.2840853533e-01
5.5252446701e+00,3.8774383544e+02,6.2846687021e-01
5.5254446355e+00,3.8771926034e+02,6.2852520771e-01
5.5256446009e+00,3.8769468562e+02,6.2858354785e-01
5.5258445663e+00,3.8767011128e+02,6.2864189062e-01
5.5260445318e+00,3.8764553731e+02,6.2870023601e-01
5.5262444972e+00,3.8762096371e+02,6.2875858404e-01
5.5264444626e+00,3.8759639049e+02,6.2881693469e-01
5.5266444280e+00,3.8757181765e+02,6.2887528798e-01
5.5268443935e+00,3.8754724518e+02,6.2893364389e-01
5.5270443589e+00,3.8752267308e+02,6.2899200243e-01
5.5272443243e+00,3.8749810136e+02,6.2905036361e-01
5.5274442897e+00,3.8747353002e+02,6.2910872741e-01
5.5276442552e+00,3.8744895905e+02,6.2916709384e-01
5.5278442206e+00,3.8742438845e+02,6.2922546289e-01
5.5280441860e+00,3.8739981824e+02,6.2928383458e-01
5.5282441514e+00,3.8737524839e+02,6.2934220890e-01
5.5284441169e+00,3.8735067892e+02,6.2940058584e-01
5.5286440823e+00,3.8732610983e+02,6.2945896541e-01
5.5288440477e+00,3.8730154112e+02,6.2951734761e-01
5.5290440131e+00,3.8727697278e+02,6.2957573244e-01
5.5292439786e+00,3.8725240481e+02,6.2963411990e-01
5.5294439440e+00,3.8722783722e+02,6.2969250998e-01
5.5296439094e+00,3.8720327001e+02,6.2975090270e-01
5.5298438748e+00,3.8717870317e+02,6.2980929804e-01
5.5300438403e+00,3.8715413671e+02,6.2986769601e-01
5.5302438057e+00,3.8712957063e+02,6.2992609660e-01
5.5304437711e+00,3.8710500492e+02,6.2998449983e-01
5.5306437365e+00,3.8708043959e+02,6.3004290568e-01
5.5308437020e+00,3.8705587463e+02,6.3010131416e-01
5.5310436674e+00,3.8703131005e+02,6.3015972526e-01
5.5312436328e+00,3.8700674585e+02,6.3021813900e-01
5.5314435982e+00,3.8698218202e+02,6.3027655536e-01
5.5316435637e+00,3.8695761857e+02,6.3033497434e-01
5.5318435291e+00,3.8693305550e+02,6.3039339596e-01
5.5320434945e+00,3.8690849281e+02,6.3045182020e-01
5.5322434599e+00,3.8688393049e+02,6.3051024707e-01
5.5324434254e+00,3.8685936854e+02,6.3056867656e-01
5.5326433908e+00,3.8683480698e+02,6.3062710868e-01
5.5328433562e+00,3.8681024579e+02,6.3068554343e-01
5.5330433217e+00,3.8678568498e+02,6.3074398080e-01
5.5332432871e+00,3.8676112455e+02,6.3080242080e-01
5.5334432525e+00,3.8673656449e+02,6.3086086343e-01
5.5336432179e+00,3.8671200481e+02,6.3091930868e-01
5.5338431834e+00,3.8668744551e+02,6.3097775656e-01
5.5340431488e+00,3.8666288659e+02,6.3103620706e-01
5.5342431142e+00,3.8663832804e+02,6.3109466019e-01
5.5344430796e+00,3.8661376988e+02,6.3115311594e-01
5.5346430451e+00,3.8658921209e+02,6.3121157432e-01
5.5348430105e+00,3.8656465467e+02,6.3127003533e-01
5.5350429759e+00,3.8654009764e+02,6.3132849896e-01
5.5352429413e+00,3.8651554098e+02,6.3138696522e-01
5.5354429068e+00,3.8649098470e+02,6.3144543410e-01
5.5356428722e+00,3.8646642880e+02,6.3150390561e-01
5.5358428376e+00,3.8644187328e+02,6.3156237974e-01
5.5360428030e+00,3.8641731814e+02,6.3162085650e-01
5.5362427685e+00,3.8639276337e+02,6.3167933588e-01
5.5364427339e+00,3.8636820899e+02,6.3173781788e-01
5.5366426993e+00,3.8634365498e+02,6.3179630251e-01
5.5368426647e+00,3.8631910135e+02,6.3185478977e-01
5.5370426302e+00,3.8629454809e+02,6.3191327965e-01
5.5372425956e+00,3.8626999522e+02,6.3197177215e-01
5.5374425610e+00,3.8624544273e+02,6.3203026728e-01
5.5376425264e+00,3.8622089061e+02,6.3208876504e-01
5.5378424919e+00,3.8619633888e+02,6.3214726541e-01
5.5380424573e+00,3.8617178752e+02,6.3220576841e-01
5.5382424227e+00,3.8614723654e+02,6.3226427404e-01
5.5384423881e+00,3.8612268594e+02,6.3232278229e-01
5.5386423536e+00,3.8609813572e+02,6.3238129316e-01
5.5388423190e+00,3.8607358588e+02,6.3243980665e-01
5.5390422844e+00,3.8604903642e+02,6.3249832277e-01
5.5392422498e+00,3.8602448734e+02,6.3255684151e-01
5.5394422153e+00,3.8599993863e+02,6.3261536288e-01
5.5396421807e+00,3.8597539031e+02,6.3267388687e-01
5.5398421461e+00,3.8595084237e+02,6.3273241348e-01
5.5400421115e+00,3.8592629480e+02,6.3279094272e-01
5.5402420770e+00,3.8590174762e+02,6.3284947457e-01
5.5404420424e+00,3.8587720081e+02,6.3290800906e-01
5.5406420078e+00,3.8585265439e+02,6.3296654616e-01
5.5408419732e+00,3.8582810835e+02,6.3302508589e-01
5.5410419387e+00,3.8580356268e+02,6.3308362823e-01
5.5412419041e+00,3.8577901740e+02,6.3314217321e-01
5.5414418695e+00,3.8575447249e+02,6.3320072080e-01
5.5416418349e+00,3.8572992797e+02,6.3325927102e-01
5.5418418004e+00,3.8570538383e+02,6.3331782385e-01
5.5420417658e+00,3.8568084006e+02,6.3337637931e-01
5.5422417312e+00,3.8565629668e+02,6.3343493740e-01
5.5424416966e+00,3.8563175368e+02,6.3349349810e-01
5.5426416621e+00,3.8560721106e+02,6.3355206142e-01
5.5428416275e+00,3.8558266882e+02,6.3361062737e-01
5.5430415929e+00,3.8555812696e+02,6.3366919594e-01
5.5432415583e+00,3.8553358548e+02,6.3372776713e-01
5.5434415238e+00,3.8550904438e+02,6.3378634094e-01
5.5436414892e+00,3.8548450366e+02,6.3384491738e-01
5.5438414546e+00,3.8545996332e+02,6.3390349643e-01
5.5440414200e+00,3.8543542337e+02,6.3396207811e-01
5.5442413855e+00,3.8541088380e+02,6.3402066240e-01
5.5444413509e+00,3.8538634460e+02,6.3407924932e-01
5.5446413163e+00,3.8536180579e+02,6.3413783886e-01
5.5448412818e+00,3.8533726736e+02,6.3419643102e-01
5.5450412472e+00,3.8531272931e+02,6.3425502580e-01
5.5452412126e+00,3.8528819164e+02,6.3431362320e-01
5.5454411780e+00,3.8526365436e+02,6.3437222322e-01
5.5456411435e+00,3.8523911746e+02,6.3443082586e-01
5.5458411089e+00,3.8521458093e+02,6.3448943112e-01
5.5460410743e+00,3.8519004479e+02,6.3454803900e-01
5.5462410397e+00,3.8516550903e+02,6.3460664950e-01
5.5464410052e+00,3.8514097366e+02,6.3466526262e-01
5.5466409706e+00,3.8511643866e+02,6.3472387837e-01
5.5468409360e+00,3.8509190405e+02,6.3478249673e-01
5.5470409014e+00,3.8506736982e+02,6.3484111771e-01
5.5472408669e+00,3.8504283597e+02,6.3489974131e-01
5.5474408323e+00,3.8501830251e+02,6.3495836753e-01
5.5476407977e+00,3.8499376942e+02,6.3501699637e-01
5.5478407631e+00,3.8496923672e+02,6.3507562783e-01
5.5480407286e+00,3.8494470440e+02,6.3513426190e-01
5.5482406940e+00,3.8492017247e+02,6.3519289860e-01
5.5484406594e+00,3.8489564092e+02,6.3525153792e-01
5.5486406248e+00,3.8487110974e+02,6.3531017985e-01
5.5488405903e+00,3.8484657896e+02,6.3536882441e-01
5.5490405557e+00,3.8482204855e+02,6.3542747158e-01
5.5492405211e+00,3.8479751853e+02,6.3548612137e-01
5.5494404865e+00,3.8477298889e+02,6.3554477378e-01
5.5496404520e+00,3.8474845964e+02,6.3560342881e-01
5.5498404174e+00,3.8472393076e+02,6.3566208645e-01
5.5500403828e+00,3.8469940227e+02,6.3572074672e-01
5.5502403482e+00,3.8467487417e+02,6.3577940960e-01
5.5504403137e+00,3.8465034645e+02,6.3583807510e-01
5.5506402791e+00,3.8462581911e+02,6.3589674322e-01
5.5508402445e+00,3.8460129215e+02,6.3595541396e-01
5.5510402099e+00,3.8457676558e+02,6.3601408731e-01
5.5512401754e+00,3.8455223939e+02,6.3607276328e-01
5.5514401408e+00,3.8452771359e+02,6.3613144187e-01
5.5516401062e+00,3.8450318816e+02,6.3619012308e-01
5.5518400716e+00,3.8447866313e+02,6.3624880691e-01
5.5520400371e+00,3.8445413847e+02,6.3630749335e-01
5.5522400025e+00,3.8442961421e+02,6.3636618241e-01
5.5524399679e+00,3.8440509032e+02,6.3642487408e-01
5.5526399333e+00,3.8438056682e+02,6.3648356838e-01
5.5528398988e+00,3.8435604370e+02,6.3654226529e-01
5.5530398642e+00,3.8433152097e+02,6.3660096482e-01
5.5532398296e+00,3.8430699862e+02,6.3665966696e-01
5.5534397950e+00,3.8428247666e+02,6.3671837172e-01
5.5536397605e+00,3.8425795508e+02,6.3677707910e-01
5.5538397259e+00,3.8423343389e+02,6.3683578909e-01
5.5540396913e+00,3.8420891308e+02,6.3689450170e-01
5.5542396567e+00,3.8418439265e+02,6.3695321693e-01
5.5544396222e+00,3.8415987261e+02,6.3701193477e-01
5.5546395876e+00,3.8413535295e+02,6.3707065523e-01
5.5548395530e+00,3.8411083368e+02,6.3712937830e-01
5.5550395184e+00,3.8408631480e+02,6.3718810399e-01
5.5552394839e+00,3.8406179630e+02,6.3724683230e-01
5.5554394493e+00,3.8403727818e+02,6.3730556322e-01
5.5556394147e+00,3.8401276045e+02,6.3736429676e-01
5.5558393801e+00,3.8398824311e+02,6.3742303291e-01
5.5560393456e+00,3.8396372615e+02,6.3748177168e-01
5.5562393110e+00,3.8393920957e+02,6.3754051306e-01
5.5564392764e+00,3.8391469338e+02,6.3759925706e-01
5.5566392419e+00,3.8389017758e+02,6.3765800367e-01
5.5568392073e+00,3.8386566216e+02,6.3771675290e-01
5.5570391727e+00,3.8384114713e+02,6.3777550474e-01
5.5572391381e+00,3.8381663249e+02,6.3783425920e-01
5.5574391036e+00,3.8379211823e+02,6.3789301628e-01
5.5576390690e+00,3.8376760435e+02,6.3795177596e-01
5.5578390344e+00,3.8374309086e+02,6.3801053827e-01
5.5580389998e+00,3.8371857776e+02,6.3806930318e-01
5.5582389653e+00,3.8369406505e+02,6.3812807071e-01
5.5584389307e+00,3.8366955272e+02,6.3818684086e-01
5.5586388961e+00,3.8364504077e+02,6.3824561362e-01
5.5588388615e+00,3.8362052921e+02,6.3830438899e-01
5.5590388270e+00,3.8359601804e+02,6.3836316698e-01
5.5592387924e+00,3.8357150726e+02,6.3842194758e-01
5.5594387578e+00,3.8354699686e+02,6.3848073079e-01
5.5596387232e+00,3.8352248685e+02,6.3853951662e-01
5.5598386887e+00,3.8349797723e+02,6.3859830506e-01
5.5600386541e+00,3.8347346799e+02,6.3865709612e-01
5.5602386195e+00,3.8344895914e+02,6.3871588979e-01
5.5604385849e+00,3.8342445067e+02,6.3877468607e-01
5.5606385504e+00,3.8339994260e+02,6.3883348497e-01
5.5608385158e+00,3.8337543491e+02,6.3889228648e-01
5.5610384812e+00,3.8335092760e+02,6.3895109060e-01
5.5612384466e+00,3.8332642069e+02,6.3900989733e-01
5.5614384121e+00,3.8330191416e+02,6.3906870668e-01
5.5616383775e+00,3.8327740802e+02,6.3912751864e-01
5.5618383429e+00,3.8325290226e+02,6.3918633321e-01
5.5620383083e+00,3.8322839690e+02,6.3924515040e-01
5.5622382738e+00,3.8320389192e+02,6.3930397019e-01
5.5624382392e+00,3.8317938733e+02,6.3936279260e-01
5.5626382046e+00,3.8315488312e+02,6.3942161763e-01
5.5628381700e+00,3.8313037931e+02,6.3948044526e-01
5.5630381355e+00,3.8310587588e+02,6.3953927551e-01
5.5632381009e+00,3.8308137284e+02,6.3959810836e-01
5.5634380663e+00,3.8305687019e+02,6.3965694383e-01
5.5636380317e+00,3.8303236792e+02,6.3971578192e-01
5.5638379972e+00,3.8300786605e+02,6.3977462261e-01
5.5640379626e+00,3.8298336456e+02,6.3983346591e-01
5.5642379280e+00,3.8295886346e+02,6.3989231183e-01
5.5644378934e+00,3.8293436275e+02,6.3995116036e-01
5.5646378589e+00,3.8290986243e+02,6.4001001150e-01
5.5648378243e+00,3.8288536249e+02,6.4006886525e-01
5.5650377897e+00,3.8286086295e+02,6.4012772161e-01
5.5652377551e+00,3.8283636379e+02,6.4018658058e-01
5.5654377206e+00,3.8281186502e+02,6.4024544216e-01
5.5656376860e+00,3.8278736664e+02,6.4030430636e-01
5.5658376514e+00,3.8276286865e+02,6.4036317316e-01
5.5660376168e+00,3.8273837105e+02,6.4042204257e-01
5.5662375823e+00,3.8271387383e+02,6.4048091460e-01
5.5664375477e+00,3.8268937701e+02,6.4053978924e-01
5.5666375131e+00,3.8266488057e+02,6.4059866648e-01
5.5668374785e+00,3.8264038453e+02,6.4065754634e-01
5.5670374440e+00,3.8261588887e+02,6.4071642880e-01
5.5672374094e+00,3.8259139360e+02,6.4077531388e-01
5.5674373748e+00,3.8256689873e+02,6.4083420157e-01
5.5676373403e+00,3.8254240424e+02,6.4089309186e-01
5.5678373057e+00,3.8251791014e+02,6.4095198477e-01
5.5680372711e+00,3.8249341643e+02,6.4101088028e-01
5.5682372365e+00,3.8246892311e+02,6.4106977841e-01
5.5684372020e+00,3.8244443018e+02,6.4112867914e-01
5.5686371674e+00,3.8241993764e+02,6.4118758249e-01
5.5688371328e+00,3.8239544549e+02,6.4124648844e-01
5.5690370982e+00,3.8237095373e+02,6.4130539700e-01
5.5692370637e+00,3.8234646236e+02,6.4136430817e-01
5.5694370291e+00,3.8232197137e+02,6.4142322195e-01
5.5696369945e+00,3.8229748078e+02,6.4148213834e-01
5.5698369599e+00,3.8227299058e+02,6.4154105734e-01
5.5700369254e+00,3.8224850077e+02,6.4159997894e-01
5.5702368908e+00,3.8222401135e+02,6.4165890316e-01
5.5704368562e+00,3.8219952233e+02,6.4171782998e-01
5.5706368216e+00,3.8217503369e+02,6.4177675941e-01
5.5708367871e+00,3.8215054544e+02,6.4183569145e-01
5.5710367525e+00,3.8212605758e+02,6.4189462610e-01
5.5712367179e+00,3.8210157011e+02,6.4195356336e-01
5.5714366833e+00,3.8207708304e+02,6.4201250322e-01
5.5716366488e+00,3.8205259635e+02,6.4207144569e-01
5.5718366142e+00,3.8202811006e+02,6.4213039077e-01
5.5720365796e+00,3.8200362416e+02,6.4218933846e-01
5.5722365450e+00,3.8197913864e+02,6.4224828876e-01
5.5724365105e+00,3.8195465352e+02,6.4230724166e-01
5.5726364759e+00,3.8193016879e+02,6.4236619717e-01
5.5728364413e+00,3.8190568445e+02,6.4242515528e-01
5.5730364067e+00,3.8188120051e+02,6.4248411601e-01
5.5732363722e+00,3.8185671695e+02,6.4254307934e-01
5.5734363376e+00,3.8183223379e+02,6.4260204528e-01
5.5736363030e+00,3.8180775101e+02,6.4266101382e-01
5.5738362684e+00,3.8178326863e+02,6.4271998497e-01
5.5740362339e+00,3.8175878664e+02,6.4277895873e-01
5.5742361993e+00,3.8173430504e+02,6.4283793510e-01
5.5744361647e+00,3.8170982384e+02,6.4289691407e-01
5.5746361301e+00,3.8168534302e+02,6.4295589565e-01
5.5748360956e+00,3.8166086260e+02,6.4301487983e-01
5.5750360610e+00,3.8163638257e+02,6.4307386662e-01
5.5752360264e+00,3.8161190293e+02,6.4313285602e-01
5.5754359918e+00,3.8158742369e+02,6.4319184802e-01
5.5756359573e+00,3.8156294483e+02,6.4325084263e-01
5.5758359227e+00,3.8153846637e+02,6.4330983985e-01
5.5760358881e+00,3.8151398830e+02,6.4336883967e-01
5.5762358535e+00,3.8148951063e+02,6.4342784209e-01
5.5764358190e+00,3.8146503334e+02,6.4348684712e-01
5.5766357844e+00,3.8144055645e+02,6.4354585476e-01
5.5768357498e+00,3.8141607995e+02,6.4360486500e-01
5.5770357152e+00,3.8139160385e+02,6.4366387785e-01
5.5772356807e+00,3.8136712813e+02,6.4372289330e-01
5.5774356461e+00,3.8134265281e+02,6.4378191136e-01
5.5776356115e+00,3.8131817789e+02,6.4384093202e-01
5.5778355769e+00,3.8129370335e+02,6.4389995529e-01
5.5780355424e+00,3.8126922921e+02,6.4395898116e-01
5.5782355078e+00,3.8124475546e+02,6.4401800964e-01
5.5784354732e+00,3.8122028211e+02,6.4407704072e-01
5.5786354386e+00,3.8119580915e+02,6.4413607441e-01
5.5788354041e+00,3.8117133658e+02,6.4419511070e-01
5.5790353695e+00,3.8114686440e+02,6.4425414959e-01
5.5792353349e+00,3.8112239262e+02,6.4431319109e-01
5.5794353004e+00,3.8109792123e+02,6.4437223519e-01
5.5796352658e+00,3.8107345024e+02,6.4443128190e-01
5.5798352312e+00,3.8104897964e+02,6.4449033121e-01
5.5800351966e+00,3.8102450943e+02,6.4454938313e-01
5.5802351621e+00,3.8100003962e+02,6.4460843765e-01
5.5804351275e+00,3.8097557020e+02,6.4466749477e-01
5.5806350929e+00,3.8095110118e+02,6.4472655449e-01
5.5808350583e+00,3.8092663255e+02,6.4478561682e-01
5.5810350238e+00,3.8090216431e+02,6.4484468175e-01
5.5812349892e+00,3.8087769647e+02,6.4490374929e-01
5.5814349546e+00,3.8085322902e+02,6.4496281943e-01
5.5816349200e+00,3.8082876197e+02,6.4502189217e-01
5.5818348855e+00,3.8080429531e+02,6.4508096751e-01
5.5820348509e+00,3.8077982904e+02,6.4514004546e-01
5.5822348163e+00,3.8075536317e+02,6.4519912601e-01
5.5824347817e+00,3.8073089770e+02,6.4525820916e-01
5.5826347472e+00,3.8070643262e+02,6.4531729492e-01
5.5828347126e+00,3.8068196793e+02,6.4537638327e-01
5.5830346780e+00,3.8065750364e+02,6.4543547423e-01
5.5832346434e+00,3.8063303974e+02,6.4549456779e-01
5.5834346089e+00,3.8060857624e+02,6.4555366396e-01
5.5836345743e+00,3.8058411314e+02,6.4561276272e-01
5.5838345397e+00,3.8055965042e+02,6.4567186409e-01
5.5840345051e+00,3.8053518811e+02,6.4573096806e-01
5.5842344706e+00,3.8051072619e+02,6.4579007463e-01
5.5844344360e+00,3.8048626466e+02,6.4584918381e-01
