r,P,m
4.2332680564e+00,7.0795866976e+01,3.2924114109e-01
4.2334680218e+00,7.0788253495e+01,3.2927516066e-01
4.2336679872e+00,7.0780640456e+01,3.2930918105e-01
4.2338679526e+00,7.0773027859e+01,3.2934320229e-01
4.2340679181e+00,7.0765415703e+01,3.2937722435e-01
4.2342678835e+00,7.0757803990e+01,3.2941124725e-01
4.2344678489e+00,7.0750192718e+01,3.2944527098e-01
4.2346678143e+00,7.0742581888e+01,3.2947929554e-01
4.2348677798e+00,7.0734971501e+01,3.2951332094e-01
4.2350677452e+00,7.0727361555e+01,3.2954734717e-01
4.2352677106e+00,7.0719752051e+01,3.2958137423e-01
4.2354676760e+00,7.0712142989e+01,3.2961540212e-01
4.2356676415e+00,7.0704534370e+01,3.2964943084e-01
4.2358676069e+00,7.0696926192e+01,3.2968346040e-01
4.2360675723e+00,7.0689318457e+01,3.2971749078e-01
4.2362675377e+00,7.0681711164e+01,3.2975152200e-01
4.2364675032e+00,7.0674104313e+01,3.2978555405e-01
4.2366674686e+00,7.0666497905e+01,3.2981958692e-01
4.2368674340e+00,7.0658891938e+01,3.2985362063e-01
4.2370673994e+00,7.0651286414e+01,3.2988765517e-01
4.2372673649e+00,7.0643681333e+01,3.2992169053e-01
4.2374673303e+00,7.0636076693e+01,3.2995572673e-01
4.2376672957e+00,7.0628472497e+01,3.2998976376e-01
4.2378672611e+00,7.0620868742e+01,3.3002380161e-01
4.2380672266e+00,7.0613265430e+01,3.3005784029e-01
4.2382671920e+00,7.0605662561e+01,3.3009187980e-01
4.2384671574e+00,7.0598060134e+01,3.3012592014e-01
4.2386671228e+00,7.0590458150e+01,3.3015996131e-01
4.2388670883e+00,7.0582856608e+01,3.3019400330e-01
4.2390670537e+00,7.0575255509e+01,3.3022804612e-01
4.2392670191e+00,7.0567654852e+01,3.3026208977e-01
4.2394669845e+00,7.0560054639e+01,3.3029613425e-01
4.2396669500e+00,7.0552454868e+01,3.3033017955e-01
4.2398669154e+00,7.0544855540e+01,3.3036422568e-01
4.2400668808e+00,7.0537256654e+01,3.3039827264e-01
4.2402668462e+00,7.0529658211e+01,3.3043232042e-01
4.2404668117e+00,7.0522060212e+01,3.3046636902e-01
4.2406667771e+00,7.0514462655e+01,3.3050041845e-01
4.2408667425e+00,7.0506865541e+01,3.3053446871e-01
4.2410667079e+00,7.0499268870e+01,3.3056851979e-01
4.2412666734e+00,7.0491672642e+01,3.3060257170e-01
4.2414666388e+00,7.0484076857e+01,3.3063662443e-01
4.2416666042e+00,7.0476481515e+01,3.3067067799e-01
4.2418665696e+00,7.0468886616e+01,3.3070473237e-01
4.2420665351e+00,7.0461292160e+01,3.3073878757e-01
4.2422665005e+00,7.0453698147e+01,3.3077284360e-01
4.2424664659e+00,7.0446104578e+01,3.3080690045e-01
4.2426664313e+00,7.0438511452e+01,3.3084095812e-01
4.2428663968e+00,7.0430918769e+01,3.3087501662e-01
4.2430663622e+00,7.0423326529e+01,3.3090907594e-01
4.2432663276e+00,7.0415734732e+01,3.3094313608e-01
4.2434662931e+00,7.0408143379e+01,3.3097719704e-01
4.2436662585e+00,7.0400552469e+01,3.3101125882e-01
4.2438662239e+00,7.0392962003e+01,3.3104532143e-01
4.2440661893e+00,7.0385371980e+01,3.3107938486e-01
4.2442661548e+00,7.0377782400e+01,3.3111344911e-01
4.2444661202e+00,7.0370193264e+01,3.3114751417e-01
4.2446660856e+00,7.0362604571e+01,3.3118158006e-01
4.2448660510e+00,7.0355016322e+01,3.3121564678e-01
4.2450660165e+00,7.0347428516e+01,3.3124971431e-01
4.2452659819e+00,7.0339841155e+01,3.3128378266e-01
4.2454659473e+00,7.0332254236e+01,3.3131785183e-01
4.2456659127e+00,7.0324667762e+01,3.3135192181e-01
4.2458658782e+00,7.0317081731e+01,3.3138599262e-01
4.2460658436e+00,7.0309496143e+01,3.3142006425e-01
4.2462658090e+00,7.0301911000e+01,3.3145413670e-01
4.2464657744e+00,7.0294326300e+01,3.3148820996e-01
4.2466657399e+00,7.0286742044e+01,3.3152228404e-01
4.2468657053e+00,7.0279158232e+01,3.3155635894e-01
4.2470656707e+00,7.0271574864e+01,3.3159043466e-01
4.2472656361e+00,7.0263991940e+01,3.3162451120e-01
4.2474656016e+00,7.0256409460e+01,3.3165858855e-01
4.2476655670e+00,7.0248827423e+01,3.3169266672e-01
4.2478655324e+00,7.0241245831e+01,3.3172674571e-01
4.2480654978e+00,7.0233664683e+01,3.3176082551e-01
4.2482654633e+00,7.0226083979e+01,3.3179490613e-01
4.2484654287e+00,7.0218503718e+01,3.3182898756e-01
4.2486653941e+00,7.0210923902e+01,3.3186306981e-01
4.2488653595e+00,7.0203344531e+01,3.3189715288e-01
4.2490653250e+00,7.0195765603e+01,3.3193123676e-01
4.2492652904e+00,7.0188187120e+01,3.3196532146e-01
4.2494652558e+00,7.0180609080e+01,3.3199940697e-01
4.2496652212e+00,7.0173031485e+01,3.3203349330e-01
4.2498651867e+00,7.0165454335e+01,3.3206758044e-01
4.2500651521e+00,7.0157877629e+01,3.3210166839e-01
4.2502651175e+00,7.0150301367e+01,3.3213575716e-01
4.2504650829e+00,7.0142725549e+01,3.3216984674e-01
4.2506650484e+00,7.0135150176e+01,3.3220393713e-01
4.2508650138e+00,7.0127575248e+01,3.3223802834e-01
4.2510649792e+00,7.0120000764e+01,3.3227212036e-01
4.2512649446e+00,7.0112426724e+01,3.3230621320e-01
4.2514649101e+00,7.0104853129e+01,3.3234030684e-01
4.2516648755e+00,7.0097279979e+01,3.3237440130e-01
4.2518648409e+00,7.0089707273e+01,3.3240849657e-01
4.2520648063e+00,7.0082135012e+01,3.3244259265e-01
4.2522647718e+00,7.0074563195e+01,3.3247668954e-01
4.2524647372e+00,7.0066991824e+01,3.3251078725e-01
4.2526647026e+00,7.0059420897e+01,3.3254488576e-01
4.2528646680e+00,7.0051850414e+01,3.3257898509e-01
4.2530646335e+00,7.0044280377e+01,3.3261308522e-01
4.2532645989e+00,7.0036710784e+01,3.3264718617e-01
4.2534645643e+00,7.0029141637e+01,3.3268128792e-01
4.2536645297e+00,7.0021572934e+01,3.3271539049e-01
4.2538644952e+00,7.0014004676e+01,3.3274949386e-01
4.2540644606e+00,7.0006436863e+01,3.3278359805e-01
4.2542644260e+00,6.9998869495e+01,3.3281770304e-01
4.2544643915e+00,6.9991302572e+01,3.3285180884e-01
4.2546643569e+00,6.9983736094e+01,3.3288591545e-01
4.2548643223e+00,6.9976170061e+01,3.3292002287e-01
4.2550642877e+00,6.9968604473e+01,3.3295413110e-01
4.2552642532e+00,6.9961039331e+01,3.3298824013e-01
4.2554642186e+00,6.9953474633e+01,3.3302234997e-01
4.2556641840e+00,6.9945910381e+01,3.3305646062e-01
4.2558641494e+00,6.9938346574e+01,3.3309057208e-01
4.2560641149e+00,6.9930783213e+01,3.3312468434e-01
4.2562640803e+00,6.9923220296e+01,3.3315879741e-01
4.2564640457e+00,6.9915657825e+01,3.3319291128e-01
4.2566640111e+00,6.9908095799e+01,3.3322702597e-01
4.2568639766e+00,6.9900534219e+01,3.3326114145e-01
4.2570639420e+00,6.9892973084e+01,3.3329525775e-01
4.2572639074e+00,6.9885412394e+01,3.3332937484e-01
4.2574638728e+00,6.9877852150e+01,3.3336349275e-01
4.2576638383e+00,6.9870292352e+01,3.3339761145e-01
4.2578638037e+00,6.9862732999e+01,3.3343173097e-01
4.2580637691e+00,6.9855174091e+01,3.3346585128e-01
4.2582637345e+00,6.9847615630e+01,3.3349997240e-01
4.2584637000e+00,6.9840057613e+01,3.3353409433e-01
4.2586636654e+00,6.9832500043e+01,3.3356821706e-01
4.2588636308e+00,6.9824942918e+01,3.3360234059e-01
4.2590635962e+00,6.9817386239e+01,3.3363646492e-01
4.2592635617e+00,6.9809830005e+01,3.3367059006e-01
4.2594635271e+00,6.9802274218e+01,3.3370471600e-01
4.2596634925e+00,6.9794718876e+01,3.3373884274e-01
4.2598634579e+00,6.9787163980e+01,3.3377297029e-01
4.2600634234e+00,6.9779609530e+01,3.3380709864e-01
4.2602633888e+00,6.9772055526e+01,3.3384122778e-01
4.2604633542e+00,6.9764501967e+01,3.3387535773e-01
4.2606633196e+00,6.9756948855e+01,3.3390948849e-01
4.2608632851e+00,6.9749396189e+01,3.3394362004e-01
4.2610632505e+00,6.9741843968e+01,3.3397775239e-01
4.2612632159e+00,6.9734292194e+01,3.3401188554e-01
4.2614631813e+00,6.9726740866e+01,3.3404601950e-01
4.2616631468e+00,6.9719189984e+01,3.3408015425e-01
4.2618631122e+00,6.9711639548e+01,3.3411428980e-01
4.2620630776e+00,6.9704089558e+01,3.3414842616e-01
4.2622630430e+00,6.9696540014e+01,3.3418256331e-01
4.2624630085e+00,6.9688990917e+01,3.3421670126e-01
4.2626629739e+00,6.9681442266e+01,3.3425084001e-01
4.2628629393e+00,6.9673894061e+01,3.3428497956e-01
4.2630629047e+00,6.9666346303e+01,3.3431911990e-01
4.2632628702e+00,6.9658798991e+01,3.3435326105e-01
4.2634628356e+00,6.9651252125e+01,3.3438740299e-01
4.2636628010e+00,6.9643705706e+01,3.3442154573e-01
4.2638627664e+00,6.9636159733e+01,3.3445568926e-01
4.2640627319e+00,6.9628614206e+01,3.3448983360e-01
4.2642626973e+00,6.9621069126e+01,3.3452397873e-01
4.2644626627e+00,6.9613524493e+01,3.3455812466e-01
4.2646626281e+00,6.9605980306e+01,3.3459227138e-01
4.2648625936e+00,6.9598436566e+01,3.3462641890e-01
4.2650625590e+00,6.9590893272e+01,3.3466056722e-01
4.2652625244e+00,6.9583350425e+01,3.3469471633e-01
4.2654624898e+00,6.9575808025e+01,3.3472886623e-01
4.2656624553e+00,6.9568266072e+01,3.3476301693e-01
4.2658624207e+00,6.9560724565e+01,3.3479716843e-01
4.2660623861e+00,6.9553183505e+01,3.3483132072e-01
4.2662623516e+00,6.9545642892e+01,3.3486547381e-01
4.2664623170e+00,6.9538102725e+01,3.3489962769e-01
4.2666622824e+00,6.9530563006e+01,3.3493378236e-01
4.2668622478e+00,6.9523023733e+01,3.3496793783e-01
4.2670622133e+00,6.9515484907e+01,3.3500209409e-01
4.2672621787e+00,6.9507946529e+01,3.3503625114e-01
4.2674621441e+00,6.9500408597e+01,3.3507040899e-01
4.2676621095e+00,6.9492871112e+01,3.3510456763e-01
4.2678620750e+00,6.9485334074e+01,3.3513872706e-01
4.2680620404e+00,6.9477797484e+01,3.3517288728e-01
4.2682620058e+00,6.9470261340e+01,3.3520704830e-01
4.2684619712e+00,6.9462725644e+01,3.3524121011e-01
4.2686619367e+00,6.9455190394e+01,3.3527537271e-01
4.2688619021e+00,6.9447655592e+01,3.3530953610e-01
4.2690618675e+00,6.9440121237e+01,3.3534370028e-01
4.2692618329e+00,6.9432587330e+01,3.3537786525e-01
4.2694617984e+00,6.9425053870e+01,3.3541203101e-01
4.2696617638e+00,6.9417520857e+01,3.3544619756e-01
4.2698617292e+00,6.9409988291e+01,3.3548036491e-01
4.2700616946e+00,6.9402456173e+01,3.3551453304e-01
4.2702616601e+00,6.9394924502e+01,3.3554870196e-01
4.2704616255e+00,6.9387393278e+01,3.3558287167e-01
4.2706615909e+00,6.9379862502e+01,3.3561704217e-01
4.2708615563e+00,6.9372332174e+01,3.3565121346e-01
4.2710615218e+00,6.9364802293e+01,3.3568538554e-01
4.2712614872e+00,6.9357272859e+01,3.3571955841e-01
4.2714614526e+00,6.9349743873e+01,3.3575373206e-01
4.2716614180e+00,6.9342215335e+01,3.3578790650e-01
4.2718613835e+00,6.9334687244e+01,3.3582208173e-01
4.2720613489e+00,6.9327159601e+01,3.3585625775e-01
4.2722613143e+00,6.9319632406e+01,3.3589043455e-01
4.2724612797e+00,6.9312105659e+01,3.3592461214e-01
4.2726612452e+00,6.9304579359e+01,3.3595879052e-01
4.2728612106e+00,6.9297053507e+01,3.3599296968e-01
4.2730611760e+00,6.9289528103e+01,3.3602714963e-01
4.2732611414e+00,6.9282003146e+01,3.3606133037e-01
4.2734611069e+00,6.9274478638e+01,3.3609551189e-01
4.2736610723e+00,6.9266954577e+01,3.3612969420e-01
4.2738610377e+00,6.9259430965e+01,3.3616387729e-01
4.2740610031e+00,6.9251907800e+01,3.3619806116e-01
4.2742609686e+00,6.9244385083e+01,3.3623224583e-01
4.2744609340e+00,6.9236862815e+01,3.3626643127e-01
4.2746608994e+00,6.9229340994e+01,3.3630061750e-01
4.2748608648e+00,6.9221819622e+01,3.3633480451e-01
4.2750608303e+00,6.9214298697e+01,3.3636899231e-01
4.2752607957e+00,6.9206778221e+01,3.3640318089e-01
4.2754607611e+00,6.9199258193e+01,3.3643737026e-01
4.2756607265e+00,6.9191738613e+01,3.3647156040e-01
4.2758606920e+00,6.9184219481e+01,3.3650575133e-01
4.2760606574e+00,6.9176700798e+01,3.3653994305e-01
4.2762606228e+00,6.9169182563e+01,3.3657413554e-01
4.2764605882e+00,6.9161664776e+01,3.3660832882e-01
4.2766605537e+00,6.9154147438e+01,3.3664252288e-01
4.2768605191e+00,6.9146630548e+01,3.3667671772e-01
4.2770604845e+00,6.9139114106e+01,3.3671091334e-01
4.2772604499e+00,6.9131598113e+01,3.3674510974e-01
4.2774604154e+00,6.9124082568e+01,3.3677930692e-01
4.2776603808e+00,6.9116567472e+01,3.3681350488e-01
4.2778603462e+00,6.9109052824e+01,3.3684770363e-01
4.2780603117e+00,6.9101538625e+01,3.3688190315e-01
4.2782602771e+00,6.9094024874e+01,3.3691610346e-01
4.2784602425e+00,6.9086511572e+01,3.3695030454e-01
4.2786602079e+00,6.9078998719e+01,3.3698450640e-01
4.2788601734e+00,6.9071486314e+01,3.3701870904e-01
4.2790601388e+00,6.9063974358e+01,3.3705291246e-01
4.2792601042e+00,6.9056462851e+01,3.3708711666e-01
4.2794600696e+00,6.9048951792e+01,3.3712132164e-01
4.2796600351e+00,6.9041441183e+01,3.3715552739e-01
4.2798600005e+00,6.9033931022e+01,3.3718973393e-01
4.2800599659e+00,6.9026421310e+01,3.3722394124e-01
4.2802599313e+00,6.9018912047e+01,3.3725814933e-01
4.2804598968e+00,6.9011403232e+01,3.3729235819e-01
4.2806598622e+00,6.9003894867e+01,3.3732656783e-01
4.2808598276e+00,6.8996386951e+01,3.3736077825e-01
4.2810597930e+00,6.8988879483e+01,3.3739498945e-01
4.2812597585e+00,6.8981372465e+01,3.3742920142e-01
4.2814597239e+00,6.8973865896e+01,3.3746341416e-01
4.2816596893e+00,6.8966359775e+01,3.3749762769e-01
4.2818596547e+00,6.8958854104e+01,3.3753184199e-01
4.2820596202e+00,6.8951348882e+01,3.3756605706e-01
4.2822595856e+00,6.8943844109e+01,3.3760027291e-01
4.2824595510e+00,6.8936339786e+01,3.3763448953e-01
4.2826595164e+00,6.8928835912e+01,3.3766870693e-01
4.2828594819e+00,6.8921332486e+01,3.3770292510e-01
4.2830594473e+00,6.8913829511e+01,3.3773714405e-01
4.2832594127e+00,6.8906326984e+01,3.3777136376e-01
4.2834593781e+00,6.8898824907e+01,3.3780558426e-01
4.2836593436e+00,6.8891323279e+01,3.3783980552e-01
4.2838593090e+00,6.8883822101e+01,3.3787402756e-01
4.2840592744e+00,6.8876321372e+01,3.3790825037e-01
4.2842592398e+00,6.8868821092e+01,3.3794247396e-01
4.2844592053e+00,6.8861321262e+01,3.3797669832e-01
4.2846591707e+00,6.8853821882e+01,3.3801092344e-01
4.2848591361e+00,6.8846322951e+01,3.3804514934e-01
4.2850591015e+00,6.8838824469e+01,3.3807937602e-01
4.2852590670e+00,6.8831326437e+01,3.3811360346e-01
4.2854590324e+00,6.8823828855e+01,3.3814783167e-01
4.2856589978e+00,6.8816331723e+01,3.3818206066e-01
4.2858589632e+00,6.8808835040e+01,3.3821629041e-01
4.2860589287e+00,6.8801338807e+01,3.3825052094e-01
4.2862588941e+00,6.8793843024e+01,3.3828475224e-01
4.2864588595e+00,6.8786347690e+01,3.3831898430e-01
4.2866588249e+00,6.8778852806e+01,3.3835321714e-01
4.2868587904e+00,6.8771358372e+01,3.3838745074e-01
4.2870587558e+00,6.8763864388e+01,3.3842168512e-01
4.2872587212e+00,6.8756370854e+01,3.3845592026e-01
4.2874586866e+00,6.8748877770e+01,3.3849015617e-01
4.2876586521e+00,6.8741385136e+01,3.3852439285e-01
4.2878586175e+00,6.8733892952e+01,3.3855863030e-01
4.2880585829e+00,6.8726401217e+01,3.3859286851e-01
4.2882585483e+00,6.8718909933e+01,3.3862710750e-01
4.2884585138e+00,6.8711419099e+01,3.3866134725e-01
4.2886584792e+00,6.8703928715e+01,3.3869558776e-01
4.2888584446e+00,6.8696438781e+01,3.3872982905e-01
4.2890584100e+00,6.8688949297e+01,3.3876407110e-01
4.2892583755e+00,6.8681460263e+01,3.3879831392e-01
4.2894583409e+00,6.8673971680e+01,3.3883255750e-01
4.2896583063e+00,6.8666483547e+01,3.3886680185e-01
4.2898582718e+00,6.8658995864e+01,3.3890104697e-01
4.2900582372e+00,6.8651508631e+01,3.3893529285e-01
4.2902582026e+00,6.8644021849e+01,3.3896953950e-01
4.2904581680e+00,6.8636535517e+01,3.3900378691e-01
4.2906581335e+00,6.8629049636e+01,3.3903803508e-01
4.2908580989e+00,6.8621564205e+01,3.3907228402e-01
4.2910580643e+00,6.8614079224e+01,3.3910653373e-01
4.2912580297e+00,6.8606594694e+01,3.3914078420e-01
4.2914579952e+00,6.8599110614e+01,3.3917503543e-01
4.2916579606e+00,6.8591626985e+01,3.3920928742e-01
4.2918579260e+00,6.8584143806e+01,3.3924354018e-01
4.2920578914e+00,6.8576661078e+01,3.3927779371e-01
4.2922578569e+00,6.8569178801e+01,3.3931204799e-01
4.2924578223e+00,6.8561696974e+01,3.3934630304e-01
4.2926577877e+00,6.8554215598e+01,3.3938055885e-01
4.2928577531e+00,6.8546734672e+01,3.3941481542e-01
4.2930577186e+00,6.8539254198e+01,3.3944907275e-01
4.2932576840e+00,6.8531774174e+01,3.3948333085e-01
4.2934576494e+00,6.8524294601e+01,3.3951758970e-01
4.2936576148e+00,6.8516815478e+01,3.3955184932e-01
4.2938575803e+00,6.8509336807e+01,3.3958610970e-01
4.2940575457e+00,6.8501858586e+01,3.3962037084e-01
4.2942575111e+00,6.8494380817e+01,3.3965463274e-01
4.2944574765e+00,6.8486903498e+01,3.3968889540e-01
4.2946574420e+00,6.8479426630e+01,3.3972315882e-01
4.2948574074e+00,6.8471950213e+01,3.3975742300e-01
4.2950573728e+00,6.8464474247e+01,3.3979168793e-01
4.2952573382e+00,6.8456998733e+01,3.3982595363e-01
4.2954573037e+00,6.8449523669e+01,3.3986022009e-01
4.2956572691e+00,6.8442049056e+01,3.3989448730e-01
4.2958572345e+00,6.8434574895e+01,3.3992875528e-01
4.2960571999e+00,6.8427101185e+01,3.3996302401e-01
4.2962571654e+00,6.8419627925e+01,3.3999729350e-01
4.2964571308e+00,6.8412155118e+01,3.4003156374e-01
4.2966570962e+00,6.8404682761e+01,3.4006583475e-01
4.2968570616e+00,6.8397210855e+01,3.4010010651e-01
4.2970570271e+00,6.8389739401e+01,3.4013437903e-01
4.2972569925e+00,6.8382268399e+01,3.4016865230e-01
4.2974569579e+00,6.8374797847e+01,3.4020292634e-01
4.2976569233e+00,6.8367327747e+01,3.4023720112e-01
4.2978568888e+00,6.8359858099e+01,3.4027147667e-01
4.2980568542e+00,6.8352388901e+01,3.4030575297e-01
4.2982568196e+00,6.8344920156e+01,3.4034003002e-01
4.2984567850e+00,6.8337451861e+01,3.4037430783e-01
4.2986567505e+00,6.8329984019e+01,3.4040858640e-01
4.2988567159e+00,6.8322516628e+01,3.4044286572e-01
4.2990566813e+00,6.8315049688e+01,3.4047714579e-01
4.2992566467e+00,6.8307583200e+01,3.4051142662e-01
4.2994566122e+00,6.8300117164e+01,3.4054570820e-01
4.2996565776e+00,6.8292651579e+01,3.4057999054e-01
4.2998565430e+00,6.8285186446e+01,3.4061427363e-01
4.3000565084e+00,6.8277721765e+01,3.4064855747e-01
4.3002564739e+00,6.8270257536e+01,3.4068284207e-01
4.3004564393e+00,6.8262793758e+01,3.4071712742e-01
4.3006564047e+00,6.8255330432e+01,3.4075141352e-01
4.3008563701e+00,6.8247867558e+01,3.4078570037e-01
4.3010563356e+00,6.8240405136e+01,3.4081998798e-01
4.3012563010e+00,6.8232943166e+01,3.4085427634e-01
4.3014562664e+00,6.8225481647e+01,3.4088856545e-01
4.3016562319e+00,6.8218020581e+01,3.4092285531e-01
4.3018561973e+00,6.8210559967e+01,3.4095714592e-01
4.3020561627e+00,6.8203099804e+01,3.4099143728e-01
4.3022561281e+00,6.8195640094e+01,3.4102572939e-01
4.3024560936e+00,6.8188180836e+01,3.4106002226e-01
4.3026560590e+00,6.8180722029e+01,3.4109431587e-01
4.3028560244e+00,6.8173263675e+01,3.4112861023e-01
4.3030559898e+00,6.8165805773e+01,3.4116290535e-01
4.3032559553e+00,6.8158348324e+01,3.4119720121e-01
4.3034559207e+00,6.8150891326e+01,3.4123149782e-01
4.3036558861e+00,6.8143434781e+01,3.4126579518e-01
4.3038558515e+00,6.8135978688e+01,3.4130009329e-01
4.3040558170e+00,6.8128523047e+01,3.4133439215e-01
4.3042557824e+00,6.8121067858e+01,3.4136869176e-01
4.3044557478e+00,6.8113613122e+01,3.4140299211e-01
4.3046557132e+00,6.8106158839e+01,3.4143729321e-01
4.3048556787e+00,6.8098705007e+01,3.4147159506e-01
4.3050556441e+00,6.8091251628e+01,3.4150589766e-01
4.3052556095e+00,6.8083798702e+01,3.4154020100e-01
4.3054555749e+00,6.8076346228e+01,3.4157450509e-01
4.3056555404e+00,6.8068894206e+01,3.4160880993e-01
4.3058555058e+00,6.8061442637e+01,3.4164311551e-01
4.3060554712e+00,6.8053991521e+01,3.4167742184e-01
4.3062554366e+00,6.8046540857e+01,3.4171172891e-01
4.3064554021e+00,6.8039090646e+01,3.4174603673e-01
4.3066553675e+00,6.8031640888e+01,3.4178034529e-01
4.3068553329e+00,6.8024191582e+01,3.4181465460e-01
4.3070552983e+00,6.8016742729e+01,3.4184896466e-01
4.3072552638e+00,6.8009294328e+01,3.4188327546e-01
4.3074552292e+00,6.8001846381e+01,3.4191758700e-01
4.3076551946e+00,6.7994398886e+01,3.4195189929e-01
4.3078551600e+00,6.7986951844e+01,3.4198621232e-01
4.3080551255e+00,6.7979505255e+01,3.4202052610e-01
4.3082550909e+00,6.7972059119e+01,3.4205484061e-01
4.3084550563e+00,6.7964613435e+01,3.4208915587e-01
4.3086550217e+00,6.7957168205e+01,3.4212347188e-01
4.3088549872e+00,6.7949723428e+01,3.4215778862e-01
4.3090549526e+00,6.7942279103e+01,3.4219210611e-01
4.3092549180e+00,6.7934835232e+01,3.4222642434e-01
4.3094548834e+00,6.7927391813e+01,3.4226074332e-01
4.3096548489e+00,6.7919948848e+01,3.4229506303e-01
4.3098548143e+00,6.7912506336e+01,3.4232938349e-01
4.3100547797e+00,6.7905064277e+01,3.4236370468e-01
4.3102547451e+00,6.7897622671e+01,3.4239802662e-01
4.3104547106e+00,6.7890181518e+01,3.4243234930e-01
4.3106546760e+00,6.7882740818e+01,3.4246667272e-01
4.3108546414e+00,6.7875300572e+01,3.4250099688e-01
4.3110546068e+00,6.7867860779e+01,3.4253532178e-01
4.3112545723e+00,6.7860421439e+01,3.4256964741e-01
4.3114545377e+00,6.7852982553e+01,3.4260397379e-01
4.3116545031e+00,6.7845544120e+01,3.4263830091e-01
4.3118544685e+00,6.7838106140e+01,3.4267262876e-01
4.3120544340e+00,6.7830668614e+01,3.4270695736e-01
4.3122543994e+00,6.7823231541e+01,3.4274128669e-01
4.3124543648e+00,6.7815794921e+01,3.4277561676e-01
4.3126543303e+00,6.7808358755e+01,3.4280994757e-01
4.3128542957e+00,6.7800923043e+01,3.4284427912e-01
4.3130542611e+00,6.7793487784e+01,3.4287861140e-01
4.3132542265e+00,6.7786052979e+01,3.4291294442e-01
4.3134541920e+00,6.7778618627e+01,3.4294727818e-01
4.3136541574e+00,6.7771184729e+01,3.4298161268e-01
4.3138541228e+00,6.7763751284e+01,3.4301594791e-01
4.3140540882e+00,6.7756318294e+01,3.4305028388e-01
4.3142540537e+00,6.7748885757e+01,3.4308462058e-01
4.3144540191e+00,6.7741453673e+01,3.4311895802e-01
4.3146539845e+00,6.7734022044e+01,3.4315329619e-01
4.3148539499e+00,6.7726590868e+01,3.4318763510e-01
4.3150539154e+00,6.7719160146e+01,3.4322197475e-01
4.3152538808e+00,6.7711729878e+01,3.4325631513e-01
4.3154538462e+00,6.7704300064e+01,3.4329065624e-01
4.3156538116e+00,6.7696870703e+01,3.4332499809e-01
4.3158537771e+00,6.7689441797e+01,3.4335934068e-01
4.3160537425e+00,6.7682013345e+01,3.4339368399e-01
4.3162537079e+00,6.7674585346e+01,3.4342802804e-01
4.3164536733e+00,6.7667157802e+01,3.4346237283e-01
4.3166536388e+00,6.7659730711e+01,3.4349671834e-01
4.3168536042e+00,6.7652304075e+01,3.4353106459e-01
4.3170535696e+00,6.7644877893e+01,3.4356541157e-01
4.3172535350e+00,6.7637452165e+01,3.4359975929e-01
4.3174535005e+00,6.7630026891e+01,3.4363410773e-01
4.3176534659e+00,6.7622602071e+01,3.4366845691e-01
4.3178534313e+00,6.7615177705e+01,3.4370280682e-01
4.3180533967e+00,6.7607753794e+01,3.4373715746e-01
4.3182533622e+00,6.7600330337e+01,3.4377150884e-01
4.3184533276e+00,6.7592907334e+01,3.4380586094e-01
4.3186532930e+00,6.7585484785e+01,3.4384021377e-01
4.3188532584e+00,6.7578062691e+01,3.4387456734e-01
4.3190532239e+00,6.7570641051e+01,3.4390892163e-01
4.3192531893e+00,6.7563219866e+01,3.4394327666e-01
4.3194531547e+00,6.7555799135e+01,3.4397763241e-01
4.3196531201e+00,6.7548378859e+01,3.4401198889e-01
4.3198530856e+00,6.7540959036e+01,3.4404634611e-01
4.3200530510e+00,6.7533539669e+01,3.4408070405e-01
4.3202530164e+00,6.7526120756e+01,3.4411506272e-01
4.3204529818e+00,6.7518702297e+01,3.4414942212e-01
4.3206529473e+00,6.7511284294e+01,3.4418378224e-01
4.3208529127e+00,6.7503866744e+01,3.4421814310e-01
4.3210528781e+00,6.7496449650e+01,3.4425250468e-01
4.3212528435e+00,6.7489033010e+01,3.4428686699e-01
4.3214528090e+00,6.7481616824e+01,3.4432123003e-01
4.3216527744e+00,6.7474201094e+01,3.4435559379e-01
4.3218527398e+00,6.7466785818e+01,3.4438995828e-01
4.3220527052e+00,6.7459370997e+01,3.4442432350e-01
4.3222526707e+00,6.7451956631e+01,3.4445868944e-01
4.3224526361e+00,6.7444542719e+01,3.4449305611e-01
4.3226526015e+00,6.7437129263e+01,3.4452742351e-01
4.3228525669e+00,6.7429716261e+01,3.4456179163e-01
4.3230525324e+00,6.7422303714e+01,3.4459616047e-01
4.3232524978e+00,6.7414891623e+01,3.4463053004e-01
4.3234524632e+00,6.7407479986e+01,3.4466490034e-01
4.3236524286e+00,6.7400068804e+01,3.4469927136e-01
4.3238523941e+00,6.7392658077e+01,3.4473364310e-01
4.3240523595e+00,6.7385247805e+01,3.4476801557e-01
4.3242523249e+00,6.7377837989e+01,3.4480238877e-01
4.3244522904e+00,6.7370428627e+01,3.4483676268e-01
4.3246522558e+00,6.7363019721e+01,3.4487113732e-01
4.3248522212e+00,6.7355611269e+01,3.4490551268e-01
4.3250521866e+00,6.7348203273e+01,3.4493988877e-01
4.3252521521e+00,6.7340795732e+01,3.4497426558e-01
4.3254521175e+00,6.7333388647e+01,3.4500864311e-01
4.3256520829e+00,6.7325982016e+01,3.4504302136e-01
4.3258520483e+00,6.7318575841e+01,3.4507740033e-01
4.3260520138e+00,6.7311170121e+01,3.4511178003e-01
4.3262519792e+00,6.7303764857e+01,3.4514616045e-01
