h,P0,R,M
1.000000e-05,5.333926e+00,1.181176e+01,3.791205e-01
1.000000e-05,5.458169e+00,1.181316e+01,3.846352e-01
1.000000e-05,5.585306e+00,1.181476e+01,3.902333e-01
1.000000e-05,5.715405e+00,1.181656e+01,3.959156e-01
1.000000e-05,5.848534e+00,1.181876e+01,4.016830e-01
1.000000e-05,5.984763e+00,1.182116e+01,4.075364e-01
1.000000e-05,6.124166e+00,1.182396e+01,4.134765e-01
1.000000e-05,6.266817e+00,1.182696e+01,4.195043e-01
1.000000e-05,6.412790e+00,1.183015e+01,4.256206e-01
1.000000e-05,6.562163e+00,1.183375e+01,4.318261e-01
1.000000e-05,6.715015e+00,1.183755e+01,4.381217e-01
1.000000e-05,6.871428e+00,1.184155e+01,4.445082e-01
1.000000e-05,7.031484e+00,1.184595e+01,4.509863e-01
1.000000e-05,7.195268e+00,1.185035e+01,4.575570e-01
1.000000e-05,7.362868e+00,1.185515e+01,4.642208e-01
1.000000e-05,7.534371e+00,1.186015e+01,4.709786e-01
1.000000e-05,7.709869e+00,1.186535e+01,4.778312e-01
1.000000e-05,7.889455e+00,1.187075e+01,4.847792e-01
1.000000e-05,8.073224e+00,1.187635e+01,4.918233e-01
1.000000e-05,8.261273e+00,1.188215e+01,4.989644e-01
1.000000e-05,8.453703e+00,1.188814e+01,5.062030e-01
1.000000e-05,8.650615e+00,1.189454e+01,5.135398e-01
1.000000e-05,8.852114e+00,1.190094e+01,5.209754e-01
1.000000e-05,9.058306e+00,1.190734e+01,5.285106e-01
1.000000e-05,9.269301e+00,1.191414e+01,5.361458e-01
1.000000e-05,9.485211e+00,1.192114e+01,5.438818e-01
1.000000e-05,9.706150e+00,1.192814e+01,5.517190e-01
1.000000e-05,9.932235e+00,1.193554e+01,5.596579e-01
1.000000e-05,1.016359e+01,1.194294e+01,5.676993e-01
1.000000e-05,1.040033e+01,1.195053e+01,5.758434e-01
1.000000e-05,1.064258e+01,1.195813e+01,5.840908e-01
1.000000e-05,1.089048e+01,1.196613e+01,5.924419e-01
1.000000e-05,1.114415e+01,1.197413e+01,6.008972e-01
1.000000e-05,1.140373e+01,1.198213e+01,6.094569e-01
1.000000e-05,1.166936e+01,1.199053e+01,6.181216e-01
1.000000e-05,1.194117e+01,1.199893e+01,6.268915e-01
1.000000e-05,1.221932e+01,1.200732e+01,6.357669e-01
1.000000e-05,1.250394e+01,1.201592e+01,6.447481e-01
1.000000e-05,1.279520e+01,1.202452e+01,6.538353e-01
1.000000e-05,1.309324e+01,1.203332e+01,6.630287e-01
1.000000e-05,1.339822e+01,1.204212e+01,6.723285e-01
1.000000e-05,1.371030e+01,1.205112e+01,6.817347e-01
1.000000e-05,1.402965e+01,1.206011e+01,6.912476e-01
1.000000e-05,1.435645e+01,1.206911e+01,7.008670e-01
1.000000e-05,1.469085e+01,1.207831e+01,7.105931e-01
1.000000e-05,1.503305e+01,1.208751e+01,7.204258e-01
1.000000e-05,1.538321e+01,1.209671e+01,7.303650e-01
1.000000e-05,1.574153e+01,1.210591e+01,7.404106e-01
1.000000e-05,1.610820e+01,1.211531e+01,7.505625e-01
1.000000e-05,1.648341e+01,1.212450e+01,7.608204e-01
1.000000e-05,1.686736e+01,1.213390e+01,7.711841e-01
1.000000e-05,1.726025e+01,1.214330e+01,7.816533e-01
1.000000e-05,1.766229e+01,1.215270e+01,7.922277e-01
1.000000e-05,1.807370e+01,1.216210e+01,8.029068e-01
1.000000e-05,1.849469e+01,1.217170e+01,8.136903e-01
1.000000e-05,1.892548e+01,1.218109e+01,8.245776e-01
1.000000e-05,1.936631e+01,1.219049e+01,8.355682e-01
1.000000e-05,1.981741e+01,1.219989e+01,8.466615e-01
1.000000e-05,2.027902e+01,1.220929e+01,8.578568e-01
1.000000e-05,2.075138e+01,1.221869e+01,8.691535e-01
1.000000e-05,2.123474e+01,1.222809e+01,8.805508e-01
1.000000e-05,2.172936e+01,1.223728e+01,8.920479e-01
1.000000e-05,2.223550e+01,1.224668e+01,9.036439e-01
1.000000e-05,2.275344e+01,1.225588e+01,9.153379e-01
1.000000e-05,2.328343e+01,1.226488e+01,9.271289e-01
1.000000e-05,2.382577e+01,1.227408e+01,9.390160e-01
1.000000e-05,2.438075e+01,1.228308e+01,9.509979e-01
1.000000e-05,2.494865e+01,1.229207e+01,9.630736e-01
1.000000e-05,2.552978e+01,1.230087e+01,9.752418e-01
1.000000e-05,2.612444e+01,1.230967e+01,9.875013e-01
1.000000e-05,2.673296e+01,1.231847e+01,9.998507e-01
1.000000e-05,2.735565e+01,1.232707e+01,1.012289e+00
1.000000e-05,2.799284e+01,1.233567e+01,1.024814e+00
1.000000e-05,2.864488e+01,1.234407e+01,1.037425e+00
1.000000e-05,2.931210e+01,1.235226e+01,1.050119e+00
1.000000e-05,2.999487e+01,1.236046e+01,1.062896e+00
1.000000e-05,3.069354e+01,1.236866e+01,1.075754e+00
1.000000e-05,3.140848e+01,1.237666e+01,1.088691e+00
1.000000e-05,3.214008e+01,1.238446e+01,1.101705e+00
1.000000e-05,3.288872e+01,1.239206e+01,1.114794e+00
1.000000e-05,3.365480e+01,1.239966e+01,1.127957e+00
1.000000e-05,3.443872e+01,1.240705e+01,1.141191e+00
1.000000e-05,3.524090e+01,1.241425e+01,1.154494e+00
1.000000e-05,3.606177e+01,1.242145e+01,1.167864e+00
1.000000e-05,3.690175e+01,1.242845e+01,1.181299e+00
1.000000e-05,3.776130e+01,1.243525e+01,1.194798e+00
1.000000e-05,3.864088e+01,1.244185e+01,1.208356e+00
1.000000e-05,3.954094e+01,1.244825e+01,1.221973e+00
1.000000e-05,4.046197e+01,1.245445e+01,1.235645e+00
1.000000e-05,4.140445e+01,1.246045e+01,1.249371e+00
1.000000e-05,4.236888e+01,1.246644e+01,1.263148e+00
1.000000e-05,4.335578e+01,1.247204e+01,1.276973e+00
1.000000e-05,4.436566e+01,1.247764e+01,1.290843e+00
1.000000e-05,4.539907e+01,1.248284e+01,1.304756e+00
1.000000e-05,4.645655e+01,1.248804e+01,1.318710e+00
1.000000e-05,4.753867e+01,1.249284e+01,1.332701e+00
1.000000e-05,4.864598e+01,1.249744e+01,1.346727e+00
1.000000e-05,4.977909e+01,1.250184e+01,1.360784e+00
1.000000e-05,5.093860e+01,1.250624e+01,1.374870e+00
1.000000e-05,5.212511e+01,1.251004e+01,1.388983e+00
1.000000e-05,5.333926e+01,1.251384e+01,1.403118e+00
1.000000e-05,5.458169e+01,1.251744e+01,1.417273e+00
1.000000e-05,5.585306e+01,1.252084e+01,1.431445e+00
1.000000e-05,5.715405e+01,1.252383e+01,1.445630e+00
1.000000e-05,5.848534e+01,1.252663e+01,1.459826e+00
1.000000e-05,5.984763e+01,1.252923e+01,1.474030e+00
1.000000e-05,6.124166e+01,1.253143e+01,1.488237e+00
1.000000e-05,6.266817e+01,1.253343e+01,1.502446e+00
1.000000e-05,6.412790e+01,1.253523e+01,1.516652e+00
1.000000e-05,6.562163e+01,1.253683e+01,1.530853e+00
1.000000e-05,6.715015e+01,1.253803e+01,1.545045e+00
1.000000e-05,6.871428e+01,1.253903e+01,1.559224e+00
1.000000e-05,7.031484e+01,1.253983e+01,1.573388e+00
1.000000e-05,7.195268e+01,1.254023e+01,1.587533e+00
1.000000e-05,7.362868e+01,1.254043e+01,1.601655e+00
1.000000e-05,7.534371e+01,1.254043e+01,1.615752e+00
1.000000e-05,7.709869e+01,1.254003e+01,1.629820e+00
1.000000e-05,7.889455e+01,1.253943e+01,1.643855e+00
1.000000e-05,8.073224e+01,1.253843e+01,1.657854e+00
1.000000e-05,8.261273e+01,1.253723e+01,1.671813e+00
1.000000e-05,8.453703e+01,1.253583e+01,1.685730e+00
1.000000e-05,8.650615e+01,1.253403e+01,1.699600e+00
1.000000e-05,8.852114e+01,1.253183e+01,1.713421e+00
1.000000e-05,9.058306e+01,1.252963e+01,1.727189e+00
1.000000e-05,9.269301e+01,1.252683e+01,1.740900e+00
1.000000e-05,9.485211e+01,1.252403e+01,1.754552e+00
1.000000e-05,9.706150e+01,1.252064e+01,1.768140e+00
1.000000e-05,9.932235e+01,1.251724e+01,1.781662e+00
1.000000e-05,1.016359e+02,1.251344e+01,1.795114e+00
1.000000e-05,1.040033e+02,1.250924e+01,1.808493e+00
1.000000e-05,1.064258e+02,1.250484e+01,1.821795e+00
1.000000e-05,1.089048e+02,1.250004e+01,1.835017e+00
1.000000e-05,1.114415e+02,1.249504e+01,1.848157e+00
1.000000e-05,1.140373e+02,1.248964e+01,1.861211e+00
1.000000e-05,1.166936e+02,1.248404e+01,1.874175e+00
1.000000e-05,1.194117e+02,1.247824e+01,1.887047e+00
1.000000e-05,1.221932e+02,1.247184e+01,1.899823e+00
1.000000e-05,1.250394e+02,1.246544e+01,1.912501e+00
1.000000e-05,1.279520e+02,1.245865e+01,1.925078e+00
1.000000e-05,1.309324e+02,1.245145e+01,1.937550e+00
1.000000e-05,1.339822e+02,1.244405e+01,1.949915e+00
1.000000e-05,1.371030e+02,1.243645e+01,1.962170e+00
1.000000e-05,1.402965e+02,1.242845e+01,1.974311e+00
1.000000e-05,1.435645e+02,1.242005e+01,1.986337e+00
1.000000e-05,1.469085e+02,1.241145e+01,1.998245e+00
1.000000e-05,1.503305e+02,1.240266e+01,2.010031e+00
1.000000e-05,1.538321e+02,1.239346e+01,2.021694e+00
1.000000e-05,1.574153e+02,1.238386e+01,2.033231e+00
1.000000e-05,1.610820e+02,1.237406e+01,2.044640e+00
1.000000e-05,1.648341e+02,1.236406e+01,2.055917e+00
1.000000e-05,1.686736e+02,1.235366e+01,2.067061e+00
1.000000e-05,1.726025e+02,1.234307e+01,2.078070e+00
1.000000e-05,1.766229e+02,1.233227e+01,2.088941e+00
1.000000e-05,1.807370e+02,1.232107e+01,2.099673e+00
1.000000e-05,1.849469e+02,1.230947e+01,2.110262e+00
1.000000e-05,1.892548e+02,1.229787e+01,2.120708e+00
1.000000e-05,1.936631e+02,1.228588e+01,2.131008e+00
1.000000e-05,1.981741e+02,1.227348e+01,2.141161e+00
1.000000e-05,2.027902e+02,1.226088e+01,2.151164e+00
1.000000e-05,2.075138e+02,1.224808e+01,2.161016e+00
1.000000e-05,2.123474e+02,1.223488e+01,2.170716e+00
1.000000e-05,2.172936e+02,1.222149e+01,2.180262e+00
1.000000e-05,2.223550e+02,1.220789e+01,2.189652e+00
1.000000e-05,2.275344e+02,1.219409e+01,2.198885e+00
1.000000e-05,2.328343e+02,1.217989e+01,2.207960e+00
1.000000e-05,2.382577e+02,1.216550e+01,2.216876e+00
1.000000e-05,2.438075e+02,1.215090e+01,2.225632e+00
1.000000e-05,2.494865e+02,1.213590e+01,2.234225e+00
1.000000e-05,2.552978e+02,1.212090e+01,2.242656e+00
1.000000e-05,2.612444e+02,1.210551e+01,2.250924e+00
1.000000e-05,2.673296e+02,1.208991e+01,2.259027e+00
1.000000e-05,2.735565e+02,1.207391e+01,2.266965e+00
1.000000e-05,2.799284e+02,1.205792e+01,2.274738e+00
1.000000e-05,2.864488e+02,1.204152e+01,2.282344e+00
1.000000e-05,2.931210e+02,1.202512e+01,2.289783e+00
1.000000e-05,2.999487e+02,1.200832e+01,2.297055e+00
1.000000e-05,3.069354e+02,1.199133e+01,2.304160e+00
1.000000e-05,3.140848e+02,1.197413e+01,2.311096e+00
1.000000e-05,3.214008e+02,1.195673e+01,2.317864e+00
1.000000e-05,3.288872e+02,1.193914e+01,2.324464e+00
1.000000e-05,3.365480e+02,1.192134e+01,2.330895e+00
1.000000e-05,3.443872e+02,1.190334e+01,2.337157e+00
1.000000e-05,3.524090e+02,1.188515e+01,2.343252e+00
1.000000e-05,3.606177e+02,1.186675e+01,2.349178e+00
1.000000e-05,3.690175e+02,1.184815e+01,2.354936e+00
1.000000e-05,3.776130e+02,1.182935e+01,2.360526e+00
1.000000e-05,3.864088e+02,1.181036e+01,2.365948e+00
1.000000e-05,3.954094e+02,1.179136e+01,2.371203e+00
1.000000e-05,4.046197e+02,1.177196e+01,2.376292e+00
1.000000e-05,4.140445e+02,1.175257e+01,2.381215e+00
1.000000e-05,4.236888e+02,1.173297e+01,2.385972e+00
1.000000e-05,4.335578e+02,1.171317e+01,2.390564e+00
1.000000e-05,4.436566e+02,1.169318e+01,2.394991e+00
1.000000e-05,4.539907e+02,1.167318e+01,2.399255e+00
1.000000e-05,4.645655e+02,1.165299e+01,2.403357e+00
1.000000e-05,4.753867e+02,1.163259e+01,2.407297e+00
1.000000e-05,4.864598e+02,1.161199e+01,2.411075e+00
1.000000e-05,4.977909e+02,1.159140e+01,2.414694e+00
1.000000e-05,5.093860e+02,1.157060e+01,2.418154e+00
1.000000e-05,5.212511e+02,1.154960e+01,2.421455e+00
1.000000e-05,5.333926e+02,1.152861e+01,2.424600e+00
1.000000e-05,5.458169e+02,1.150741e+01,2.427590e+00
1.000000e-05,5.585306e+02,1.148621e+01,2.430424e+00
1.000000e-05,5.715405e+02,1.146482e+01,2.433106e+00
1.000000e-05,5.848534e+02,1.144322e+01,2.435636e+00
1.000000e-05,5.984763e+02,1.142163e+01,2.438015e+00
1.000000e-05,6.124166e+02,1.140003e+01,2.440244e+00
1.000000e-05,6.266817e+02,1.137823e+01,2.442326e+00
1.000000e-05,6.412790e+02,1.135644e+01,2.444261e+00
1.000000e-05,6.562163e+02,1.133444e+01,2.446051e+00
1.000000e-05,6.715015e+02,1.131244e+01,2.447698e+00
1.000000e-05,6.871428e+02,1.129025e+01,2.449203e+00
1.000000e-05,7.031484e+02,1.126805e+01,2.450567e+00
1.000000e-05,7.195268e+02,1.124586e+01,2.451792e+00
1.000000e-05,7.362868e+02,1.122346e+01,2.452880e+00
1.000000e-05,7.534371e+02,1.120106e+01,2.453833e+00
1.000000e-05,7.709869e+02,1.117867e+01,2.454651e+00
1.000000e-05,7.889455e+02,1.115607e+01,2.455337e+00
1.000000e-05,8.073224e+02,1.113367e+01,2.455892e+00
1.000000e-05,8.261273e+02,1.111108e+01,2.456318e+00
1.000000e-05,8.453703e+02,1.108828e+01,2.456618e+00
1.000000e-05,8.650615e+02,1.106569e+01,2.456791e+00
1.000000e-05,8.852114e+02,1.104289e+01,2.456841e+00
