r,P,m
7.7220648338e+00,1.3108449195e+01,1.5319778439e+00
7.7222647993e+00,1.3102344894e+01,1.5320189528e+00
7.7224647647e+00,1.3096242081e+01,1.5320600559e+00
7.7226647301e+00,1.3090140756e+01,1.5321011533e+00
7.7228646955e+00,1.3084040919e+01,1.5321422449e+00
7.7230646610e+00,1.3077942570e+01,1.5321833308e+00
7.7232646264e+00,1.3071845708e+01,1.5322244110e+00
7.7234645918e+00,1.3065750334e+01,1.5322654855e+00
7.7236645572e+00,1.3059656447e+01,1.5323065542e+00
7.7238645227e+00,1.3053564048e+01,1.5323476171e+00
7.7240644881e+00,1.3047473136e+01,1.5323886744e+00
7.7242644535e+00,1.3041383711e+01,1.5324297258e+00
7.7244644189e+00,1.3035295774e+01,1.5324707716e+00
7.7246643844e+00,1.3029209323e+01,1.5325118116e+00
7.7248643498e+00,1.3023124360e+01,1.5325528458e+00
7.7250643152e+00,1.3017040883e+01,1.5325938743e+00
7.7252642806e+00,1.3010958894e+01,1.5326348971e+00
7.7254642461e+00,1.3004878391e+01,1.5326759141e+00
7.7256642115e+00,1.2998799374e+01,1.5327169254e+00
7.7258641769e+00,1.2992721845e+01,1.5327579309e+00
7.7260641423e+00,1.2986645801e+01,1.5327989307e+00
7.7262641078e+00,1.2980571245e+01,1.5328399247e+00
7.7264640732e+00,1.2974498174e+01,1.5328809130e+00
7.7266640386e+00,1.2968426590e+01,1.5329218955e+00
7.7268640040e+00,1.2962356492e+01,1.5329628723e+00
7.7270639695e+00,1.2956287880e+01,1.5330038433e+00
7.7272639349e+00,1.2950220754e+01,1.5330448085e+00
7.7274639003e+00,1.2944155114e+01,1.5330857680e+00
7.7276638657e+00,1.2938090959e+01,1.5331267218e+00
7.7278638312e+00,1.2932028291e+01,1.5331676698e+00
7.7280637966e+00,1.2925967108e+01,1.5332086120e+00
7.7282637620e+00,1.2919907411e+01,1.5332495485e+00
7.7284637274e+00,1.2913849199e+01,1.5332904792e+00
7.7286636929e+00,1.2907792473e+01,1.5333314041e+00
7.7288636583e+00,1.2901737232e+01,1.5333723233e+00
7.7290636237e+00,1.2895683476e+01,1.5334132367e+00
7.7292635892e+00,1.2889631205e+01,1.5334541444e+00
7.7294635546e+00,1.2883580419e+01,1.5334950463e+00
7.7296635200e+00,1.2877531119e+01,1.5335359424e+00
7.7298634854e+00,1.2871483303e+01,1.5335768328e+00
7.7300634509e+00,1.2865436972e+01,1.5336177174e+00
7.7302634163e+00,1.2859392126e+01,1.5336585962e+00
7.7304633817e+00,1.2853348765e+01,1.5336994693e+00
7.7306633471e+00,1.2847306888e+01,1.5337403365e+00
7.7308633126e+00,1.2841266495e+01,1.5337811981e+00
7.7310632780e+00,1.2835227587e+01,1.5338220538e+00
7.7312632434e+00,1.2829190164e+01,1.5338629038e+00
7.7314632088e+00,1.2823154224e+01,1.5339037480e+00
7.7316631743e+00,1.2817119769e+01,1.5339445864e+00
7.7318631397e+00,1.2811086798e+01,1.5339854190e+00
7.7320631051e+00,1.2805055310e+01,1.5340262459e+00
7.7322630705e+00,1.2799025307e+01,1.5340670670e+00
7.7324630360e+00,1.2792996788e+01,1.5341078823e+00
7.7326630014e+00,1.2786969752e+01,1.5341486918e+00
7.7328629668e+00,1.2780944200e+01,1.5341894956e+00
7.7330629322e+00,1.2774920131e+01,1.5342302935e+00
7.7332628977e+00,1.2768897546e+01,1.5342710857e+00
7.7334628631e+00,1.2762876444e+01,1.5343118721e+00
7.7336628285e+00,1.2756856826e+01,1.5343526527e+00
7.7338627939e+00,1.2750838691e+01,1.5343934276e+00
7.7340627594e+00,1.2744822039e+01,1.5344341966e+00
7.7342627248e+00,1.2738806870e+01,1.5344749599e+00
7.7344626902e+00,1.2732793184e+01,1.5345157173e+00
7.7346626556e+00,1.2726780981e+01,1.5345564690e+00
7.7348626211e+00,1.2720770261e+01,1.5345972149e+00
7.7350625865e+00,1.2714761023e+01,1.5346379550e+00
7.7352625519e+00,1.2708753269e+01,1.5346786893e+00
7.7354625173e+00,1.2702746996e+01,1.5347194178e+00
7.7356624828e+00,1.2696742207e+01,1.5347601405e+00
7.7358624482e+00,1.2690738899e+01,1.5348008575e+00
7.7360624136e+00,1.2684737074e+01,1.5348415686e+00
7.7362623790e+00,1.2678736731e+01,1.5348822739e+00
7.7364623445e+00,1.2672737871e+01,1.5349229735e+00
7.7366623099e+00,1.2666740492e+01,1.5349636672e+00
7.7368622753e+00,1.2660744596e+01,1.5350043552e+00
7.7370622407e+00,1.2654750181e+01,1.5350450373e+00
7.7372622062e+00,1.2648757248e+01,1.5350857137e+00
7.7374621716e+00,1.2642765797e+01,1.5351263842e+00
7.7376621370e+00,1.2636775827e+01,1.5351670489e+00
7.7378621024e+00,1.2630787339e+01,1.5352077079e+00
7.7380620679e+00,1.2624800333e+01,1.5352483610e+00
7.7382620333e+00,1.2618814808e+01,1.5352890083e+00
7.7384619987e+00,1.2612830764e+01,1.5353296498e+00
7.7386619641e+00,1.2606848202e+01,1.5353702855e+00
7.7388619296e+00,1.2600867120e+01,1.5354109154e+00
7.7390618950e+00,1.2594887520e+01,1.5354515395e+00
7.7392618604e+00,1.2588909401e+01,1.5354921578e+00
7.7394618258e+00,1.2582932763e+01,1.5355327703e+00
7.7396617913e+00,1.2576957605e+01,1.5355733769e+00
7.7398617567e+00,1.2570983928e+01,1.5356139778e+00
7.7400617221e+00,1.2565011732e+01,1.5356545728e+00
7.7402616875e+00,1.2559041016e+01,1.5356951620e+00
7.7404616530e+00,1.2553071781e+01,1.5357357454e+00
7.7406616184e+00,1.2547104027e+01,1.5357763230e+00
7.7408615838e+00,1.2541137752e+01,1.5358168948e+00
7.7410615493e+00,1.2535172958e+01,1.5358574607e+00
7.7412615147e+00,1.2529209644e+01,1.5358980208e+00
7.7414614801e+00,1.2523247810e+01,1.5359385751e+00
7.7416614455e+00,1.2517287456e+01,1.5359791236e+00
7.7418614110e+00,1.2511328582e+01,1.5360196663e+00
7.7420613764e+00,1.2505371188e+01,1.5360602031e+00
7.7422613418e+00,1.2499415273e+01,1.5361007341e+00
7.7424613072e+00,1.2493460839e+01,1.5361412593e+00
7.7426612727e+00,1.2487507883e+01,1.5361817787e+00
7.7428612381e+00,1.2481556408e+01,1.5362222922e+00
7.7430612035e+00,1.2475606411e+01,1.5362627999e+00
7.7432611689e+00,1.2469657894e+01,1.5363033018e+00
7.7434611344e+00,1.2463710856e+01,1.5363437979e+00
7.7436610998e+00,1.2457765298e+01,1.5363842881e+00
7.7438610652e+00,1.2451821218e+01,1.5364247725e+00
7.7440610306e+00,1.2445878618e+01,1.5364652510e+00
7.7442609961e+00,1.2439937496e+01,1.5365057237e+00
7.7444609615e+00,1.2433997853e+01,1.5365461906e+00
7.7446609269e+00,1.2428059689e+01,1.5365866517e+00
7.7448608923e+00,1.2422123003e+01,1.5366271069e+00
7.7450608578e+00,1.2416187797e+01,1.5366675563e+00
7.7452608232e+00,1.2410254068e+01,1.5367079998e+00
7.7454607886e+00,1.2404321818e+01,1.5367484375e+00
7.7456607540e+00,1.2398391046e+01,1.5367888694e+00
7.7458607195e+00,1.2392461753e+01,1.5368292954e+00
7.7460606849e+00,1.2386533938e+01,1.5368697156e+00
7.7462606503e+00,1.2380607601e+01,1.5369101299e+00
7.7464606157e+00,1.2374682741e+01,1.5369505384e+00
7.7466605812e+00,1.2368759360e+01,1.5369909410e+00
7.7468605466e+00,1.2362837457e+01,1.5370313378e+00
7.7470605120e+00,1.2356917031e+01,1.5370717288e+00
7.7472604774e+00,1.2350998083e+01,1.5371121139e+00
7.7474604429e+00,1.2345080612e+01,1.5371524931e+00
7.7476604083e+00,1.2339164619e+01,1.5371928665e+00
7.7478603737e+00,1.2333250104e+01,1.5372332341e+00
7.7480603391e+00,1.2327337065e+01,1.5372735958e+00
7.7482603046e+00,1.2321425504e+01,1.5373139516e+00
7.7484602700e+00,1.2315515421e+01,1.5373543016e+00
7.7486602354e+00,1.2309606814e+01,1.5373946458e+00
7.7488602008e+00,1.2303699684e+01,1.5374349841e+00
7.7490601663e+00,1.2297794031e+01,1.5374753165e+00
7.7492601317e+00,1.2291889855e+01,1.5375156431e+00
7.7494600971e+00,1.2285987156e+01,1.5375559638e+00
7.7496600625e+00,1.2280085933e+01,1.5375962787e+00
7.7498600280e+00,1.2274186187e+01,1.5376365877e+00
7.7500599934e+00,1.2268287918e+01,1.5376768908e+00
7.7502599588e+00,1.2262391125e+01,1.5377171881e+00
7.7504599242e+00,1.2256495808e+01,1.5377574795e+00
7.7506598897e+00,1.2250601967e+01,1.5377977651e+00
7.7508598551e+00,1.2244709603e+01,1.5378380447e+00
7.7510598205e+00,1.2238818715e+01,1.5378783186e+00
7.7512597859e+00,1.2232929303e+01,1.5379185865e+00
7.7514597514e+00,1.2227041366e+01,1.5379588486e+00
7.7516597168e+00,1.2221154906e+01,1.5379991048e+00
7.7518596822e+00,1.2215269921e+01,1.5380393552e+00
7.7520596476e+00,1.2209386412e+01,1.5380795996e+00
7.7522596131e+00,1.2203504378e+01,1.5381198383e+00
7.7524595785e+00,1.2197623820e+01,1.5381600710e+00
7.7526595439e+00,1.2191744738e+01,1.5382002979e+00
7.7528595094e+00,1.2185867131e+01,1.5382405188e+00
7.7530594748e+00,1.2179990999e+01,1.5382807340e+00
7.7532594402e+00,1.2174116342e+01,1.5383209432e+00
7.7534594056e+00,1.2168243160e+01,1.5383611466e+00
7.7536593711e+00,1.2162371454e+01,1.5384013440e+00
7.7538593365e+00,1.2156501222e+01,1.5384415357e+00
7.7540593019e+00,1.2150632465e+01,1.5384817214e+00
7.7542592673e+00,1.2144765183e+01,1.5385219012e+00
7.7544592328e+00,1.2138899375e+01,1.5385620752e+00
7.7546591982e+00,1.2133035042e+01,1.5386022433e+00
7.7548591636e+00,1.2127172184e+01,1.5386424055e+00
7.7550591290e+00,1.2121310800e+01,1.5386825618e+00
7.7552590945e+00,1.2115450891e+01,1.5387227122e+00
7.7554590599e+00,1.2109592455e+01,1.5387628567e+00
7.7556590253e+00,1.2103735494e+01,1.5388029954e+00
7.7558589907e+00,1.2097880007e+01,1.5388431282e+00
7.7560589562e+00,1.2092025994e+01,1.5388832550e+00
7.7562589216e+00,1.2086173455e+01,1.5389233760e+00
7.7564588870e+00,1.2080322390e+01,1.5389634911e+00
7.7566588524e+00,1.2074472798e+01,1.5390036003e+00
7.7568588179e+00,1.2068624681e+01,1.5390437036e+00
7.7570587833e+00,1.2062778036e+01,1.5390838011e+00
7.7572587487e+00,1.2056932866e+01,1.5391238926e+00
7.7574587141e+00,1.2051089169e+01,1.5391639782e+00
7.7576586796e+00,1.2045246945e+01,1.5392040579e+00
7.7578586450e+00,1.2039406194e+01,1.5392441318e+00
7.7580586104e+00,1.2033566917e+01,1.5392841997e+00
7.7582585758e+00,1.2027729112e+01,1.5393242617e+00
7.7584585413e+00,1.2021892781e+01,1.5393643179e+00
7.7586585067e+00,1.2016057923e+01,1.5394043681e+00
7.7588584721e+00,1.2010224538e+01,1.5394444124e+00
7.7590584375e+00,1.2004392625e+01,1.5394844509e+00
7.7592584030e+00,1.1998562185e+01,1.5395244834e+00
7.7594583684e+00,1.1992733218e+01,1.5395645100e+00
7.7596583338e+00,1.1986905723e+01,1.5396045307e+00
7.7598582992e+00,1.1981079700e+01,1.5396445455e+00
7.7600582647e+00,1.1975255150e+01,1.5396845544e+00
7.7602582301e+00,1.1969432073e+01,1.5397245574e+00
7.7604581955e+00,1.1963610467e+01,1.5397645545e+00
7.7606581609e+00,1.1957790334e+01,1.5398045456e+00
7.7608581264e+00,1.1951971673e+01,1.5398445309e+00
7.7610580918e+00,1.1946154483e+01,1.5398845102e+00
7.7612580572e+00,1.1940338766e+01,1.5399244837e+00
7.7614580226e+00,1.1934524520e+01,1.5399644512e+00
7.7616579881e+00,1.1928711746e+01,1.5400044128e+00
7.7618579535e+00,1.1922900443e+01,1.5400443684e+00
7.7620579189e+00,1.1917090613e+01,1.5400843182e+00
7.7622578843e+00,1.1911282253e+01,1.5401242621e+00
7.7624578498e+00,1.1905475365e+01,1.5401642000e+00
7.7626578152e+00,1.1899669949e+01,1.5402041320e+00
7.7628577806e+00,1.1893866003e+01,1.5402440581e+00
7.7630577460e+00,1.1888063529e+01,1.5402839782e+00
7.7632577115e+00,1.1882262525e+01,1.5403238925e+00
7.7634576769e+00,1.1876462993e+01,1.5403638008e+00
7.7636576423e+00,1.1870664932e+01,1.5404037032e+00
7.7638576078e+00,1.1864868341e+01,1.5404435996e+00
7.7640575732e+00,1.1859073221e+01,1.5404834902e+00
7.7642575386e+00,1.1853279572e+01,1.5405233748e+00
7.7644575040e+00,1.1847487393e+01,1.5405632534e+00
7.7646574695e+00,1.1841696685e+01,1.5406031262e+00
7.7648574349e+00,1.1835907447e+01,1.5406429930e+00
7.7650574003e+00,1.1830119679e+01,1.5406828539e+00
7.7652573657e+00,1.1824333382e+01,1.5407227088e+00
7.7654573312e+00,1.1818548555e+01,1.5407625578e+00
7.7656572966e+00,1.1812765197e+01,1.5408024009e+00
7.7658572620e+00,1.1806983310e+01,1.5408422381e+00
7.7660572274e+00,1.1801202893e+01,1.5408820693e+00
7.7662571929e+00,1.1795423946e+01,1.5409218945e+00
7.7664571583e+00,1.1789646468e+01,1.5409617139e+00
7.7666571237e+00,1.1783870460e+01,1.5410015273e+00
7.7668570891e+00,1.1778095921e+01,1.5410413347e+00
7.7670570546e+00,1.1772322852e+01,1.5410811362e+00
7.7672570200e+00,1.1766551253e+01,1.5411209318e+00
7.7674569854e+00,1.1760781122e+01,1.5411607214e+00
7.7676569508e+00,1.1755012461e+01,1.5412005051e+00
7.7678569163e+00,1.1749245270e+01,1.5412402828e+00
7.7680568817e+00,1.1743479547e+01,1.5412800546e+00
7.7682568471e+00,1.1737715293e+01,1.5413198205e+00
7.7684568125e+00,1.1731952508e+01,1.5413595804e+00
7.7686567780e+00,1.1726191192e+01,1.5413993343e+00
7.7688567434e+00,1.1720431345e+01,1.5414390823e+00
7.7690567088e+00,1.1714672966e+01,1.5414788243e+00
7.7692566742e+00,1.1708916056e+01,1.5415185604e+00
7.7694566397e+00,1.1703160614e+01,1.5415582906e+00
7.7696566051e+00,1.1697406641e+01,1.5415980147e+00
7.7698565705e+00,1.1691654136e+01,1.5416377330e+00
7.7700565359e+00,1.1685903100e+01,1.5416774452e+00
7.7702565014e+00,1.1680153532e+01,1.5417171516e+00
7.7704564668e+00,1.1674405431e+01,1.5417568519e+00
7.7706564322e+00,1.1668658799e+01,1.5417965463e+00
7.7708563976e+00,1.1662913635e+01,1.5418362348e+00
7.7710563631e+00,1.1657169938e+01,1.5418759172e+00
7.7712563285e+00,1.1651427709e+01,1.5419155937e+00
7.7714562939e+00,1.1645686948e+01,1.5419552643e+00
7.7716562593e+00,1.1639947655e+01,1.5419949289e+00
7.7718562248e+00,1.1634209829e+01,1.5420345875e+00
7.7720561902e+00,1.1628473470e+01,1.5420742402e+00
7.7722561556e+00,1.1622738579e+01,1.5421138869e+00
7.7724561210e+00,1.1617005155e+01,1.5421535276e+00
7.7726560865e+00,1.1611273199e+01,1.5421931623e+00
7.7728560519e+00,1.1605542709e+01,1.5422327911e+00
7.7730560173e+00,1.1599813687e+01,1.5422724139e+00
7.7732559827e+00,1.1594086131e+01,1.5423120308e+00
7.7734559482e+00,1.1588360042e+01,1.5423516417e+00
7.7736559136e+00,1.1582635420e+01,1.5423912466e+00
7.7738558790e+00,1.1576912265e+01,1.5424308455e+00
7.7740558444e+00,1.1571190576e+01,1.5424704384e+00
7.7742558099e+00,1.1565470354e+01,1.5425100254e+00
7.7744557753e+00,1.1559751599e+01,1.5425496064e+00
7.7746557407e+00,1.1554034309e+01,1.5425891814e+00
7.7748557061e+00,1.1548318486e+01,1.5426287504e+00
7.7750556716e+00,1.1542604130e+01,1.5426683135e+00
7.7752556370e+00,1.1536891239e+01,1.5427078706e+00
7.7754556024e+00,1.1531179814e+01,1.5427474217e+00
7.7756555679e+00,1.1525469856e+01,1.5427869668e+00
7.7758555333e+00,1.1519761363e+01,1.5428265059e+00
7.7760554987e+00,1.1514054336e+01,1.5428660391e+00
7.7762554641e+00,1.1508348775e+01,1.5429055662e+00
7.7764554296e+00,1.1502644679e+01,1.5429450874e+00
7.7766553950e+00,1.1496942049e+01,1.5429846026e+00
7.7768553604e+00,1.1491240885e+01,1.5430241118e+00
7.7770553258e+00,1.1485541185e+01,1.5430636150e+00
7.7772552913e+00,1.1479842952e+01,1.5431031122e+00
7.7774552567e+00,1.1474146183e+01,1.5431426034e+00
7.7776552221e+00,1.1468450879e+01,1.5431820886e+00
7.7778551875e+00,1.1462757041e+01,1.5432215679e+00
7.7780551530e+00,1.1457064668e+01,1.5432610411e+00
7.7782551184e+00,1.1451373759e+01,1.5433005083e+00
7.7784550838e+00,1.1445684315e+01,1.5433399696e+00
7.7786550492e+00,1.1439996336e+01,1.5433794248e+00
7.7788550147e+00,1.1434309822e+01,1.5434188741e+00
7.7790549801e+00,1.1428624772e+01,1.5434583173e+00
7.7792549455e+00,1.1422941187e+01,1.5434977546e+00
7.7794549109e+00,1.1417259066e+01,1.5435371858e+00
7.7796548764e+00,1.1411578410e+01,1.5435766111e+00
7.7798548418e+00,1.1405899217e+01,1.5436160303e+00
7.7800548072e+00,1.1400221489e+01,1.5436554436e+00
7.7802547726e+00,1.1394545225e+01,1.5436948508e+00
7.7804547381e+00,1.1388870425e+01,1.5437342520e+00
7.7806547035e+00,1.1383197089e+01,1.5437736472e+00
7.7808546689e+00,1.1377525217e+01,1.5438130364e+00
7.7810546343e+00,1.1371854808e+01,1.5438524196e+00
7.7812545998e+00,1.1366185863e+01,1.5438917968e+00
7.7814545652e+00,1.1360518382e+01,1.5439311680e+00
7.7816545306e+00,1.1354852364e+01,1.5439705332e+00
7.7818544960e+00,1.1349187810e+01,1.5440098923e+00
7.7820544615e+00,1.1343524719e+01,1.5440492455e+00
7.7822544269e+00,1.1337863092e+01,1.5440885926e+00
7.7824543923e+00,1.1332202927e+01,1.5441279337e+00
7.7826543577e+00,1.1326544226e+01,1.5441672688e+00
7.7828543232e+00,1.1320886988e+01,1.5442065979e+00
7.7830542886e+00,1.1315231212e+01,1.5442459209e+00
7.7832542540e+00,1.1309576900e+01,1.5442852380e+00
7.7834542194e+00,1.1303924050e+01,1.5443245490e+00
7.7836541849e+00,1.1298272663e+01,1.5443638540e+00
7.7838541503e+00,1.1292622738e+01,1.5444031529e+00
7.7840541157e+00,1.1286974277e+01,1.5444424459e+00
7.7842540811e+00,1.1281327277e+01,1.5444817328e+00
7.7844540466e+00,1.1275681740e+01,1.5445210137e+00
7.7846540120e+00,1.1270037665e+01,1.5445602886e+00
7.7848539774e+00,1.1264395053e+01,1.5445995574e+00
7.7850539428e+00,1.1258753902e+01,1.5446388202e+00
7.7852539083e+00,1.1253114214e+01,1.5446780770e+00
7.7854538737e+00,1.1247475988e+01,1.5447173277e+00
7.7856538391e+00,1.1241839223e+01,1.5447565725e+00
7.7858538045e+00,1.1236203921e+01,1.5447958111e+00
7.7860537700e+00,1.1230570080e+01,1.5448350438e+00
7.7862537354e+00,1.1224937700e+01,1.5448742704e+00
7.7864537008e+00,1.1219306783e+01,1.5449134910e+00
7.7866536662e+00,1.1213677326e+01,1.5449527055e+00
7.7868536317e+00,1.1208049331e+01,1.5449919140e+00
7.7870535971e+00,1.1202422798e+01,1.5450311165e+00
7.7872535625e+00,1.1196797726e+01,1.5450703129e+00
7.7874535280e+00,1.1191174114e+01,1.5451095033e+00
7.7876534934e+00,1.1185551964e+01,1.5451486876e+00
7.7878534588e+00,1.1179931275e+01,1.5451878659e+00
7.7880534242e+00,1.1174312047e+01,1.5452270382e+00
7.7882533897e+00,1.1168694280e+01,1.5452662044e+00
7.7884533551e+00,1.1163077973e+01,1.5453053646e+00
7.7886533205e+00,1.1157463127e+01,1.5453445187e+00
7.7888532859e+00,1.1151849742e+01,1.5453836668e+00
7.7890532514e+00,1.1146237817e+01,1.5454228088e+00
7.7892532168e+00,1.1140627353e+01,1.5454619448e+00
7.7894531822e+00,1.1135018349e+01,1.5455010747e+00
7.7896531476e+00,1.1129410805e+01,1.5455401986e+00
7.7898531131e+00,1.1123804721e+01,1.5455793164e+00
7.7900530785e+00,1.1118200098e+01,1.5456184282e+00
7.7902530439e+00,1.1112596934e+01,1.5456575339e+00
7.7904530093e+00,1.1106995231e+01,1.5456966335e+00
7.7906529748e+00,1.1101394987e+01,1.5457357271e+00
7.7908529402e+00,1.1095796203e+01,1.5457748147e+00
7.7910529056e+00,1.1090198879e+01,1.5458138962e+00
7.7912528710e+00,1.1084603014e+01,1.5458529716e+00
7.7914528365e+00,1.1079008609e+01,1.5458920410e+00
7.7916528019e+00,1.1073415664e+01,1.5459311043e+00
7.7918527673e+00,1.1067824178e+01,1.5459701615e+00
7.7920527327e+00,1.1062234151e+01,1.5460092127e+00
7.7922526982e+00,1.1056645583e+01,1.5460482578e+00
7.7924526636e+00,1.1051058474e+01,1.5460872968e+00
7.7926526290e+00,1.1045472825e+01,1.5461263298e+00
7.7928525944e+00,1.1039888634e+01,1.5461653567e+00
7.7930525599e+00,1.1034305903e+01,1.5462043776e+00
7.7932525253e+00,1.1028724630e+01,1.5462433923e+00
7.7934524907e+00,1.1023144816e+01,1.5462824011e+00
7.7936524561e+00,1.1017566460e+01,1.5463214037e+00
7.7938524216e+00,1.1011989563e+01,1.5463604003e+00
7.7940523870e+00,1.1006414125e+01,1.5463993907e+00
7.7942523524e+00,1.1000840145e+01,1.5464383752e+00
7.7944523178e+00,1.0995267623e+01,1.5464773535e+00
7.7946522833e+00,1.0989696560e+01,1.5465163258e+00
7.7948522487e+00,1.0984126954e+01,1.5465552919e+00
7.7950522141e+00,1.0978558807e+01,1.5465942520e+00
7.7952521795e+00,1.0972992118e+01,1.5466332061e+00
7.7954521450e+00,1.0967426886e+01,1.5466721540e+00
7.7956521104e+00,1.0961863113e+01,1.5467110959e+00
7.7958520758e+00,1.0956300797e+01,1.5467500317e+00
7.7960520412e+00,1.0950739939e+01,1.5467889614e+00
7.7962520067e+00,1.0945180539e+01,1.5468278850e+00
7.7964519721e+00,1.0939622596e+01,1.5468668025e+00
7.7966519375e+00,1.0934066110e+01,1.5469057140e+00
7.7968519029e+00,1.0928511082e+01,1.5469446193e+00
7.7970518684e+00,1.0922957511e+01,1.5469835186e+00
7.7972518338e+00,1.0917405398e+01,1.5470224118e+00
7.7974517992e+00,1.0911854741e+01,1.5470612989e+00
7.7976517646e+00,1.0906305542e+01,1.5471001799e+00
7.7978517301e+00,1.0900757799e+01,1.5471390548e+00
7.7980516955e+00,1.0895211513e+01,1.5471779236e+00
7.7982516609e+00,1.0889666684e+01,1.5472167863e+00
7.7984516263e+00,1.0884123312e+01,1.5472556429e+00
7.7986515918e+00,1.0878581396e+01,1.5472944935e+00
7.7988515572e+00,1.0873040937e+01,1.5473333379e+00
7.7990515226e+00,1.0867501935e+01,1.5473721762e+00
7.7992514881e+00,1.0861964389e+01,1.5474110085e+00
7.7994514535e+00,1.0856428299e+01,1.5474498346e+00
7.7996514189e+00,1.0850893665e+01,1.5474886546e+00
7.7998513843e+00,1.0845360488e+01,1.5475274686e+00
7.8000513498e+00,1.0839828766e+01,1.5475662764e+00
7.8002513152e+00,1.0834298501e+01,1.5476050781e+00
7.8004512806e+00,1.0828769691e+01,1.5476438737e+00
7.8006512460e+00,1.0823242337e+01,1.5476826632e+00
7.8008512115e+00,1.0817716439e+01,1.5477214466e+00
7.8010511769e+00,1.0812191997e+01,1.5477602239e+00
7.8012511423e+00,1.0806669010e+01,1.5477989951e+00
7.8014511077e+00,1.0801147479e+01,1.5478377602e+00
7.8016510732e+00,1.0795627403e+01,1.5478765192e+00
7.8018510386e+00,1.0790108783e+01,1.5479152720e+00
7.8020510040e+00,1.0784591617e+01,1.5479540188e+00
7.8022509694e+00,1.0779075907e+01,1.5479927594e+00
7.8024509349e+00,1.0773561652e+01,1.5480314939e+00
7.8026509003e+00,1.0768048852e+01,1.5480702223e+00
7.8028508657e+00,1.0762537507e+01,1.5481089446e+00
7.8030508311e+00,1.0757027617e+01,1.5481476607e+00
7.8032507966e+00,1.0751519182e+01,1.5481863708e+00
7.8034507620e+00,1.0746012201e+01,1.5482250747e+00
7.8036507274e+00,1.0740506675e+01,1.5482637725e+00
7.8038506928e+00,1.0735002604e+01,1.5483024642e+00
7.8040506583e+00,1.0729499987e+01,1.5483411497e+00
7.8042506237e+00,1.0723998824e+01,1.5483798291e+00
7.8044505891e+00,1.0718499116e+01,1.5484185024e+00
7.8046505545e+00,1.0713000861e+01,1.5484571696e+00
7.8048505200e+00,1.0707504061e+01,1.5484958307e+00
7.8050504854e+00,1.0702008715e+01,1.5485344856e+00
7.8052504508e+00,1.0696514823e+01,1.5485731344e+00
7.8054504162e+00,1.0691022385e+01,1.5486117770e+00
7.8056503817e+00,1.0685531401e+01,1.5486504136e+00
7.8058503471e+00,1.0680041870e+01,1.5486890440e+00
7.8060503125e+00,1.0674553794e+01,1.5487276682e+00
7.8062502779e+00,1.0669067170e+01,1.5487662864e+00
7.8064502434e+00,1.0663582000e+01,1.5488048984e+00
7.8066502088e+00,1.0658098284e+01,1.5488435042e+00
7.8068501742e+00,1.0652616021e+01,1.5488821039e+00
7.8070501396e+00,1.0647135211e+01,1.5489206975e+00
7.8072501051e+00,1.0641655854e+01,1.5489592850e+00
7.8074500705e+00,1.0636177951e+01,1.5489978663e+00
7.8076500359e+00,1.0630701500e+01,1.5490364414e+00
7.8078500013e+00,1.0625226503e+01,1.5490750105e+00
7.8080499668e+00,1.0619752958e+01,1.5491135733e+00
7.8082499322e+00,1.0614280866e+01,1.5491521301e+00
7.8084498976e+00,1.0608810226e+01,1.5491906807e+00
7.8086498630e+00,1.0603341040e+01,1.5492292251e+00
7.8088498285e+00,1.0597873306e+01,1.5492677634e+00
7.8090497939e+00,1.0592407024e+01,1.5493062955e+00
7.8092497593e+00,1.0586942195e+01,1.5493448215e+00
7.8094497247e+00,1.0581478818e+01,1.5493833414e+00
7.8096496902e+00,1.0576016893e+01,1.5494218551e+00
7.8098496556e+00,1.0570556420e+01,1.5494603626e+00
7.8100496210e+00,1.0565097399e+01,1.5494988640e+00
7.8102495864e+00,1.0559639831e+01,1.5495373592e+00
7.8104495519e+00,1.0554183714e+01,1.5495758483e+00
7.8106495173e+00,1.0548729049e+01,1.5496143312e+00
7.8108494827e+00,1.0543275836e+01,1.5496528080e+00
7.8110494482e+00,1.0537824074e+01,1.5496912786e+00
7.8112494136e+00,1.0532373764e+01,1.5497297430e+00
7.8114493790e+00,1.0526924906e+01,1.5497682013e+00
7.8116493444e+00,1.0521477498e+01,1.5498066535e+00
7.8118493099e+00,1.0516031543e+01,1.5498450994e+00
7.8120492753e+00,1.0510587038e+01,1.5498835392e+00
7.8122492407e+00,1.0505143985e+01,1.5499219728e+00
7.8124492061e+00,1.0499702383e+01,1.5499604003e+00
7.8126491716e+00,1.0494262231e+01,1.5499988216e+00
7.8128491370e+00,1.0488823531e+01,1.5500372367e+00
7.8130491024e+00,1.0483386282e+01,1.5500756457e+00
7.8132490678e+00,1.0477950483e+01,1.5501140485e+00
7.8134490333e+00,1.0472516135e+01,1.5501524451e+00
7.8136489987e+00,1.0467083238e+01,1.5501908356e+00
7.8138489641e+00,1.0461651791e+01,1.5502292199e+00
7.8140489295e+00,1.0456221795e+01,1.5502675980e+00
7.8142488950e+00,1.0450793249e+01,1.5503059699e+00
7.8144488604e+00,1.0445366153e+01,1.5503443356e+00
7.8146488258e+00,1.0439940507e+01,1.5503826952e+00
7.8148487912e+00,1.0434516312e+01,1.5504210486e+00
7.8150487567e+00,1.0429093567e+01,1.5504593958e+00
