h,P0,R,M
1.000000e-05,1.574153e+00,8.480334e+00,1.355398e-01
1.000000e-05,1.610820e+00,8.497531e+00,1.376116e-01
1.000000e-05,1.648341e+00,8.514728e+00,1.397128e-01
1.000000e-05,1.686736e+00,8.532125e+00,1.418437e-01
1.000000e-05,1.726025e+00,8.549122e+00,1.440046e-01
1.000000e-05,1.766229e+00,8.566319e+00,1.461960e-01
1.000000e-05,1.807370e+00,8.583516e+00,1.484181e-01
1.000000e-05,1.849469e+00,8.600713e+00,1.506714e-01
1.000000e-05,1.892548e+00,8.617910e+00,1.529561e-01
1.000000e-05,1.936631e+00,8.634907e+00,1.552727e-01
1.000000e-05,1.981741e+00,8.652104e+00,1.576216e-01
1.000000e-05,2.027902e+00,8.669101e+00,1.600030e-01
1.000000e-05,2.075138e+00,8.686098e+00,1.624173e-01
1.000000e-05,2.123474e+00,8.703095e+00,1.648650e-01
1.000000e-05,2.172936e+00,8.720092e+00,1.673463e-01
1.000000e-05,2.223550e+00,8.737089e+00,1.698618e-01
1.000000e-05,2.275344e+00,8.754086e+00,1.724116e-01
1.000000e-05,2.328343e+00,8.771083e+00,1.749963e-01
1.000000e-05,2.382577e+00,8.787881e+00,1.776161e-01
1.000000e-05,2.438075e+00,8.804878e+00,1.802715e-01
1.000000e-05,2.494865e+00,8.821675e+00,1.829628e-01
1.000000e-05,2.552978e+00,8.838472e+00,1.856904e-01
1.000000e-05,2.612444e+00,8.855269e+00,1.884547e-01
1.000000e-05,2.673296e+00,8.872066e+00,1.912561e-01
1.000000e-05,2.735565e+00,8.888663e+00,1.940949e-01
1.000000e-05,2.799284e+00,8.905460e+00,1.969716e-01
1.000000e-05,2.864488e+00,8.922057e+00,1.998865e-01
1.000000e-05,2.931210e+00,8.938654e+00,2.028400e-01
1.000000e-05,2.999487e+00,8.955252e+00,2.058324e-01
1.000000e-05,3.069354e+00,8.971849e+00,2.088642e-01
1.000000e-05,3.140848e+00,8.988246e+00,2.119358e-01
1.000000e-05,3.214008e+00,9.004843e+00,2.150475e-01
1.000000e-05,3.288872e+00,9.021240e+00,2.181997e-01
1.000000e-05,3.365480e+00,9.037637e+00,2.213928e-01
1.000000e-05,3.443872e+00,9.053835e+00,2.246271e-01
1.000000e-05,3.524090e+00,9.070232e+00,2.279031e-01
1.000000e-05,3.606177e+00,9.086429e+00,2.312211e-01
1.000000e-05,3.690175e+00,9.102626e+00,2.345815e-01
1.000000e-05,3.776130e+00,9.118823e+00,2.379847e-01
1.000000e-05,3.864088e+00,9.134821e+00,2.414310e-01
1.000000e-05,3.954094e+00,9.150818e+00,2.449208e-01
1.000000e-05,4.046197e+00,9.166815e+00,2.484546e-01
1.000000e-05,4.140445e+00,9.182812e+00,2.520326e-01
1.000000e-05,4.236888e+00,9.198810e+00,2.556552e-01
1.000000e-05,4.335578e+00,9.214607e+00,2.593228e-01
1.000000e-05,4.436566e+00,9.230204e+00,2.630358e-01
1.000000e-05,4.539907e+00,9.246001e+00,2.667945e-01
1.000000e-05,4.645655e+00,9.261599e+00,2.705993e-01
1.000000e-05,4.753867e+00,9.277196e+00,2.744504e-01
1.000000e-05,4.864598e+00,9.292793e+00,2.783484e-01
1.000000e-05,4.977909e+00,9.308191e+00,2.822935e-01
1.000000e-05,5.093860e+00,9.323588e+00,2.862860e-01
1.000000e-05,5.212511e+00,9.338785e+00,2.903263e-01
1.000000e-05,5.333926e+00,9.354183e+00,2.944148e-01
1.000000e-05,5.458169e+00,9.369380e+00,2.985517e-01
1.000000e-05,5.585306e+00,9.384377e+00,3.027373e-01
1.000000e-05,5.715405e+00,9.399375e+00,3.069721e-01
1.000000e-05,5.848534e+00,9.414372e+00,3.112563e-01
1.000000e-05,5.984763e+00,9.429170e+00,3.155902e-01
1.000000e-05,6.124166e+00,9.443967e+00,3.199741e-01
1.000000e-05,6.266817e+00,9.458765e+00,3.244084e-01
1.000000e-05,6.412790e+00,9.473362e+00,3.288932e-01
1.000000e-05,6.562163e+00,9.487960e+00,3.334290e-01
1.000000e-05,6.715015e+00,9.502357e+00,3.380159e-01
1.000000e-05,6.871428e+00,9.516755e+00,3.426543e-01
1.000000e-05,7.031484e+00,9.531152e+00,3.473443e-01
1.000000e-05,7.195268e+00,9.545350e+00,3.520863e-01
1.000000e-05,7.362868e+00,9.559347e+00,3.568805e-01
1.000000e-05,7.534371e+00,9.573345e+00,3.617271e-01
1.000000e-05,7.709869e+00,9.587342e+00,3.666264e-01
1.000000e-05,7.889455e+00,9.601140e+00,3.715786e-01
1.000000e-05,8.073224e+00,9.614938e+00,3.765838e-01
1.000000e-05,8.261273e+00,9.628535e+00,3.816424e-01
1.000000e-05,8.453703e+00,9.642133e+00,3.867544e-01
1.000000e-05,8.650615e+00,9.655531e+00,3.919201e-01
1.000000e-05,8.852114e+00,9.668728e+00,3.971396e-01
1.000000e-05,9.058306e+00,9.681926e+00,4.024131e-01
1.000000e-05,9.269301e+00,9.695124e+00,4.077407e-01
1.000000e-05,9.485211e+00,9.708121e+00,4.131226e-01
1.000000e-05,9.706150e+00,9.720919e+00,4.185589e-01
1.000000e-05,9.932235e+00,9.733717e+00,4.240497e-01
1.000000e-05,1.016359e+01,9.746315e+00,4.295952e-01
1.000000e-05,1.040033e+01,9.758913e+00,4.351953e-01
1.000000e-05,1.064258e+01,9.771311e+00,4.408502e-01
1.000000e-05,1.089048e+01,9.783708e+00,4.465599e-01
1.000000e-05,1.114415e+01,9.795906e+00,4.523245e-01
1.000000e-05,1.140373e+01,9.807904e+00,4.581440e-01
1.000000e-05,1.166936e+01,9.819702e+00,4.640184e-01
1.000000e-05,1.194117e+01,9.831500e+00,4.699477e-01
1.000000e-05,1.221932e+01,9.843298e+00,4.759320e-01
1.000000e-05,1.250394e+01,9.854896e+00,4.819711e-01
1.000000e-05,1.279520e+01,9.866294e+00,4.880651e-01
1.000000e-05,1.309324e+01,9.877492e+00,4.942138e-01
1.000000e-05,1.339822e+01,9.888690e+00,5.004173e-01
1.000000e-05,1.371030e+01,9.899488e+00,5.066753e-01
1.000000e-05,1.402965e+01,9.910486e+00,5.129878e-01
1.000000e-05,1.435645e+01,9.921085e+00,5.193547e-01
1.000000e-05,1.469085e+01,9.931683e+00,5.257758e-01
1.000000e-05,1.503305e+01,9.942081e+00,5.322510e-01
1.000000e-05,1.538321e+01,9.952479e+00,5.387800e-01
1.000000e-05,1.574153e+01,9.962477e+00,5.453627e-01
1.000000e-05,1.610820e+01,9.972476e+00,5.519988e-01
1.000000e-05,1.648341e+01,9.982274e+00,5.586881e-01
1.000000e-05,1.686736e+01,9.991872e+00,5.654303e-01
1.000000e-05,1.726025e+01,1.000147e+01,5.722252e-01
1.000000e-05,1.766229e+01,1.001087e+01,5.790724e-01
1.000000e-05,1.807370e+01,1.002007e+01,5.859717e-01
1.000000e-05,1.849469e+01,1.002907e+01,5.929226e-01
1.000000e-05,1.892548e+01,1.003786e+01,5.999248e-01
1.000000e-05,1.936631e+01,1.004646e+01,6.069779e-01
1.000000e-05,1.981741e+01,1.005506e+01,6.140816e-01
1.000000e-05,2.027902e+01,1.006346e+01,6.212353e-01
1.000000e-05,2.075138e+01,1.007146e+01,6.284386e-01
1.000000e-05,2.123474e+01,1.007966e+01,6.356912e-01
1.000000e-05,2.172936e+01,1.008746e+01,6.429924e-01
1.000000e-05,2.223550e+01,1.009505e+01,6.503416e-01
1.000000e-05,2.275344e+01,1.010245e+01,6.577385e-01
1.000000e-05,2.328343e+01,1.010985e+01,6.651824e-01
1.000000e-05,2.382577e+01,1.011685e+01,6.726726e-01
1.000000e-05,2.438075e+01,1.012385e+01,6.802088e-01
1.000000e-05,2.494865e+01,1.013045e+01,6.877900e-01
1.000000e-05,2.552978e+01,1.013705e+01,6.954158e-01
1.000000e-05,2.612444e+01,1.014345e+01,7.030853e-01
1.000000e-05,2.673296e+01,1.014965e+01,7.107980e-01
1.000000e-05,2.735565e+01,1.015564e+01,7.185531e-01
1.000000e-05,2.799284e+01,1.016124e+01,7.263496e-01
1.000000e-05,2.864488e+01,1.016684e+01,7.341870e-01
1.000000e-05,2.931210e+01,1.017224e+01,7.420645e-01
1.000000e-05,2.999487e+01,1.017744e+01,7.499811e-01
1.000000e-05,3.069354e+01,1.018244e+01,7.579360e-01
1.000000e-05,3.140848e+01,1.018724e+01,7.659283e-01
1.000000e-05,3.214008e+01,1.019184e+01,7.739572e-01
1.000000e-05,3.288872e+01,1.019624e+01,7.820216e-01
1.000000e-05,3.365480e+01,1.020024e+01,7.901206e-01
1.000000e-05,3.443872e+01,1.020424e+01,7.982533e-01
1.000000e-05,3.524090e+01,1.020804e+01,8.064186e-01
1.000000e-05,3.606177e+01,1.021143e+01,8.146154e-01
1.000000e-05,3.690175e+01,1.021483e+01,8.228429e-01
1.000000e-05,3.776130e+01,1.021783e+01,8.310998e-01
1.000000e-05,3.864088e+01,1.022083e+01,8.393851e-01
1.000000e-05,3.954094e+01,1.022343e+01,8.476976e-01
1.000000e-05,4.046197e+01,1.022583e+01,8.560361e-01
1.000000e-05,4.140445e+01,1.022803e+01,8.643996e-01
1.000000e-05,4.236888e+01,1.023003e+01,8.727868e-01
1.000000e-05,4.335578e+01,1.023183e+01,8.811965e-01
1.000000e-05,4.436566e+01,1.023343e+01,8.896275e-01
1.000000e-05,4.539907e+01,1.023483e+01,8.980785e-01
1.000000e-05,4.645655e+01,1.023583e+01,9.065481e-01
1.000000e-05,4.753867e+01,1.023663e+01,9.150351e-01
1.000000e-05,4.864598e+01,1.023743e+01,9.235383e-01
1.000000e-05,4.977909e+01,1.023783e+01,9.320561e-01
1.000000e-05,5.093860e+01,1.023803e+01,9.405873e-01
1.000000e-05,5.212511e+01,1.023783e+01,9.491304e-01
1.000000e-05,5.333926e+01,1.023763e+01,9.576842e-01
1.000000e-05,5.458169e+01,1.023703e+01,9.662470e-01
1.000000e-05,5.585306e+01,1.023623e+01,9.748175e-01
1.000000e-05,5.715405e+01,1.023523e+01,9.833942e-01
1.000000e-05,5.848534e+01,1.023403e+01,9.919758e-01
1.000000e-05,5.984763e+01,1.023263e+01,1.000561e+00
1.000000e-05,6.124166e+01,1.023103e+01,1.009147e+00
1.000000e-05,6.266817e+01,1.022903e+01,1.017734e+00
1.000000e-05,6.412790e+01,1.022683e+01,1.026319e+00
1.000000e-05,6.562163e+01,1.022443e+01,1.034902e+00
1.000000e-05,6.715015e+01,1.022183e+01,1.043480e+00
1.000000e-05,6.871428e+01,1.021883e+01,1.052052e+00
1.000000e-05,7.031484e+01,1.021563e+01,1.060616e+00
1.000000e-05,7.195268e+01,1.021223e+01,1.069171e+00
1.000000e-05,7.362868e+01,1.020863e+01,1.077716e+00
1.000000e-05,7.534371e+01,1.020484e+01,1.086248e+00
1.000000e-05,7.709869e+01,1.020064e+01,1.094765e+00
1.000000e-05,7.889455e+01,1.019644e+01,1.103267e+00
1.000000e-05,8.073224e+01,1.019184e+01,1.111752e+00
1.000000e-05,8.261273e+01,1.018684e+01,1.120217e+00
1.000000e-05,8.453703e+01,1.018184e+01,1.128662e+00
1.000000e-05,8.650615e+01,1.017644e+01,1.137085e+00
1.000000e-05,8.852114e+01,1.017104e+01,1.145483e+00
1.000000e-05,9.058306e+01,1.016504e+01,1.153856e+00
1.000000e-05,9.269301e+01,1.015904e+01,1.162201e+00
1.000000e-05,9.485211e+01,1.015284e+01,1.170517e+00
1.000000e-05,9.706150e+01,1.014625e+01,1.178802e+00
1.000000e-05,9.932235e+01,1.013945e+01,1.187055e+00
1.000000e-05,1.016359e+02,1.013245e+01,1.195274e+00
1.000000e-05,1.040033e+02,1.012525e+01,1.203457e+00
1.000000e-05,1.064258e+02,1.011765e+01,1.211603e+00
1.000000e-05,1.089048e+02,1.010985e+01,1.219709e+00
1.000000e-05,1.114415e+02,1.010185e+01,1.227775e+00
1.000000e-05,1.140373e+02,1.009365e+01,1.235798e+00
1.000000e-05,1.166936e+02,1.008526e+01,1.243777e+00
1.000000e-05,1.194117e+02,1.007646e+01,1.251710e+00
1.000000e-05,1.221932e+02,1.006746e+01,1.259596e+00
1.000000e-05,1.250394e+02,1.005826e+01,1.267433e+00
1.000000e-05,1.279520e+02,1.004886e+01,1.275219e+00
1.000000e-05,1.309324e+02,1.003926e+01,1.282953e+00
1.000000e-05,1.339822e+02,1.002947e+01,1.290633e+00
1.000000e-05,1.371030e+02,1.001927e+01,1.298258e+00
1.000000e-05,1.402965e+02,1.000887e+01,1.305826e+00
1.000000e-05,1.435645e+02,9.998271e+00,1.313335e+00
1.000000e-05,1.469085e+02,9.987473e+00,1.320784e+00
1.000000e-05,1.503305e+02,9.976475e+00,1.328172e+00
1.000000e-05,1.538321e+02,9.965277e+00,1.335497e+00
1.000000e-05,1.574153e+02,9.953679e+00,1.342757e+00
1.000000e-05,1.610820e+02,9.941881e+00,1.349951e+00
1.000000e-05,1.648341e+02,9.930083e+00,1.357078e+00
1.000000e-05,1.686736e+02,9.917885e+00,1.364136e+00
1.000000e-05,1.726025e+02,9.905487e+00,1.371123e+00
1.000000e-05,1.766229e+02,9.892889e+00,1.378039e+00
1.000000e-05,1.807370e+02,9.879892e+00,1.384883e+00
1.000000e-05,1.849469e+02,9.866894e+00,1.391651e+00
1.000000e-05,1.892548e+02,9.853696e+00,1.398345e+00
1.000000e-05,1.936631e+02,9.840099e+00,1.404961e+00
1.000000e-05,1.981741e+02,9.826501e+00,1.411500e+00
1.000000e-05,2.027902e+02,9.812703e+00,1.417959e+00
1.000000e-05,2.075138e+02,9.798506e+00,1.424337e+00
1.000000e-05,2.123474e+02,9.784108e+00,1.430634e+00
1.000000e-05,2.172936e+02,9.769711e+00,1.436848e+00
1.000000e-05,2.223550e+02,9.754913e+00,1.442979e+00
1.000000e-05,2.275344e+02,9.740116e+00,1.449024e+00
1.000000e-05,2.328343e+02,9.724919e+00,1.454983e+00
1.000000e-05,2.382577e+02,9.709721e+00,1.460855e+00
1.000000e-05,2.438075e+02,9.694124e+00,1.466639e+00
1.000000e-05,2.494865e+02,9.678527e+00,1.472335e+00
1.000000e-05,2.552978e+02,9.662529e+00,1.477940e+00
1.000000e-05,2.612444e+02,9.646532e+00,1.483454e+00
1.000000e-05,2.673296e+02,9.630335e+00,1.488877e+00
1.000000e-05,2.735565e+02,9.613738e+00,1.494208e+00
1.000000e-05,2.799284e+02,9.597141e+00,1.499445e+00
1.000000e-05,2.864488e+02,9.580344e+00,1.504589e+00
1.000000e-05,2.931210e+02,9.563546e+00,1.509637e+00
1.000000e-05,2.999487e+02,9.546349e+00,1.514591e+00
1.000000e-05,3.069354e+02,9.528952e+00,1.519448e+00
1.000000e-05,3.140848e+02,9.511555e+00,1.524209e+00
1.000000e-05,3.214008e+02,9.493958e+00,1.528872e+00
1.000000e-05,3.288872e+02,9.476162e+00,1.533438e+00
1.000000e-05,3.365480e+02,9.458165e+00,1.537906e+00
1.000000e-05,3.443872e+02,9.439968e+00,1.542274e+00
1.000000e-05,3.524090e+02,9.421771e+00,1.546544e+00
1.000000e-05,3.606177e+02,9.403374e+00,1.550715e+00
1.000000e-05,3.690175e+02,9.384777e+00,1.554785e+00
1.000000e-05,3.776130e+02,9.365981e+00,1.558755e+00
1.000000e-05,3.864088e+02,9.347184e+00,1.562625e+00
1.000000e-05,3.954094e+02,9.328187e+00,1.566394e+00
1.000000e-05,4.046197e+02,9.308990e+00,1.570062e+00
1.000000e-05,4.140445e+02,9.289794e+00,1.573629e+00
1.000000e-05,4.236888e+02,9.270397e+00,1.577095e+00
1.000000e-05,4.335578e+02,9.250801e+00,1.580459e+00
1.000000e-05,4.436566e+02,9.231204e+00,1.583722e+00
1.000000e-05,4.539907e+02,9.211407e+00,1.586883e+00
1.000000e-05,4.645655e+02,9.191611e+00,1.589943e+00
1.000000e-05,4.753867e+02,9.171614e+00,1.592901e+00
1.000000e-05,4.864598e+02,9.151418e+00,1.595758e+00
1.000000e-05,4.977909e+02,9.131221e+00,1.598513e+00
1.000000e-05,5.093860e+02,9.110825e+00,1.601167e+00
1.000000e-05,5.212511e+02,9.090428e+00,1.603721e+00
1.000000e-05,5.333926e+02,9.069832e+00,1.606173e+00
1.000000e-05,5.458169e+02,9.049235e+00,1.608524e+00
1.000000e-05,5.585306e+02,9.028439e+00,1.610776e+00
1.000000e-05,5.715405e+02,9.007643e+00,1.612927e+00
1.000000e-05,5.848534e+02,8.986646e+00,1.614978e+00
1.000000e-05,5.984763e+02,8.965650e+00,1.616930e+00
1.000000e-05,6.124166e+02,8.944453e+00,1.618782e+00
1.000000e-05,6.266817e+02,8.923257e+00,1.620536e+00
1.000000e-05,6.412790e+02,8.902061e+00,1.622192e+00
1.000000e-05,6.562163e+02,8.880665e+00,1.623750e+00
1.000000e-05,6.715015e+02,8.859268e+00,1.625210e+00
1.000000e-05,6.871428e+02,8.837872e+00,1.626574e+00
1.000000e-05,7.031484e+02,8.816276e+00,1.627841e+00
1.000000e-05,7.195268e+02,8.794679e+00,1.629013e+00
1.000000e-05,7.362868e+02,8.773083e+00,1.630090e+00
1.000000e-05,7.534371e+02,8.751287e+00,1.631072e+00
1.000000e-05,7.709869e+02,8.729491e+00,1.631960e+00
1.000000e-05,7.889455e+02,8.707694e+00,1.632755e+00
1.000000e-05,8.073224e+02,8.685698e+00,1.633457e+00
1.000000e-05,8.261273e+02,8.663902e+00,1.634068e+00
1.000000e-05,8.453703e+02,8.641906e+00,1.634587e+00
1.000000e-05,8.650615e+02,8.619910e+00,1.635017e+00
1.000000e-05,8.852114e+02,8.597913e+00,1.635356e+00
1.000000e-05,9.058306e+02,8.575717e+00,1.635607e+00
1.000000e-05,9.269301e+02,8.553721e+00,1.635770e+00
1.000000e-05,9.485211e+02,8.531525e+00,1.635845e+00
