r,Phi
2.7597228364e+00,-1.3640133996e+00
2.7599228018e+00,-1.3640020211e+00
2.7601227672e+00,-1.3639906419e+00
2.7603227326e+00,-1.3639792620e+00
2.7605226981e+00,-1.3639678813e+00
2.7607226635e+00,-1.3639564999e+00
2.7609226289e+00,-1.3639451177e+00
2.7611225943e+00,-1.3639337347e+00
2.7613225598e+00,-1.3639223511e+00
2.7615225252e+00,-1.3639109666e+00
2.7617224906e+00,-1.3638995815e+00
2.7619224560e+00,-1.3638881955e+00
2.7621224215e+00,-1.3638768089e+00
2.7623223869e+00,-1.3638654215e+00
2.7625223523e+00,-1.3638540333e+00
2.7627223177e+00,-1.3638426444e+00
2.7629222832e+00,-1.3638312547e+00
2.7631222486e+00,-1.3638198643e+00
2.7633222140e+00,-1.3638084732e+00
2.7635221794e+00,-1.3637970813e+00
2.7637221449e+00,-1.3637856887e+00
2.7639221103e+00,-1.3637742953e+00
2.7641220757e+00,-1.3637629011e+00
2.7643220411e+00,-1.3637515063e+00
2.7645220066e+00,-1.3637401106e+00
2.7647219720e+00,-1.3637287142e+00
2.7649219374e+00,-1.3637173171e+00
2.7651219028e+00,-1.3637059193e+00
2.7653218683e+00,-1.3636945206e+00
2.7655218337e+00,-1.3636831213e+00
2.7657217991e+00,-1.3636717212e+00
2.7659217645e+00,-1.3636603203e+00
2.7661217300e+00,-1.3636489187e+00
2.7663216954e+00,-1.3636375164e+00
2.7665216608e+00,-1.3636261133e+00
2.7667216262e+00,-1.3636147095e+00
2.7669215917e+00,-1.3636033049e+00
2.7671215571e+00,-1.3635918995e+00
2.7673215225e+00,-1.3635804935e+00
2.7675214880e+00,-1.3635690866e+00
2.7677214534e+00,-1.3635576791e+00
2.7679214188e+00,-1.3635462707e+00
2.7681213842e+00,-1.3635348617e+00
2.7683213497e+00,-1.3635234519e+00
2.7685213151e+00,-1.3635120413e+00
2.7687212805e+00,-1.3635006300e+00
2.7689212459e+00,-1.3634892180e+00
2.7691212114e+00,-1.3634778052e+00
2.7693211768e+00,-1.3634663916e+00
2.7695211422e+00,-1.3634549773e+00
2.7697211076e+00,-1.3634435623e+00
2.7699210731e+00,-1.3634321465e+00
2.7701210385e+00,-1.3634207300e+00
2.7703210039e+00,-1.3634093127e+00
2.7705209693e+00,-1.3633978947e+00
2.7707209348e+00,-1.3633864759e+00
2.7709209002e+00,-1.3633750564e+00
2.7711208656e+00,-1.3633636362e+00
2.7713208310e+00,-1.3633522152e+00
2.7715207965e+00,-1.3633407934e+00
2.7717207619e+00,-1.3633293709e+00
2.7719207273e+00,-1.3633179477e+00
2.7721206927e+00,-1.3633065237e+00
2.7723206582e+00,-1.3632950990e+00
2.7725206236e+00,-1.3632836735e+00
2.7727205890e+00,-1.3632722473e+00
2.7729205544e+00,-1.3632608203e+00
2.7731205199e+00,-1.3632493926e+00
2.7733204853e+00,-1.3632379641e+00
2.7735204507e+00,-1.3632265349e+00
2.7737204161e+00,-1.3632151050e+00
2.7739203816e+00,-1.3632036743e+00
2.7741203470e+00,-1.3631922428e+00
2.7743203124e+00,-1.3631808106e+00
2.7745202778e+00,-1.3631693777e+00
2.7747202433e+00,-1.3631579440e+00
2.7749202087e+00,-1.3631465096e+00
2.7751201741e+00,-1.3631350744e+00
2.7753201395e+00,-1.3631236385e+00
2.7755201050e+00,-1.3631122018e+00
2.7757200704e+00,-1.3631007644e+00
2.7759200358e+00,-1.3630893262e+00
2.7761200012e+00,-1.3630778873e+00
2.7763199667e+00,-1.3630664477e+00
2.7765199321e+00,-1.3630550073e+00
2.7767198975e+00,-1.3630435662e+00
2.7769198629e+00,-1.3630321243e+00
2.7771198284e+00,-1.3630206816e+00
2.7773197938e+00,-1.3630092383e+00
2.7775197592e+00,-1.3629977941e+00
2.7777197246e+00,-1.3629863493e+00
2.7779196901e+00,-1.3629749037e+00
2.7781196555e+00,-1.3629634573e+00
2.7783196209e+00,-1.3629520102e+00
2.7785195863e+00,-1.3629405623e+00
2.7787195518e+00,-1.3629291137e+00
2.7789195172e+00,-1.3629176644e+00
2.7791194826e+00,-1.3629062143e+00
2.7793194481e+00,-1.3628947635e+00
2.7795194135e+00,-1.3628833119e+00
2.7797193789e+00,-1.3628718596e+00
2.7799193443e+00,-1.3628604065e+00
2.7801193098e+00,-1.3628489527e+00
2.7803192752e+00,-1.3628374981e+00
2.7805192406e+00,-1.3628260428e+00
2.7807192060e+00,-1.3628145868e+00
2.7809191715e+00,-1.3628031300e+00
2.7811191369e+00,-1.3627916725e+00
2.7813191023e+00,-1.3627802142e+00
2.7815190677e+00,-1.3627687551e+00
2.7817190332e+00,-1.3627572954e+00
2.7819189986e+00,-1.3627458348e+00
2.7821189640e+00,-1.3627343736e+00
2.7823189294e+00,-1.3627229116e+00
2.7825188949e+00,-1.3627114488e+00
2.7827188603e+00,-1.3626999853e+00
2.7829188257e+00,-1.3626885211e+00
2.7831187911e+00,-1.3626770561e+00
2.7833187566e+00,-1.3626655903e+00
2.7835187220e+00,-1.3626541238e+00
2.7837186874e+00,-1.3626426566e+00
2.7839186528e+00,-1.3626311886e+00
2.7841186183e+00,-1.3626197199e+00
2.7843185837e+00,-1.3626082505e+00
2.7845185491e+00,-1.3625967803e+00
2.7847185145e+00,-1.3625853093e+00
2.7849184800e+00,-1.3625738376e+00
2.7851184454e+00,-1.3625623652e+00
2.7853184108e+00,-1.3625508920e+00
2.7855183762e+00,-1.3625394180e+00
2.7857183417e+00,-1.3625279434e+00
2.7859183071e+00,-1.3625164679e+00
2.7861182725e+00,-1.3625049918e+00
2.7863182379e+00,-1.3624935149e+00
2.7865182034e+00,-1.3624820372e+00
2.7867181688e+00,-1.3624705588e+00
2.7869181342e+00,-1.3624590797e+00
2.7871180996e+00,-1.3624475998e+00
2.7873180651e+00,-1.3624361191e+00
2.7875180305e+00,-1.3624246378e+00
2.7877179959e+00,-1.3624131556e+00
2.7879179613e+00,-1.3624016728e+00
2.7881179268e+00,-1.3623901891e+00
2.7883178922e+00,-1.3623787048e+00
2.7885178576e+00,-1.3623672197e+00
2.7887178230e+00,-1.3623557338e+00
2.7889177885e+00,-1.3623442472e+00
2.7891177539e+00,-1.3623327599e+00
2.7893177193e+00,-1.3623212718e+00
2.7895176847e+00,-1.3623097830e+00
2.7897176502e+00,-1.3622982934e+00
2.7899176156e+00,-1.3622868031e+00
2.7901175810e+00,-1.3622753120e+00
2.7903175465e+00,-1.3622638202e+00
2.7905175119e+00,-1.3622523277e+00
2.7907174773e+00,-1.3622408344e+00
2.7909174427e+00,-1.3622293403e+00
2.7911174082e+00,-1.3622178456e+00
2.7913173736e+00,-1.3622063500e+00
2.7915173390e+00,-1.3621948538e+00
2.7917173044e+00,-1.3621833567e+00
2.7919172699e+00,-1.3621718590e+00
2.7921172353e+00,-1.3621603605e+00
2.7923172007e+00,-1.3621488612e+00
2.7925171661e+00,-1.3621373612e+00
2.7927171316e+00,-1.3621258605e+00
2.7929170970e+00,-1.3621143590e+00
2.7931170624e+00,-1.3621028568e+00
2.7933170278e+00,-1.3620913538e+00
2.7935169933e+00,-1.3620798501e+00
2.7937169587e+00,-1.3620683456e+00
2.7939169241e+00,-1.3620568404e+00
2.7941168895e+00,-1.3620453345e+00
2.7943168550e+00,-1.3620338278e+00
2.7945168204e+00,-1.3620223203e+00
2.7947167858e+00,-1.3620108122e+00
2.7949167512e+00,-1.3619993032e+00
2.7951167167e+00,-1.3619877936e+00
2.7953166821e+00,-1.3619762831e+00
2.7955166475e+00,-1.3619647720e+00
2.7957166129e+00,-1.3619532601e+00
2.7959165784e+00,-1.3619417474e+00
2.7961165438e+00,-1.3619302340e+00
2.7963165092e+00,-1.3619187199e+00
2.7965164746e+00,-1.3619072050e+00
2.7967164401e+00,-1.3618956894e+00
2.7969164055e+00,-1.3618841730e+00
2.7971163709e+00,-1.3618726559e+00
2.7973163363e+00,-1.3618611381e+00
2.7975163018e+00,-1.3618496195e+00
2.7977162672e+00,-1.3618381001e+00
2.7979162326e+00,-1.3618265800e+00
2.7981161980e+00,-1.3618150592e+00
2.7983161635e+00,-1.3618035376e+00
2.7985161289e+00,-1.3617920153e+00
2.7987160943e+00,-1.3617804923e+00
2.7989160597e+00,-1.3617689685e+00
2.7991160252e+00,-1.3617574439e+00
2.7993159906e+00,-1.3617459186e+00
2.7995159560e+00,-1.3617343926e+00
2.7997159214e+00,-1.3617228658e+00
2.7999158869e+00,-1.3617113383e+00
2.8001158523e+00,-1.3616998100e+00
2.8003158177e+00,-1.3616882810e+00
2.8005157831e+00,-1.3616767512e+00
2.8007157486e+00,-1.3616652207e+00
2.8009157140e+00,-1.3616536895e+00
2.8011156794e+00,-1.3616421575e+00
2.8013156448e+00,-1.3616306248e+00
2.8015156103e+00,-1.3616190913e+00
2.8017155757e+00,-1.3616075571e+00
2.8019155411e+00,-1.3615960221e+00
2.8021155066e+00,-1.3615844864e+00
2.8023154720e+00,-1.3615729499e+00
2.8025154374e+00,-1.3615614128e+00
2.8027154028e+00,-1.3615498748e+00
2.8029153683e+00,-1.3615383361e+00
2.8031153337e+00,-1.3615267967e+00
2.8033152991e+00,-1.3615152565e+00
2.8035152645e+00,-1.3615037156e+00
2.8037152300e+00,-1.3614921740e+00
2.8039151954e+00,-1.3614806316e+00
2.8041151608e+00,-1.3614690884e+00
2.8043151262e+00,-1.3614575446e+00
2.8045150917e+00,-1.3614459999e+00
2.8047150571e+00,-1.3614344546e+00
2.8049150225e+00,-1.3614229084e+00
2.8051149879e+00,-1.3614113616e+00
2.8053149534e+00,-1.3613998140e+00
2.8055149188e+00,-1.3613882656e+00
2.8057148842e+00,-1.3613767166e+00
2.8059148496e+00,-1.3613651667e+00
2.8061148151e+00,-1.3613536161e+00
2.8063147805e+00,-1.3613420648e+00
2.8065147459e+00,-1.3613305128e+00
2.8067147113e+00,-1.3613189600e+00
2.8069146768e+00,-1.3613074064e+00
2.8071146422e+00,-1.3612958521e+00
2.8073146076e+00,-1.3612842971e+00
2.8075145730e+00,-1.3612727413e+00
2.8077145385e+00,-1.3612611848e+00
2.8079145039e+00,-1.3612496275e+00
2.8081144693e+00,-1.3612380695e+00
2.8083144347e+00,-1.3612265108e+00
2.8085144002e+00,-1.3612149513e+00
2.8087143656e+00,-1.3612033910e+00
2.8089143310e+00,-1.3611918301e+00
2.8091142964e+00,-1.3611802683e+00
2.8093142619e+00,-1.3611687059e+00
2.8095142273e+00,-1.3611571427e+00
2.8097141927e+00,-1.3611455787e+00
2.8099141581e+00,-1.3611340140e+00
2.8101141236e+00,-1.3611224486e+00
2.8103140890e+00,-1.3611108824e+00
2.8105140544e+00,-1.3610993155e+00
2.8107140198e+00,-1.3610877478e+00
2.8109139853e+00,-1.3610761794e+00
2.8111139507e+00,-1.3610646103e+00
2.8113139161e+00,-1.3610530404e+00
2.8115138815e+00,-1.3610414697e+00
2.8117138470e+00,-1.3610298984e+00
2.8119138124e+00,-1.3610183262e+00
2.8121137778e+00,-1.3610067534e+00
2.8123137432e+00,-1.3609951798e+00
2.8125137087e+00,-1.3609836054e+00
2.8127136741e+00,-1.3609720303e+00
2.8129136395e+00,-1.3609604545e+00
2.8131136049e+00,-1.3609488779e+00
2.8133135704e+00,-1.3609373006e+00
2.8135135358e+00,-1.3609257225e+00
2.8137135012e+00,-1.3609141437e+00
2.8139134667e+00,-1.3609025641e+00
2.8141134321e+00,-1.3608909839e+00
2.8143133975e+00,-1.3608794028e+00
2.8145133629e+00,-1.3608678210e+00
2.8147133284e+00,-1.3608562385e+00
2.8149132938e+00,-1.3608446553e+00
2.8151132592e+00,-1.3608330713e+00
2.8153132246e+00,-1.3608214865e+00
2.8155131901e+00,-1.3608099010e+00
2.8157131555e+00,-1.3607983148e+00
2.8159131209e+00,-1.3607867278e+00
2.8161130863e+00,-1.3607751401e+00
2.8163130518e+00,-1.3607635516e+00
2.8165130172e+00,-1.3607519624e+00
2.8167129826e+00,-1.3607403725e+00
2.8169129480e+00,-1.3607287818e+00
2.8171129135e+00,-1.3607171904e+00
2.8173128789e+00,-1.3607055982e+00
2.8175128443e+00,-1.3606940053e+00
2.8177128097e+00,-1.3606824116e+00
2.8179127752e+00,-1.3606708172e+00
2.8181127406e+00,-1.3606592221e+00
2.8183127060e+00,-1.3606476262e+00
2.8185126714e+00,-1.3606360296e+00
2.8187126369e+00,-1.3606244322e+00
2.8189126023e+00,-1.3606128341e+00
2.8191125677e+00,-1.3606012352e+00
2.8193125331e+00,-1.3605896356e+00
2.8195124986e+00,-1.3605780353e+00
2.8197124640e+00,-1.3605664342e+00
2.8199124294e+00,-1.3605548324e+00
2.8201123948e+00,-1.3605432298e+00
2.8203123603e+00,-1.3605316265e+00
2.8205123257e+00,-1.3605200225e+00
2.8207122911e+00,-1.3605084177e+00
2.8209122565e+00,-1.3604968122e+00
2.8211122220e+00,-1.3604852059e+00
2.8213121874e+00,-1.3604735989e+00
2.8215121528e+00,-1.3604619911e+00
2.8217121182e+00,-1.3604503826e+00
2.8219120837e+00,-1.3604387734e+00
2.8221120491e+00,-1.3604271634e+00
2.8223120145e+00,-1.3604155527e+00
2.8225119799e+00,-1.3604039412e+00
2.8227119454e+00,-1.3603923290e+00
2.8229119108e+00,-1.3603807160e+00
2.8231118762e+00,-1.3603691023e+00
2.8233118416e+00,-1.3603574879e+00
2.8235118071e+00,-1.3603458727e+00
2.8237117725e+00,-1.3603342568e+00
2.8239117379e+00,-1.3603226401e+00
2.8241117033e+00,-1.3603110227e+00
2.8243116688e+00,-1.3602994046e+00
2.8245116342e+00,-1.3602877857e+00
2.8247115996e+00,-1.3602761661e+00
2.8249115650e+00,-1.3602645457e+00
2.8251115305e+00,-1.3602529246e+00
2.8253114959e+00,-1.3602413027e+00
2.8255114613e+00,-1.3602296801e+00
2.8257114268e+00,-1.3602180568e+00
2.8259113922e+00,-1.3602064327e+00
2.8261113576e+00,-1.3601948079e+00
2.8263113230e+00,-1.3601831823e+00
2.8265112885e+00,-1.3601715560e+00
2.8267112539e+00,-1.3601599290e+00
2.8269112193e+00,-1.3601483012e+00
2.8271111847e+00,-1.3601366727e+00
2.8273111502e+00,-1.3601250434e+00
2.8275111156e+00,-1.3601134134e+00
2.8277110810e+00,-1.3601017826e+00
2.8279110464e+00,-1.3600901511e+00
2.8281110119e+00,-1.3600785189e+00
2.8283109773e+00,-1.3600668859e+00
2.8285109427e+00,-1.3600552522e+00
2.8287109081e+00,-1.3600436177e+00
2.8289108736e+00,-1.3600319825e+00
2.8291108390e+00,-1.3600203466e+00
2.8293108044e+00,-1.3600087099e+00
2.8295107698e+00,-1.3599970725e+00
2.8297107353e+00,-1.3599854343e+00
2.8299107007e+00,-1.3599737954e+00
2.8301106661e+00,-1.3599621557e+00
2.8303106315e+00,-1.3599505154e+00
2.8305105970e+00,-1.3599388742e+00
2.8307105624e+00,-1.3599272323e+00
2.8309105278e+00,-1.3599155897e+00
2.8311104932e+00,-1.3599039464e+00
2.8313104587e+00,-1.3598923023e+00
2.8315104241e+00,-1.3598806574e+00
2.8317103895e+00,-1.3598690119e+00
2.8319103549e+00,-1.3598573655e+00
2.8321103204e+00,-1.3598457185e+00
2.8323102858e+00,-1.3598340707e+00
2.8325102512e+00,-1.3598224221e+00
2.8327102166e+00,-1.3598107728e+00
2.8329101821e+00,-1.3597991228e+00
2.8331101475e+00,-1.3597874720e+00
2.8333101129e+00,-1.3597758205e+00
2.8335100783e+00,-1.3597641683e+00
2.8337100438e+00,-1.3597525153e+00
2.8339100092e+00,-1.3597408615e+00
2.8341099746e+00,-1.3597292071e+00
2.8343099400e+00,-1.3597175519e+00
2.8345099055e+00,-1.3597058959e+00
2.8347098709e+00,-1.3596942392e+00
2.8349098363e+00,-1.3596825818e+00
2.8351098017e+00,-1.3596709236e+00
2.8353097672e+00,-1.3596592647e+00
2.8355097326e+00,-1.3596476050e+00
2.8357096980e+00,-1.3596359446e+00
2.8359096634e+00,-1.3596242835e+00
2.8361096289e+00,-1.3596126216e+00
2.8363095943e+00,-1.3596009590e+00
2.8365095597e+00,-1.3595892956e+00
2.8367095252e+00,-1.3595776315e+00
2.8369094906e+00,-1.3595659666e+00
2.8371094560e+00,-1.3595543010e+00
2.8373094214e+00,-1.3595426347e+00
2.8375093869e+00,-1.3595309677e+00
2.8377093523e+00,-1.3595192998e+00
2.8379093177e+00,-1.3595076313e+00
2.8381092831e+00,-1.3594959620e+00
2.8383092486e+00,-1.3594842920e+00
2.8385092140e+00,-1.3594726212e+00
2.8387091794e+00,-1.3594609497e+00
2.8389091448e+00,-1.3594492774e+00
2.8391091103e+00,-1.3594376044e+00
2.8393090757e+00,-1.3594259307e+00
2.8395090411e+00,-1.3594142562e+00
2.8397090065e+00,-1.3594025810e+00
2.8399089720e+00,-1.3593909051e+00
2.8401089374e+00,-1.3593792284e+00
2.8403089028e+00,-1.3593675509e+00
2.8405088682e+00,-1.3593558727e+00
2.8407088337e+00,-1.3593441938e+00
2.8409087991e+00,-1.3593325142e+00
2.8411087645e+00,-1.3593208338e+00
2.8413087299e+00,-1.3593091526e+00
2.8415086954e+00,-1.3592974707e+00
2.8417086608e+00,-1.3592857881e+00
2.8419086262e+00,-1.3592741048e+00
2.8421085916e+00,-1.3592624207e+00
2.8423085571e+00,-1.3592507358e+00
2.8425085225e+00,-1.3592390502e+00
2.8427084879e+00,-1.3592273639e+00
2.8429084533e+00,-1.3592156768e+00
2.8431084188e+00,-1.3592039890e+00
2.8433083842e+00,-1.3591923005e+00
2.8435083496e+00,-1.3591806112e+00
2.8437083150e+00,-1.3591689212e+00
2.8439082805e+00,-1.3591572304e+00
2.8441082459e+00,-1.3591455389e+00
2.8443082113e+00,-1.3591338467e+00
2.8445081767e+00,-1.3591221537e+00
2.8447081422e+00,-1.3591104600e+00
2.8449081076e+00,-1.3590987655e+00
2.8451080730e+00,-1.3590870703e+00
2.8453080384e+00,-1.3590753744e+00
2.8455080039e+00,-1.3590636777e+00
2.8457079693e+00,-1.3590519802e+00
2.8459079347e+00,-1.3590402821e+00
2.8461079001e+00,-1.3590285832e+00
2.8463078656e+00,-1.3590168835e+00
2.8465078310e+00,-1.3590051831e+00
2.8467077964e+00,-1.3589934820e+00
2.8469077618e+00,-1.3589817802e+00
2.8471077273e+00,-1.3589700775e+00
2.8473076927e+00,-1.3589583742e+00
2.8475076581e+00,-1.3589466701e+00
2.8477076235e+00,-1.3589349653e+00
2.8479075890e+00,-1.3589232597e+00
2.8481075544e+00,-1.3589115534e+00
2.8483075198e+00,-1.3588998464e+00
2.8485074853e+00,-1.3588881386e+00
2.8487074507e+00,-1.3588764301e+00
2.8489074161e+00,-1.3588647208e+00
2.8491073815e+00,-1.3588530108e+00
2.8493073470e+00,-1.3588413001e+00
2.8495073124e+00,-1.3588295886e+00
2.8497072778e+00,-1.3588178763e+00
2.8499072432e+00,-1.3588061634e+00
2.8501072087e+00,-1.3587944497e+00
2.8503071741e+00,-1.3587827352e+00
2.8505071395e+00,-1.3587710201e+00
2.8507071049e+00,-1.3587593041e+00
2.8509070704e+00,-1.3587475875e+00
2.8511070358e+00,-1.3587358701e+00
2.8513070012e+00,-1.3587241519e+00
2.8515069666e+00,-1.3587124330e+00
2.8517069321e+00,-1.3587007134e+00
2.8519068975e+00,-1.3586889931e+00
2.8521068629e+00,-1.3586772720e+00
2.8523068283e+00,-1.3586655501e+00
2.8525067938e+00,-1.3586538276e+00
2.8527067592e+00,-1.3586421042e+00
2.8529067246e+00,-1.3586303802e+00
2.8531066900e+00,-1.3586186554e+00
2.8533066555e+00,-1.3586069298e+00
2.8535066209e+00,-1.3585952036e+00
2.8537065863e+00,-1.3585834766e+00
2.8539065517e+00,-1.3585717488e+00
2.8541065172e+00,-1.3585600203e+00
2.8543064826e+00,-1.3585482911e+00
2.8545064480e+00,-1.3585365611e+00
2.8547064134e+00,-1.3585248304e+00
2.8549063789e+00,-1.3585130989e+00
2.8551063443e+00,-1.3585013667e+00
2.8553063097e+00,-1.3584896338e+00
2.8555062751e+00,-1.3584779001e+00
2.8557062406e+00,-1.3584661657e+00
2.8559062060e+00,-1.3584544306e+00
2.8561061714e+00,-1.3584426947e+00
2.8563061368e+00,-1.3584309581e+00
2.8565061023e+00,-1.3584192207e+00
2.8567060677e+00,-1.3584074826e+00
2.8569060331e+00,-1.3583957438e+00
2.8571059985e+00,-1.3583840042e+00
2.8573059640e+00,-1.3583722639e+00
2.8575059294e+00,-1.3583605228e+00
2.8577058948e+00,-1.3583487810e+00
2.8579058602e+00,-1.3583370385e+00
2.8581058257e+00,-1.3583252952e+00
2.8583057911e+00,-1.3583135512e+00
2.8585057565e+00,-1.3583018064e+00
2.8587057219e+00,-1.3582900609e+00
2.8589056874e+00,-1.3582783147e+00
2.8591056528e+00,-1.3582665677e+00
2.8593056182e+00,-1.3582548200e+00
2.8595055836e+00,-1.3582430715e+00
2.8597055491e+00,-1.3582313224e+00
2.8599055145e+00,-1.3582195724e+00
2.8601054799e+00,-1.3582078218e+00
2.8603054454e+00,-1.3581960704e+00
2.8605054108e+00,-1.3581843182e+00
2.8607053762e+00,-1.3581725653e+00
2.8609053416e+00,-1.3581608117e+00
2.8611053071e+00,-1.3581490573e+00
2.8613052725e+00,-1.3581373022e+00
2.8615052379e+00,-1.3581255464e+00
2.8617052033e+00,-1.3581137898e+00
2.8619051688e+00,-1.3581020325e+00
2.8621051342e+00,-1.3580902744e+00
2.8623050996e+00,-1.3580785157e+00
2.8625050650e+00,-1.3580667561e+00
2.8627050305e+00,-1.3580549958e+00
2.8629049959e+00,-1.3580432348e+00
2.8631049613e+00,-1.3580314731e+00
2.8633049267e+00,-1.3580197106e+00
2.8635048922e+00,-1.3580079474e+00
2.8637048576e+00,-1.3579961834e+00
2.8639048230e+00,-1.3579844187e+00
2.8641047884e+00,-1.3579726533e+00
2.8643047539e+00,-1.3579608871e+00
2.8645047193e+00,-1.3579491202e+00
2.8647046847e+00,-1.3579373525e+00
2.8649046501e+00,-1.3579255841e+00
2.8651046156e+00,-1.3579138150e+00
2.8653045810e+00,-1.3579020451e+00
2.8655045464e+00,-1.3578902745e+00
2.8657045118e+00,-1.3578785031e+00
2.8659044773e+00,-1.3578667310e+00
2.8661044427e+00,-1.3578549582e+00
2.8663044081e+00,-1.3578431847e+00
2.8665043735e+00,-1.3578314103e+00
2.8667043390e+00,-1.3578196353e+00
2.8669043044e+00,-1.3578078595e+00
2.8671042698e+00,-1.3577960830e+00
2.8673042352e+00,-1.3577843057e+00
2.8675042007e+00,-1.3577725278e+00
2.8677041661e+00,-1.3577607490e+00
2.8679041315e+00,-1.3577489695e+00
2.8681040969e+00,-1.3577371893e+00
2.8683040624e+00,-1.3577254084e+00
2.8685040278e+00,-1.3577136267e+00
2.8687039932e+00,-1.3577018443e+00
2.8689039586e+00,-1.3576900611e+00
2.8691039241e+00,-1.3576782772e+00
2.8693038895e+00,-1.3576664926e+00
2.8695038549e+00,-1.3576547072e+00
2.8697038203e+00,-1.3576429211e+00
2.8699037858e+00,-1.3576311342e+00
2.8701037512e+00,-1.3576193466e+00
2.8703037166e+00,-1.3576075583e+00
2.8705036820e+00,-1.3575957692e+00
2.8707036475e+00,-1.3575839794e+00
2.8709036129e+00,-1.3575721889e+00
2.8711035783e+00,-1.3575603976e+00
2.8713035437e+00,-1.3575486056e+00
2.8715035092e+00,-1.3575368128e+00
2.8717034746e+00,-1.3575250193e+00
2.8719034400e+00,-1.3575132251e+00
2.8721034055e+00,-1.3575014301e+00
2.8723033709e+00,-1.3574896344e+00
2.8725033363e+00,-1.3574778380e+00
2.8727033017e+00,-1.3574660408e+00
2.8729032672e+00,-1.3574542429e+00
2.8731032326e+00,-1.3574424442e+00
2.8733031980e+00,-1.3574306448e+00
2.8735031634e+00,-1.3574188447e+00
2.8737031289e+00,-1.3574070438e+00
2.8739030943e+00,-1.3573952422e+00
2.8741030597e+00,-1.3573834398e+00
2.8743030251e+00,-1.3573716367e+00
2.8745029906e+00,-1.3573598329e+00
2.8747029560e+00,-1.3573480283e+00
2.8749029214e+00,-1.3573362230e+00
2.8751028868e+00,-1.3573244170e+00
2.8753028523e+00,-1.3573126102e+00
2.8755028177e+00,-1.3573008027e+00
2.8757027831e+00,-1.3572889945e+00
2.8759027485e+00,-1.3572771855e+00
2.8761027140e+00,-1.3572653757e+00
2.8763026794e+00,-1.3572535653e+00
2.8765026448e+00,-1.3572417541e+00
2.8767026102e+00,-1.3572299421e+00
2.8769025757e+00,-1.3572181295e+00
2.8771025411e+00,-1.3572063161e+00
2.8773025065e+00,-1.3571945019e+00
2.8775024719e+00,-1.3571826870e+00
2.8777024374e+00,-1.3571708714e+00
2.8779024028e+00,-1.3571590550e+00
2.8781023682e+00,-1.3571472379e+00
2.8783023336e+00,-1.3571354201e+00
2.8785022991e+00,-1.3571236015e+00
2.8787022645e+00,-1.3571117822e+00
2.8789022299e+00,-1.3570999621e+00
2.8791021953e+00,-1.3570881413e+00
2.8793021608e+00,-1.3570763198e+00
2.8795021262e+00,-1.3570644976e+00
2.8797020916e+00,-1.3570526746e+00
2.8799020570e+00,-1.3570408508e+00
2.8801020225e+00,-1.3570290263e+00
2.8803019879e+00,-1.3570172011e+00
2.8805019533e+00,-1.3570053752e+00
2.8807019187e+00,-1.3569935485e+00
2.8809018842e+00,-1.3569817211e+00
2.8811018496e+00,-1.3569698929e+00
2.8813018150e+00,-1.3569580640e+00
2.8815017804e+00,-1.3569462344e+00
2.8817017459e+00,-1.3569344040e+00
2.8819017113e+00,-1.3569225729e+00
2.8821016767e+00,-1.3569107410e+00
2.8823016421e+00,-1.3568989085e+00
2.8825016076e+00,-1.3568870751e+00
2.8827015730e+00,-1.3568752411e+00
2.8829015384e+00,-1.3568634063e+00
2.8831015038e+00,-1.3568515708e+00
2.8833014693e+00,-1.3568397345e+00
2.8835014347e+00,-1.3568278975e+00
2.8837014001e+00,-1.3568160597e+00
2.8839013656e+00,-1.3568042213e+00
2.8841013310e+00,-1.3567923820e+00
2.8843012964e+00,-1.3567805421e+00
2.8845012618e+00,-1.3567687014e+00
2.8847012273e+00,-1.3567568600e+00
2.8849011927e+00,-1.3567450178e+00
2.8851011581e+00,-1.3567331749e+00
2.8853011235e+00,-1.3567213313e+00
2.8855010890e+00,-1.3567094869e+00
2.8857010544e+00,-1.3566976418e+00
2.8859010198e+00,-1.3566857959e+00
2.8861009852e+00,-1.3566739493e+00
2.8863009507e+00,-1.3566621020e+00
2.8865009161e+00,-1.3566502540e+00
2.8867008815e+00,-1.3566384052e+00
2.8869008469e+00,-1.3566265556e+00
2.8871008124e+00,-1.3566147054e+00
2.8873007778e+00,-1.3566028544e+00
2.8875007432e+00,-1.3565910026e+00
2.8877007086e+00,-1.3565791501e+00
2.8879006741e+00,-1.3565672969e+00
2.8881006395e+00,-1.3565554430e+00
2.8883006049e+00,-1.3565435883e+00
2.8885005703e+00,-1.3565317329e+00
2.8887005358e+00,-1.3565198767e+00
2.8889005012e+00,-1.3565080198e+00
2.8891004666e+00,-1.3564961622e+00
2.8893004320e+00,-1.3564843038e+00
2.8895003975e+00,-1.3564724447e+00
2.8897003629e+00,-1.3564605848e+00
2.8899003283e+00,-1.3564487243e+00
2.8901002937e+00,-1.3564368629e+00
2.8903002592e+00,-1.3564250009e+00
2.8905002246e+00,-1.3564131381e+00
2.8907001900e+00,-1.3564012746e+00
2.8909001554e+00,-1.3563894103e+00
2.8911001209e+00,-1.3563775453e+00
2.8913000863e+00,-1.3563656796e+00
2.8915000517e+00,-1.3563538131e+00
2.8917000171e+00,-1.3563419459e+00
2.8918999826e+00,-1.3563300779e+00
2.8920999480e+00,-1.3563182093e+00
2.8922999134e+00,-1.3563063398e+00
2.8924998788e+00,-1.3562944697e+00
2.8926998443e+00,-1.3562825988e+00
