r,Phi
1.9796577118e+00,-1.0438702889e+00
1.9798576772e+00,-1.0438595424e+00
1.9800576426e+00,-1.0438487950e+00
1.9802576080e+00,-1.0438380465e+00
1.9804575735e+00,-1.0438272970e+00
1.9806575389e+00,-1.0438165465e+00
1.9808575043e+00,-1.0438057950e+00
1.9810574697e+00,-1.0437950425e+00
1.9812574352e+00,-1.0437842890e+00
1.9814574006e+00,-1.0437735344e+00
1.9816573660e+00,-1.0437627789e+00
1.9818573314e+00,-1.0437520223e+00
1.9820572969e+00,-1.0437412648e+00
1.9822572623e+00,-1.0437305062e+00
1.9824572277e+00,-1.0437197466e+00
1.9826571931e+00,-1.0437089861e+00
1.9828571586e+00,-1.0436982245e+00
1.9830571240e+00,-1.0436874619e+00
1.9832570894e+00,-1.0436766983e+00
1.9834570548e+00,-1.0436659336e+00
1.9836570203e+00,-1.0436551680e+00
1.9838569857e+00,-1.0436444014e+00
1.9840569511e+00,-1.0436336337e+00
1.9842569165e+00,-1.0436228651e+00
1.9844568820e+00,-1.0436120954e+00
1.9846568474e+00,-1.0436013247e+00
1.9848568128e+00,-1.0435905530e+00
1.9850567782e+00,-1.0435797804e+00
1.9852567437e+00,-1.0435690067e+00
1.9854567091e+00,-1.0435582319e+00
1.9856566745e+00,-1.0435474562e+00
1.9858566399e+00,-1.0435366795e+00
1.9860566054e+00,-1.0435259018e+00
1.9862565708e+00,-1.0435151230e+00
1.9864565362e+00,-1.0435043433e+00
1.9866565016e+00,-1.0434935625e+00
1.9868564671e+00,-1.0434827808e+00
1.9870564325e+00,-1.0434719980e+00
1.9872563979e+00,-1.0434612142e+00
1.9874563633e+00,-1.0434504294e+00
1.9876563288e+00,-1.0434396436e+00
1.9878562942e+00,-1.0434288568e+00
1.9880562596e+00,-1.0434180690e+00
1.9882562251e+00,-1.0434072802e+00
1.9884561905e+00,-1.0433964903e+00
1.9886561559e+00,-1.0433856995e+00
1.9888561213e+00,-1.0433749076e+00
1.9890560868e+00,-1.0433641148e+00
1.9892560522e+00,-1.0433533209e+00
1.9894560176e+00,-1.0433425260e+00
1.9896559830e+00,-1.0433317301e+00
1.9898559485e+00,-1.0433209332e+00
1.9900559139e+00,-1.0433101353e+00
1.9902558793e+00,-1.0432993364e+00
1.9904558447e+00,-1.0432885365e+00
1.9906558102e+00,-1.0432777356e+00
1.9908557756e+00,-1.0432669337e+00
1.9910557410e+00,-1.0432561307e+00
1.9912557064e+00,-1.0432453268e+00
1.9914556719e+00,-1.0432345218e+00
1.9916556373e+00,-1.0432237159e+00
1.9918556027e+00,-1.0432129089e+00
1.9920555681e+00,-1.0432021009e+00
1.9922555336e+00,-1.0431912919e+00
1.9924554990e+00,-1.0431804819e+00
1.9926554644e+00,-1.0431696709e+00
1.9928554298e+00,-1.0431588589e+00
1.9930553953e+00,-1.0431480459e+00
1.9932553607e+00,-1.0431372319e+00
1.9934553261e+00,-1.0431264168e+00
1.9936552915e+00,-1.0431156008e+00
1.9938552570e+00,-1.0431047837e+00
1.9940552224e+00,-1.0430939657e+00
1.9942551878e+00,-1.0430831466e+00
1.9944551532e+00,-1.0430723266e+00
1.9946551187e+00,-1.0430615055e+00
1.9948550841e+00,-1.0430506834e+00
1.9950550495e+00,-1.0430398603e+00
1.9952550149e+00,-1.0430290362e+00
1.9954549804e+00,-1.0430182111e+00
1.9956549458e+00,-1.0430073850e+00
1.9958549112e+00,-1.0429965578e+00
1.9960548766e+00,-1.0429857297e+00
1.9962548421e+00,-1.0429749006e+00
1.9964548075e+00,-1.0429640704e+00
1.9966547729e+00,-1.0429532393e+00
1.9968547383e+00,-1.0429424071e+00
1.9970547038e+00,-1.0429315739e+00
1.9972546692e+00,-1.0429207398e+00
1.9974546346e+00,-1.0429099046e+00
1.9976546000e+00,-1.0428990684e+00
1.9978545655e+00,-1.0428882312e+00
1.9980545309e+00,-1.0428773930e+00
1.9982544963e+00,-1.0428665538e+00
1.9984544617e+00,-1.0428557136e+00
1.9986544272e+00,-1.0428448723e+00
1.9988543926e+00,-1.0428340301e+00
1.9990543580e+00,-1.0428231869e+00
1.9992543234e+00,-1.0428123426e+00
1.9994542889e+00,-1.0428014974e+00
1.9996542543e+00,-1.0427906511e+00
1.9998542197e+00,-1.0427798038e+00
2.0000541852e+00,-1.0427689556e+00
2.0002541506e+00,-1.0427581063e+00
2.0004541160e+00,-1.0427472560e+00
2.0006540814e+00,-1.0427364047e+00
2.0008540469e+00,-1.0427255524e+00
2.0010540123e+00,-1.0427146991e+00
2.0012539777e+00,-1.0427038448e+00
2.0014539431e+00,-1.0426929895e+00
2.0016539086e+00,-1.0426821331e+00
2.0018538740e+00,-1.0426712758e+00
2.0020538394e+00,-1.0426604174e+00
2.0022538048e+00,-1.0426495581e+00
2.0024537703e+00,-1.0426386977e+00
2.0026537357e+00,-1.0426278364e+00
2.0028537011e+00,-1.0426169740e+00
2.0030536665e+00,-1.0426061106e+00
2.0032536320e+00,-1.0425952462e+00
2.0034535974e+00,-1.0425843809e+00
2.0036535628e+00,-1.0425735145e+00
2.0038535282e+00,-1.0425626471e+00
2.0040534937e+00,-1.0425517787e+00
2.0042534591e+00,-1.0425409092e+00
2.0044534245e+00,-1.0425300388e+00
2.0046533899e+00,-1.0425191674e+00
2.0048533554e+00,-1.0425082950e+00
2.0050533208e+00,-1.0424974215e+00
2.0052532862e+00,-1.0424865471e+00
2.0054532516e+00,-1.0424756716e+00
2.0056532171e+00,-1.0424647952e+00
2.0058531825e+00,-1.0424539177e+00
2.0060531479e+00,-1.0424430392e+00
2.0062531133e+00,-1.0424321597e+00
2.0064530788e+00,-1.0424212793e+00
2.0066530442e+00,-1.0424103978e+00
2.0068530096e+00,-1.0423995153e+00
2.0070529750e+00,-1.0423886318e+00
2.0072529405e+00,-1.0423777473e+00
2.0074529059e+00,-1.0423668617e+00
2.0076528713e+00,-1.0423559752e+00
2.0078528367e+00,-1.0423450877e+00
2.0080528022e+00,-1.0423341992e+00
2.0082527676e+00,-1.0423233096e+00
2.0084527330e+00,-1.0423124191e+00
2.0086526984e+00,-1.0423015275e+00
2.0088526639e+00,-1.0422906350e+00
2.0090526293e+00,-1.0422797414e+00
2.0092525947e+00,-1.0422688468e+00
2.0094525601e+00,-1.0422579513e+00
2.0096525256e+00,-1.0422470547e+00
2.0098524910e+00,-1.0422361571e+00
2.0100524564e+00,-1.0422252585e+00
2.0102524218e+00,-1.0422143589e+00
2.0104523873e+00,-1.0422034583e+00
2.0106523527e+00,-1.0421925567e+00
2.0108523181e+00,-1.0421816541e+00
2.0110522835e+00,-1.0421707505e+00
2.0112522490e+00,-1.0421598458e+00
2.0114522144e+00,-1.0421489402e+00
2.0116521798e+00,-1.0421380336e+00
2.0118521453e+00,-1.0421271259e+00
2.0120521107e+00,-1.0421162173e+00
2.0122520761e+00,-1.0421053076e+00
2.0124520415e+00,-1.0420943970e+00
2.0126520070e+00,-1.0420834853e+00
2.0128519724e+00,-1.0420725726e+00
2.0130519378e+00,-1.0420616590e+00
2.0132519032e+00,-1.0420507443e+00
2.0134518687e+00,-1.0420398286e+00
2.0136518341e+00,-1.0420289119e+00
2.0138517995e+00,-1.0420179942e+00
2.0140517649e+00,-1.0420070755e+00
2.0142517304e+00,-1.0419961558e+00
2.0144516958e+00,-1.0419852351e+00
2.0146516612e+00,-1.0419743134e+00
2.0148516266e+00,-1.0419633907e+00
2.0150515921e+00,-1.0419524669e+00
2.0152515575e+00,-1.0419415422e+00
2.0154515229e+00,-1.0419306165e+00
2.0156514883e+00,-1.0419196897e+00
2.0158514538e+00,-1.0419087620e+00
2.0160514192e+00,-1.0418978332e+00
2.0162513846e+00,-1.0418869035e+00
2.0164513500e+00,-1.0418759727e+00
2.0166513155e+00,-1.0418650409e+00
2.0168512809e+00,-1.0418541081e+00
2.0170512463e+00,-1.0418431744e+00
2.0172512117e+00,-1.0418322396e+00
2.0174511772e+00,-1.0418213038e+00
2.0176511426e+00,-1.0418103670e+00
2.0178511080e+00,-1.0417994292e+00
2.0180510734e+00,-1.0417884904e+00
2.0182510389e+00,-1.0417775506e+00
2.0184510043e+00,-1.0417666098e+00
2.0186509697e+00,-1.0417556680e+00
2.0188509351e+00,-1.0417447251e+00
2.0190509006e+00,-1.0417337813e+00
2.0192508660e+00,-1.0417228365e+00
2.0194508314e+00,-1.0417118907e+00
2.0196507968e+00,-1.0417009438e+00
2.0198507623e+00,-1.0416899960e+00
2.0200507277e+00,-1.0416790471e+00
2.0202506931e+00,-1.0416680973e+00
2.0204506585e+00,-1.0416571464e+00
2.0206506240e+00,-1.0416461945e+00
2.0208505894e+00,-1.0416352417e+00
2.0210505548e+00,-1.0416242878e+00
2.0212505202e+00,-1.0416133329e+00
2.0214504857e+00,-1.0416023770e+00
2.0216504511e+00,-1.0415914202e+00
2.0218504165e+00,-1.0415804623e+00
2.0220503819e+00,-1.0415695034e+00
2.0222503474e+00,-1.0415585435e+00
2.0224503128e+00,-1.0415475826e+00
2.0226502782e+00,-1.0415366207e+00
2.0228502436e+00,-1.0415256578e+00
2.0230502091e+00,-1.0415146938e+00
2.0232501745e+00,-1.0415037289e+00
2.0234501399e+00,-1.0414927630e+00
2.0236501054e+00,-1.0414817961e+00
2.0238500708e+00,-1.0414708281e+00
2.0240500362e+00,-1.0414598592e+00
2.0242500016e+00,-1.0414488893e+00
2.0244499671e+00,-1.0414379183e+00
2.0246499325e+00,-1.0414269464e+00
2.0248498979e+00,-1.0414159734e+00
2.0250498633e+00,-1.0414049995e+00
2.0252498288e+00,-1.0413940245e+00
2.0254497942e+00,-1.0413830485e+00
2.0256497596e+00,-1.0413720716e+00
2.0258497250e+00,-1.0413610936e+00
2.0260496905e+00,-1.0413501146e+00
2.0262496559e+00,-1.0413391346e+00
2.0264496213e+00,-1.0413281537e+00
2.0266495867e+00,-1.0413171717e+00
2.0268495522e+00,-1.0413061887e+00
2.0270495176e+00,-1.0412952047e+00
2.0272494830e+00,-1.0412842197e+00
2.0274494484e+00,-1.0412732337e+00
2.0276494139e+00,-1.0412622467e+00
2.0278493793e+00,-1.0412512587e+00
2.0280493447e+00,-1.0412402696e+00
2.0282493101e+00,-1.0412292796e+00
2.0284492756e+00,-1.0412182886e+00
2.0286492410e+00,-1.0412072966e+00
2.0288492064e+00,-1.0411963036e+00
2.0290491718e+00,-1.0411853095e+00
2.0292491373e+00,-1.0411743145e+00
2.0294491027e+00,-1.0411633185e+00
2.0296490681e+00,-1.0411523214e+00
2.0298490335e+00,-1.0411413234e+00
2.0300489990e+00,-1.0411303243e+00
2.0302489644e+00,-1.0411193243e+00
2.0304489298e+00,-1.0411083232e+00
2.0306488952e+00,-1.0410973212e+00
2.0308488607e+00,-1.0410863181e+00
2.0310488261e+00,-1.0410753140e+00
2.0312487915e+00,-1.0410643090e+00
2.0314487569e+00,-1.0410533029e+00
2.0316487224e+00,-1.0410422958e+00
2.0318486878e+00,-1.0410312877e+00
2.0320486532e+00,-1.0410202786e+00
2.0322486186e+00,-1.0410092686e+00
2.0324485841e+00,-1.0409982575e+00
2.0326485495e+00,-1.0409872454e+00
2.0328485149e+00,-1.0409762323e+00
2.0330484803e+00,-1.0409652182e+00
2.0332484458e+00,-1.0409542031e+00
2.0334484112e+00,-1.0409431870e+00
2.0336483766e+00,-1.0409321699e+00
2.0338483420e+00,-1.0409211518e+00
2.0340483075e+00,-1.0409101327e+00
2.0342482729e+00,-1.0408991125e+00
2.0344482383e+00,-1.0408880914e+00
2.0346482038e+00,-1.0408770693e+00
2.0348481692e+00,-1.0408660462e+00
2.0350481346e+00,-1.0408550221e+00
2.0352481000e+00,-1.0408439969e+00
2.0354480655e+00,-1.0408329708e+00
2.0356480309e+00,-1.0408219437e+00
2.0358479963e+00,-1.0408109155e+00
2.0360479617e+00,-1.0407998864e+00
2.0362479272e+00,-1.0407888562e+00
2.0364478926e+00,-1.0407778251e+00
2.0366478580e+00,-1.0407667930e+00
2.0368478234e+00,-1.0407557598e+00
2.0370477889e+00,-1.0407447257e+00
2.0372477543e+00,-1.0407336905e+00
2.0374477197e+00,-1.0407226543e+00
2.0376476851e+00,-1.0407116172e+00
2.0378476506e+00,-1.0407005790e+00
2.0380476160e+00,-1.0406895398e+00
2.0382475814e+00,-1.0406784997e+00
2.0384475468e+00,-1.0406674585e+00
2.0386475123e+00,-1.0406564163e+00
2.0388474777e+00,-1.0406453732e+00
2.0390474431e+00,-1.0406343290e+00
2.0392474085e+00,-1.0406232838e+00
2.0394473740e+00,-1.0406122376e+00
2.0396473394e+00,-1.0406011904e+00
2.0398473048e+00,-1.0405901423e+00
2.0400472702e+00,-1.0405790931e+00
2.0402472357e+00,-1.0405680429e+00
2.0404472011e+00,-1.0405569917e+00
2.0406471665e+00,-1.0405459395e+00
2.0408471319e+00,-1.0405348863e+00
2.0410470974e+00,-1.0405238321e+00
2.0412470628e+00,-1.0405127769e+00
2.0414470282e+00,-1.0405017207e+00
2.0416469936e+00,-1.0404906635e+00
2.0418469591e+00,-1.0404796053e+00
2.0420469245e+00,-1.0404685461e+00
2.0422468899e+00,-1.0404574858e+00
2.0424468553e+00,-1.0404464246e+00
2.0426468208e+00,-1.0404353624e+00
2.0428467862e+00,-1.0404242992e+00
2.0430467516e+00,-1.0404132350e+00
2.0432467170e+00,-1.0404021698e+00
2.0434466825e+00,-1.0403911035e+00
2.0436466479e+00,-1.0403800363e+00
2.0438466133e+00,-1.0403689681e+00
2.0440465787e+00,-1.0403578989e+00
2.0442465442e+00,-1.0403468286e+00
2.0444465096e+00,-1.0403357574e+00
2.0446464750e+00,-1.0403246852e+00
2.0448464404e+00,-1.0403136119e+00
2.0450464059e+00,-1.0403025377e+00
2.0452463713e+00,-1.0402914625e+00
2.0454463367e+00,-1.0402803862e+00
2.0456463021e+00,-1.0402693090e+00
2.0458462676e+00,-1.0402582307e+00
2.0460462330e+00,-1.0402471515e+00
2.0462461984e+00,-1.0402360712e+00
2.0464461639e+00,-1.0402249900e+00
2.0466461293e+00,-1.0402139077e+00
2.0468460947e+00,-1.0402028245e+00
2.0470460601e+00,-1.0401917402e+00
2.0472460256e+00,-1.0401806550e+00
2.0474459910e+00,-1.0401695687e+00
2.0476459564e+00,-1.0401584815e+00
2.0478459218e+00,-1.0401473932e+00
2.0480458873e+00,-1.0401363040e+00
2.0482458527e+00,-1.0401252137e+00
2.0484458181e+00,-1.0401141224e+00
2.0486457835e+00,-1.0401030302e+00
2.0488457490e+00,-1.0400919369e+00
2.0490457144e+00,-1.0400808427e+00
2.0492456798e+00,-1.0400697474e+00
2.0494456452e+00,-1.0400586511e+00
2.0496456107e+00,-1.0400475539e+00
2.0498455761e+00,-1.0400364556e+00
2.0500455415e+00,-1.0400253563e+00
2.0502455069e+00,-1.0400142561e+00
2.0504454724e+00,-1.0400031548e+00
2.0506454378e+00,-1.0399920525e+00
2.0508454032e+00,-1.0399809492e+00
2.0510453686e+00,-1.0399698450e+00
2.0512453341e+00,-1.0399587397e+00
2.0514452995e+00,-1.0399476334e+00
2.0516452649e+00,-1.0399365261e+00
2.0518452303e+00,-1.0399254179e+00
2.0520451958e+00,-1.0399143086e+00
2.0522451612e+00,-1.0399031983e+00
2.0524451266e+00,-1.0398920870e+00
2.0526450920e+00,-1.0398809747e+00
2.0528450575e+00,-1.0398698615e+00
2.0530450229e+00,-1.0398587472e+00
2.0532449883e+00,-1.0398476319e+00
2.0534449537e+00,-1.0398365156e+00
2.0536449192e+00,-1.0398253983e+00
2.0538448846e+00,-1.0398142800e+00
2.0540448500e+00,-1.0398031608e+00
2.0542448154e+00,-1.0397920405e+00
2.0544447809e+00,-1.0397809192e+00
2.0546447463e+00,-1.0397697969e+00
2.0548447117e+00,-1.0397586736e+00
2.0550446771e+00,-1.0397475493e+00
2.0552446426e+00,-1.0397364240e+00
2.0554446080e+00,-1.0397252977e+00
2.0556445734e+00,-1.0397141705e+00
2.0558445388e+00,-1.0397030422e+00
2.0560445043e+00,-1.0396919129e+00
2.0562444697e+00,-1.0396807826e+00
2.0564444351e+00,-1.0396696513e+00
2.0566444005e+00,-1.0396585190e+00
2.0568443660e+00,-1.0396473857e+00
2.0570443314e+00,-1.0396362514e+00
2.0572442968e+00,-1.0396251161e+00
2.0574442622e+00,-1.0396139799e+00
2.0576442277e+00,-1.0396028426e+00
2.0578441931e+00,-1.0395917043e+00
2.0580441585e+00,-1.0395805650e+00
2.0582441240e+00,-1.0395694247e+00
2.0584440894e+00,-1.0395582834e+00
2.0586440548e+00,-1.0395471411e+00
2.0588440202e+00,-1.0395359978e+00
2.0590439857e+00,-1.0395248535e+00
2.0592439511e+00,-1.0395137082e+00
2.0594439165e+00,-1.0395025619e+00
2.0596438819e+00,-1.0394914147e+00
2.0598438474e+00,-1.0394802664e+00
2.0600438128e+00,-1.0394691171e+00
2.0602437782e+00,-1.0394579668e+00
2.0604437436e+00,-1.0394468155e+00
2.0606437091e+00,-1.0394356632e+00
2.0608436745e+00,-1.0394245099e+00
2.0610436399e+00,-1.0394133556e+00
2.0612436053e+00,-1.0394022003e+00
2.0614435708e+00,-1.0393910441e+00
2.0616435362e+00,-1.0393798868e+00
2.0618435016e+00,-1.0393687285e+00
2.0620434670e+00,-1.0393575692e+00
2.0622434325e+00,-1.0393464089e+00
2.0624433979e+00,-1.0393352476e+00
2.0626433633e+00,-1.0393240853e+00
2.0628433287e+00,-1.0393129220e+00
2.0630432942e+00,-1.0393017578e+00
2.0632432596e+00,-1.0392905925e+00
2.0634432250e+00,-1.0392794262e+00
2.0636431904e+00,-1.0392682589e+00
2.0638431559e+00,-1.0392570906e+00
2.0640431213e+00,-1.0392459213e+00
2.0642430867e+00,-1.0392347511e+00
2.0644430521e+00,-1.0392235798e+00
2.0646430176e+00,-1.0392124075e+00
2.0648429830e+00,-1.0392012342e+00
2.0650429484e+00,-1.0391900600e+00
2.0652429138e+00,-1.0391788847e+00
2.0654428793e+00,-1.0391677084e+00
2.0656428447e+00,-1.0391565311e+00
2.0658428101e+00,-1.0391453528e+00
2.0660427755e+00,-1.0391341736e+00
2.0662427410e+00,-1.0391229933e+00
2.0664427064e+00,-1.0391118120e+00
2.0666426718e+00,-1.0391006298e+00
2.0668426372e+00,-1.0390894465e+00
2.0670426027e+00,-1.0390782622e+00
2.0672425681e+00,-1.0390670770e+00
2.0674425335e+00,-1.0390558907e+00
2.0676424989e+00,-1.0390447034e+00
2.0678424644e+00,-1.0390335152e+00
2.0680424298e+00,-1.0390223259e+00
2.0682423952e+00,-1.0390111356e+00
2.0684423606e+00,-1.0389999444e+00
2.0686423261e+00,-1.0389887521e+00
2.0688422915e+00,-1.0389775588e+00
2.0690422569e+00,-1.0389663646e+00
2.0692422223e+00,-1.0389551693e+00
2.0694421878e+00,-1.0389439731e+00
2.0696421532e+00,-1.0389327758e+00
2.0698421186e+00,-1.0389215776e+00
2.0700420841e+00,-1.0389103783e+00
2.0702420495e+00,-1.0388991781e+00
2.0704420149e+00,-1.0388879768e+00
2.0706419803e+00,-1.0388767746e+00
2.0708419458e+00,-1.0388655713e+00
2.0710419112e+00,-1.0388543671e+00
2.0712418766e+00,-1.0388431619e+00
2.0714418420e+00,-1.0388319556e+00
2.0716418075e+00,-1.0388207484e+00
2.0718417729e+00,-1.0388095401e+00
2.0720417383e+00,-1.0387983309e+00
2.0722417037e+00,-1.0387871207e+00
2.0724416692e+00,-1.0387759094e+00
2.0726416346e+00,-1.0387646972e+00
2.0728416000e+00,-1.0387534840e+00
2.0730415654e+00,-1.0387422697e+00
2.0732415309e+00,-1.0387310545e+00
2.0734414963e+00,-1.0387198383e+00
2.0736414617e+00,-1.0387086211e+00
2.0738414271e+00,-1.0386974029e+00
2.0740413926e+00,-1.0386861836e+00
2.0742413580e+00,-1.0386749634e+00
2.0744413234e+00,-1.0386637422e+00
2.0746412888e+00,-1.0386525200e+00
2.0748412543e+00,-1.0386412968e+00
2.0750412197e+00,-1.0386300726e+00
2.0752411851e+00,-1.0386188474e+00
2.0754411505e+00,-1.0386076212e+00
2.0756411160e+00,-1.0385963940e+00
2.0758410814e+00,-1.0385851658e+00
2.0760410468e+00,-1.0385739366e+00
2.0762410122e+00,-1.0385627064e+00
2.0764409777e+00,-1.0385514752e+00
2.0766409431e+00,-1.0385402430e+00
2.0768409085e+00,-1.0385290098e+00
2.0770408739e+00,-1.0385177756e+00
2.0772408394e+00,-1.0385065404e+00
2.0774408048e+00,-1.0384953042e+00
2.0776407702e+00,-1.0384840671e+00
2.0778407356e+00,-1.0384728289e+00
2.0780407011e+00,-1.0384615897e+00
2.0782406665e+00,-1.0384503495e+00
2.0784406319e+00,-1.0384391084e+00
2.0786405973e+00,-1.0384278662e+00
2.0788405628e+00,-1.0384166230e+00
2.0790405282e+00,-1.0384053789e+00
2.0792404936e+00,-1.0383941337e+00
2.0794404590e+00,-1.0383828875e+00
2.0796404245e+00,-1.0383716404e+00
2.0798403899e+00,-1.0383603922e+00
2.0800403553e+00,-1.0383491431e+00
2.0802403207e+00,-1.0383378929e+00
2.0804402862e+00,-1.0383266418e+00
2.0806402516e+00,-1.0383153896e+00
2.0808402170e+00,-1.0383041365e+00
2.0810401824e+00,-1.0382928824e+00
2.0812401479e+00,-1.0382816272e+00
2.0814401133e+00,-1.0382703711e+00
2.0816400787e+00,-1.0382591140e+00
2.0818400442e+00,-1.0382478558e+00
2.0820400096e+00,-1.0382365967e+00
2.0822399750e+00,-1.0382253366e+00
2.0824399404e+00,-1.0382140755e+00
2.0826399059e+00,-1.0382028134e+00
2.0828398713e+00,-1.0381915502e+00
2.0830398367e+00,-1.0381802861e+00
2.0832398021e+00,-1.0381690210e+00
2.0834397676e+00,-1.0381577549e+00
2.0836397330e+00,-1.0381464878e+00
2.0838396984e+00,-1.0381352197e+00
2.0840396638e+00,-1.0381239506e+00
2.0842396293e+00,-1.0381126805e+00
2.0844395947e+00,-1.0381014095e+00
2.0846395601e+00,-1.0380901374e+00
2.0848395255e+00,-1.0380788643e+00
2.0850394910e+00,-1.0380675902e+00
2.0852394564e+00,-1.0380563151e+00
2.0854394218e+00,-1.0380450391e+00
2.0856393872e+00,-1.0380337620e+00
2.0858393527e+00,-1.0380224839e+00
2.0860393181e+00,-1.0380112049e+00
2.0862392835e+00,-1.0379999248e+00
2.0864392489e+00,-1.0379886438e+00
2.0866392144e+00,-1.0379773617e+00
2.0868391798e+00,-1.0379660787e+00
2.0870391452e+00,-1.0379547946e+00
2.0872391106e+00,-1.0379435096e+00
2.0874390761e+00,-1.0379322235e+00
2.0876390415e+00,-1.0379209365e+00
2.0878390069e+00,-1.0379096485e+00
2.0880389723e+00,-1.0378983594e+00
2.0882389378e+00,-1.0378870694e+00
2.0884389032e+00,-1.0378757784e+00
2.0886388686e+00,-1.0378644864e+00
2.0888388340e+00,-1.0378531934e+00
2.0890387995e+00,-1.0378418994e+00
2.0892387649e+00,-1.0378306043e+00
2.0894387303e+00,-1.0378193083e+00
2.0896386957e+00,-1.0378080113e+00
2.0898386612e+00,-1.0377967134e+00
2.0900386266e+00,-1.0377854144e+00
2.0902385920e+00,-1.0377741144e+00
2.0904385574e+00,-1.0377628134e+00
2.0906385229e+00,-1.0377515114e+00
2.0908384883e+00,-1.0377402084e+00
2.0910384537e+00,-1.0377289045e+00
2.0912384191e+00,-1.0377175995e+00
2.0914383846e+00,-1.0377062935e+00
2.0916383500e+00,-1.0376949866e+00
2.0918383154e+00,-1.0376836786e+00
2.0920382808e+00,-1.0376723697e+00
2.0922382463e+00,-1.0376610597e+00
2.0924382117e+00,-1.0376497488e+00
2.0926381771e+00,-1.0376384368e+00
2.0928381426e+00,-1.0376271239e+00
2.0930381080e+00,-1.0376158100e+00
2.0932380734e+00,-1.0376044950e+00
2.0934380388e+00,-1.0375931791e+00
2.0936380043e+00,-1.0375818622e+00
2.0938379697e+00,-1.0375705443e+00
2.0940379351e+00,-1.0375592254e+00
2.0942379005e+00,-1.0375479055e+00
2.0944378660e+00,-1.0375365846e+00
2.0946378314e+00,-1.0375252627e+00
2.0948377968e+00,-1.0375139398e+00
2.0950377622e+00,-1.0375026159e+00
2.0952377277e+00,-1.0374912910e+00
2.0954376931e+00,-1.0374799651e+00
2.0956376585e+00,-1.0374686383e+00
2.0958376239e+00,-1.0374573104e+00
2.0960375894e+00,-1.0374459815e+00
2.0962375548e+00,-1.0374346517e+00
2.0964375202e+00,-1.0374233208e+00
2.0966374856e+00,-1.0374119890e+00
2.0968374511e+00,-1.0374006561e+00
2.0970374165e+00,-1.0373893223e+00
2.0972373819e+00,-1.0373779874e+00
2.0974373473e+00,-1.0373666516e+00
2.0976373128e+00,-1.0373553148e+00
2.0978372782e+00,-1.0373439770e+00
2.0980372436e+00,-1.0373326381e+00
2.0982372090e+00,-1.0373212983e+00
2.0984371745e+00,-1.0373099575e+00
2.0986371399e+00,-1.0372986157e+00
2.0988371053e+00,-1.0372872729e+00
2.0990370707e+00,-1.0372759291e+00
2.0992370362e+00,-1.0372645843e+00
2.0994370016e+00,-1.0372532385e+00
2.0996369670e+00,-1.0372418918e+00
2.0998369324e+00,-1.0372305440e+00
2.1000368979e+00,-1.0372191952e+00
2.1002368633e+00,-1.0372078455e+00
2.1004368287e+00,-1.0371964947e+00
2.1006367941e+00,-1.0371851429e+00
2.1008367596e+00,-1.0371737902e+00
2.1010367250e+00,-1.0371624364e+00
2.1012366904e+00,-1.0371510817e+00
2.1014366558e+00,-1.0371397260e+00
2.1016366213e+00,-1.0371283692e+00
2.1018365867e+00,-1.0371170115e+00
2.1020365521e+00,-1.0371056528e+00
2.1022365175e+00,-1.0370942931e+00
2.1024364830e+00,-1.0370829324e+00
2.1026364484e+00,-1.0370715707e+00
2.1028364138e+00,-1.0370602080e+00
2.1030363792e+00,-1.0370488443e+00
2.1032363447e+00,-1.0370374796e+00
2.1034363101e+00,-1.0370261139e+00
2.1036362755e+00,-1.0370147473e+00
2.1038362409e+00,-1.0370033796e+00
2.1040362064e+00,-1.0369920109e+00
2.1042361718e+00,-1.0369806413e+00
2.1044361372e+00,-1.0369692706e+00
2.1046361027e+00,-1.0369578990e+00
2.1048360681e+00,-1.0369465263e+00
2.1050360335e+00,-1.0369351527e+00
2.1052359989e+00,-1.0369237781e+00
2.1054359644e+00,-1.0369124024e+00
2.1056359298e+00,-1.0369010258e+00
2.1058358952e+00,-1.0368896482e+00
2.1060358606e+00,-1.0368782696e+00
2.1062358261e+00,-1.0368668900e+00
2.1064357915e+00,-1.0368555094e+00
2.1066357569e+00,-1.0368441278e+00
2.1068357223e+00,-1.0368327452e+00
2.1070356878e+00,-1.0368213617e+00
2.1072356532e+00,-1.0368099771e+00
2.1074356186e+00,-1.0367985915e+00
2.1076355840e+00,-1.0367872050e+00
2.1078355495e+00,-1.0367758174e+00
2.1080355149e+00,-1.0367644289e+00
2.1082354803e+00,-1.0367530393e+00
2.1084354457e+00,-1.0367416488e+00
2.1086354112e+00,-1.0367302572e+00
2.1088353766e+00,-1.0367188647e+00
2.1090353420e+00,-1.0367074712e+00
2.1092353074e+00,-1.0366960767e+00
2.1094352729e+00,-1.0366846812e+00
2.1096352383e+00,-1.0366732847e+00
2.1098352037e+00,-1.0366618872e+00
2.1100351691e+00,-1.0366504887e+00
2.1102351346e+00,-1.0366390892e+00
2.1104351000e+00,-1.0366276888e+00
2.1106350654e+00,-1.0366162873e+00
2.1108350308e+00,-1.0366048848e+00
2.1110349963e+00,-1.0365934814e+00
2.1112349617e+00,-1.0365820769e+00
2.1114349271e+00,-1.0365706715e+00
2.1116348925e+00,-1.0365592650e+00
2.1118348580e+00,-1.0365478576e+00
2.1120348234e+00,-1.0365364492e+00
2.1122347888e+00,-1.0365250398e+00
2.1124347542e+00,-1.0365136294e+00
2.1126347197e+00,-1.0365022180e+00
