r,P,m
3.1301880435e+00,5.9111267691e+02,2.0345647996e-01
3.1303886580e+00,5.9107564777e+02,2.0349168632e-01
3.1305892725e+00,5.9103861820e+02,2.0352689603e-01
3.1307898870e+00,5.9100158821e+02,2.0356210908e-01
3.1309905015e+00,5.9096455779e+02,2.0359732548e-01
3.1311911160e+00,5.9092752694e+02,2.0363254522e-01
3.1313917305e+00,5.9089049568e+02,2.0366776831e-01
3.1315923450e+00,5.9085346399e+02,2.0370299474e-01
3.1317929595e+00,5.9081643187e+02,2.0373822451e-01
3.1319935740e+00,5.9077939933e+02,2.0377345763e-01
3.1321941885e+00,5.9074236637e+02,2.0380869410e-01
3.1323948030e+00,5.9070533299e+02,2.0384393391e-01
3.1325954175e+00,5.9066829918e+02,2.0387917706e-01
3.1327960320e+00,5.9063126495e+02,2.0391442356e-01
3.1329966465e+00,5.9059423030e+02,2.0394967340e-01
3.1331972610e+00,5.9055719523e+02,2.0398492658e-01
3.1333978755e+00,5.9052015973e+02,2.0402018311e-01
3.1335984900e+00,5.9048312382e+02,2.0405544299e-01
3.1337991045e+00,5.9044608748e+02,2.0409070620e-01
3.1339997190e+00,5.9040905072e+02,2.0412597277e-01
3.1342003335e+00,5.9037201354e+02,2.0416124267e-01
3.1344009480e+00,5.9033497594e+02,2.0419651592e-01
3.1346015625e+00,5.9029793793e+02,2.0423179252e-01
3.1348021770e+00,5.9026089949e+02,2.0426707245e-01
3.1350027915e+00,5.9022386063e+02,2.0430235573e-01
3.1352034060e+00,5.9018682136e+02,2.0433764236e-01
3.1354040205e+00,5.9014978166e+02,2.0437293233e-01
3.1356046350e+00,5.9011274155e+02,2.0440822564e-01
3.1358052495e+00,5.9007570102e+02,2.0444352230e-01
3.1360058640e+00,5.9003866007e+02,2.0447882229e-01
3.1362064785e+00,5.9000161870e+02,2.0451412564e-01
3.1364070930e+00,5.8996457692e+02,2.0454943232e-01
3.1366077075e+00,5.8992753472e+02,2.0458474235e-01
3.1368083220e+00,5.8989049210e+02,2.0462005573e-01
3.1370089365e+00,5.8985344907e+02,2.0465537244e-01
3.1372095510e+00,5.8981640562e+02,2.0469069250e-01
3.1374101655e+00,5.8977936175e+02,2.0472601590e-01
3.1376107800e+00,5.8974231747e+02,2.0476134265e-01
3.1378113945e+00,5.8970527278e+02,2.0479667274e-01
3.1380120090e+00,5.8966822766e+02,2.0483200617e-01
3.1382126235e+00,5.8963118214e+02,2.0486734294e-01
3.1384132380e+00,5.8959413620e+02,2.0490268306e-01
3.1386138525e+00,5.8955708984e+02,2.0493802652e-01
3.1388144670e+00,5.8952004307e+02,2.0497337332e-01
3.1390150815e+00,5.8948299589e+02,2.0500872347e-01
3.1392156960e+00,5.8944594829e+02,2.0504407696e-01
3.1394163105e+00,5.8940890028e+02,2.0507943379e-01
3.1396169250e+00,5.8937185186e+02,2.0511479396e-01
3.1398175395e+00,5.8933480303e+02,2.0515015748e-01
3.1400181540e+00,5.8929775378e+02,2.0518552434e-01
3.1402187685e+00,5.8926070412e+02,2.0522089454e-01
3.1404193830e+00,5.8922365405e+02,2.0525626808e-01
3.1406199975e+00,5.8918660357e+02,2.0529164497e-01
3.1408206120e+00,5.8914955267e+02,2.0532702519e-01
3.1410212265e+00,5.8911250137e+02,2.0536240877e-01
3.1412218410e+00,5.8907544965e+02,2.0539779568e-01
3.1414224555e+00,5.8903839753e+02,2.0543318593e-01
3.1416230700e+00,5.8900134499e+02,2.0546857953e-01
3.1418236845e+00,5.8896429205e+02,2.0550397647e-01
3.1420242990e+00,5.8892723870e+02,2.0553937675e-01
3.1422249135e+00,5.8889018493e+02,2.0557478037e-01
3.1424255280e+00,5.8885313076e+02,2.0561018734e-01
3.1426261425e+00,5.8881607618e+02,2.0564559764e-01
3.1428267570e+00,5.8877902119e+02,2.0568101129e-01
3.1430273715e+00,5.8874196579e+02,2.0571642828e-01
3.1432279860e+00,5.8870490999e+02,2.0575184861e-01
3.1434286005e+00,5.8866785378e+02,2.0578727228e-01
3.1436292150e+00,5.8863079716e+02,2.0582269930e-01
3.1438298295e+00,5.8859374013e+02,2.0585812966e-01
3.1440304440e+00,5.8855668270e+02,2.0589356335e-01
3.1442310585e+00,5.8851962486e+02,2.0592900039e-01
3.1444316730e+00,5.8848256661e+02,2.0596444077e-01
3.1446322875e+00,5.8844550796e+02,2.0599988449e-01
3.1448329020e+00,5.8840844890e+02,2.0603533156e-01
3.1450335165e+00,5.8837138944e+02,2.0607078196e-01
3.1452341310e+00,5.8833432957e+02,2.0610623571e-01
3.1454347455e+00,5.8829726930e+02,2.0614169279e-01
3.1456353600e+00,5.8826020863e+02,2.0617715322e-01
3.1458359745e+00,5.8822314755e+02,2.0621261699e-01
3.1460365890e+00,5.8818608606e+02,2.0624808410e-01
3.1462372035e+00,5.8814902417e+02,2.0628355455e-01
3.1464378180e+00,5.8811196188e+02,2.0631902834e-01
3.1466384325e+00,5.8807489919e+02,2.0635450547e-01
3.1468390470e+00,5.8803783609e+02,2.0638998594e-01
3.1470396615e+00,5.8800077259e+02,2.0642546976e-01
3.1472402760e+00,5.8796370869e+02,2.0646095691e-01
3.1474408905e+00,5.8792664439e+02,2.0649644741e-01
3.1476415050e+00,5.8788957968e+02,2.0653194124e-01
3.1478421195e+00,5.8785251458e+02,2.0656743842e-01
3.1480427340e+00,5.8781544907e+02,2.0660293893e-01
3.1482433485e+00,5.8777838316e+02,2.0663844279e-01
3.1484439630e+00,5.8774131685e+02,2.0667394999e-01
3.1486445775e+00,5.8770425014e+02,2.0670946052e-01
3.1488451920e+00,5.8766718304e+02,2.0674497440e-01
3.1490458065e+00,5.8763011553e+02,2.0678049162e-01
3.1492464210e+00,5.8759304762e+02,2.0681601218e-01
3.1494470355e+00,5.8755597931e+02,2.0685153607e-01
3.1496476500e+00,5.8751891061e+02,2.0688706331e-01
3.1498482645e+00,5.8748184150e+02,2.0692259389e-01
3.1500488790e+00,5.8744477200e+02,2.0695812781e-01
3.1502494935e+00,5.8740770210e+02,2.0699366506e-01
3.1504501080e+00,5.8737063180e+02,2.0702920566e-01
3.1506507225e+00,5.8733356111e+02,2.0706474960e-01
3.1508513370e+00,5.8729649001e+02,2.0710029687e-01
3.1510519515e+00,5.8725941852e+02,2.0713584749e-01
3.1512525660e+00,5.8722234664e+02,2.0717140144e-01
3.1514531805e+00,5.8718527436e+02,2.0720695874e-01
3.1516537950e+00,5.8714820168e+02,2.0724251937e-01
3.1518544095e+00,5.8711112860e+02,2.0727808335e-01
3.1520550240e+00,5.8707405513e+02,2.0731365066e-01
3.1522556385e+00,5.8703698127e+02,2.0734922131e-01
3.1524562530e+00,5.8699990701e+02,2.0738479531e-01
3.1526568675e+00,5.8696283236e+02,2.0742037264e-01
3.1528574820e+00,5.8692575731e+02,2.0745595331e-01
3.1530580965e+00,5.8688868186e+02,2.0749153732e-01
3.1532587110e+00,5.8685160603e+02,2.0752712467e-01
3.1534593255e+00,5.8681452980e+02,2.0756271535e-01
3.1536599400e+00,5.8677745318e+02,2.0759830938e-01
3.1538605545e+00,5.8674037616e+02,2.0763390674e-01
3.1540611690e+00,5.8670329875e+02,2.0766950745e-01
3.1542617835e+00,5.8666622095e+02,2.0770511149e-01
3.1544623980e+00,5.8662914276e+02,2.0774071887e-01
3.1546630125e+00,5.8659206417e+02,2.0777632959e-01
3.1548636270e+00,5.8655498520e+02,2.0781194365e-01
3.1550642415e+00,5.8651790583e+02,2.0784756105e-01
3.1552648560e+00,5.8648082607e+02,2.0788318179e-01
3.1554654705e+00,5.8644374592e+02,2.0791880586e-01
3.1556660850e+00,5.8640666538e+02,2.0795443327e-01
3.1558666995e+00,5.8636958445e+02,2.0799006402e-01
3.1560673140e+00,5.8633250313e+02,2.0802569811e-01
3.1562679285e+00,5.8629542142e+02,2.0806133554e-01
3.1564685430e+00,5.8625833932e+02,2.0809697631e-01
3.1566691575e+00,5.8622125684e+02,2.0813262041e-01
3.1568697720e+00,5.8618417396e+02,2.0816826785e-01
3.1570703865e+00,5.8614709069e+02,2.0820391863e-01
3.1572710010e+00,5.8611000704e+02,2.0823957275e-01
3.1574716155e+00,5.8607292300e+02,2.0827523021e-01
3.1576722300e+00,5.8603583857e+02,2.0831089100e-01
3.1578728445e+00,5.8599875376e+02,2.0834655513e-01
3.1580734590e+00,5.8596166855e+02,2.0838222260e-01
3.1582740735e+00,5.8592458296e+02,2.0841789341e-01
3.1584746880e+00,5.8588749699e+02,2.0845356755e-01
3.1586753025e+00,5.8585041063e+02,2.0848924503e-01
3.1588759170e+00,5.8581332388e+02,2.0852492585e-01
3.1590765315e+00,5.8577623674e+02,2.0856061001e-01
3.1592771460e+00,5.8573914922e+02,2.0859629751e-01
3.1594777605e+00,5.8570206132e+02,2.0863198834e-01
3.1596783750e+00,5.8566497303e+02,2.0866768251e-01
3.1598789895e+00,5.8562788436e+02,2.0870338001e-01
3.1600796040e+00,5.8559079530e+02,2.0873908086e-01
3.1602802185e+00,5.8555370586e+02,2.0877478504e-01
3.1604808330e+00,5.8551661603e+02,2.0881049256e-01
3.1606814475e+00,5.8547952582e+02,2.0884620341e-01
3.1608820620e+00,5.8544243523e+02,2.0888191761e-01
3.1610826765e+00,5.8540534425e+02,2.0891763513e-01
3.1612832910e+00,5.8536825290e+02,2.0895335600e-01
3.1614839055e+00,5.8533116116e+02,2.0898908020e-01
3.1616845200e+00,5.8529406903e+02,2.0902480774e-01
3.1618851345e+00,5.8525697653e+02,2.0906053862e-01
3.1620857490e+00,5.8521988364e+02,2.0909627283e-01
3.1622863635e+00,5.8518279038e+02,2.0913201038e-01
3.1624869780e+00,5.8514569673e+02,2.0916775127e-01
3.1626875925e+00,5.8510860270e+02,2.0920349549e-01
3.1628882070e+00,5.8507150829e+02,2.0923924305e-01
3.1630888215e+00,5.8503441351e+02,2.0927499394e-01
3.1632894360e+00,5.8499731834e+02,2.0931074818e-01
3.1634900505e+00,5.8496022279e+02,2.0934650574e-01
3.1636906650e+00,5.8492312686e+02,2.0938226665e-01
3.1638912795e+00,5.8488603056e+02,2.0941803089e-01
3.1640918940e+00,5.8484893387e+02,2.0945379846e-01
3.1642925085e+00,5.8481183681e+02,2.0948956938e-01
3.1644931230e+00,5.8477473937e+02,2.0952534362e-01
3.1646937375e+00,5.8473764155e+02,2.0956112121e-01
3.1648943520e+00,5.8470054335e+02,2.0959690213e-01
3.1650949665e+00,5.8466344478e+02,2.0963268639e-01
3.1652955810e+00,5.8462634583e+02,2.0966847398e-01
3.1654961955e+00,5.8458924650e+02,2.0970426490e-01
3.1656968100e+00,5.8455214680e+02,2.0974005917e-01
3.1658974245e+00,5.8451504672e+02,2.0977585677e-01
3.1660980390e+00,5.8447794626e+02,2.0981165770e-01
3.1662986535e+00,5.8444084543e+02,2.0984746197e-01
3.1664992680e+00,5.8440374422e+02,2.0988326958e-01
3.1666998825e+00,5.8436664264e+02,2.0991908052e-01
3.1669004970e+00,5.8432954068e+02,2.0995489479e-01
3.1671011115e+00,5.8429243835e+02,2.0999071240e-01
3.1673017260e+00,5.8425533564e+02,2.1002653335e-01
3.1675023405e+00,5.8421823257e+02,2.1006235763e-01
3.1677029550e+00,5.8418112911e+02,2.1009818525e-01
3.1679035695e+00,5.8414402529e+02,2.1013401620e-01
3.1681041840e+00,5.8410692109e+02,2.1016985049e-01
3.1683047985e+00,5.8406981651e+02,2.1020568811e-01
3.1685054130e+00,5.8403271157e+02,2.1024152907e-01
3.1687060275e+00,5.8399560625e+02,2.1027737336e-01
3.1689066420e+00,5.8395850056e+02,2.1031322098e-01
3.1691072565e+00,5.8392139450e+02,2.1034907194e-01
3.1693078710e+00,5.8388428807e+02,2.1038492624e-01
3.1695084855e+00,5.8384718127e+02,2.1042078387e-01
3.1697091000e+00,5.8381007409e+02,2.1045664483e-01
3.1699097145e+00,5.8377296655e+02,2.1049250913e-01
3.1701103290e+00,5.8373585863e+02,2.1052837677e-01
3.1703109435e+00,5.8369875035e+02,2.1056424773e-01
3.1705115580e+00,5.8366164169e+02,2.1060012204e-01
3.1707121725e+00,5.8362453267e+02,2.1063599967e-01
3.1709127870e+00,5.8358742327e+02,2.1067188064e-01
3.1711134015e+00,5.8355031351e+02,2.1070776495e-01
3.1713140160e+00,5.8351320338e+02,2.1074365259e-01
3.1715146305e+00,5.8347609288e+02,2.1077954356e-01
3.1717152450e+00,5.8343898201e+02,2.1081543787e-01
3.1719158595e+00,5.8340187078e+02,2.1085133551e-01
3.1721164740e+00,5.8336475918e+02,2.1088723648e-01
3.1723170885e+00,5.8332764721e+02,2.1092314079e-01
3.1725177030e+00,5.8329053487e+02,2.1095904843e-01
3.1727183175e+00,5.8325342217e+02,2.1099495941e-01
3.1729189320e+00,5.8321630910e+02,2.1103087372e-01
3.1731195465e+00,5.8317919566e+02,2.1106679136e-01
3.1733201610e+00,5.8314208186e+02,2.1110271233e-01
3.1735207755e+00,5.8310496769e+02,2.1113863664e-01
3.1737213900e+00,5.8306785316e+02,2.1117456429e-01
3.1739220045e+00,5.8303073826e+02,2.1121049526e-01
3.1741226190e+00,5.8299362300e+02,2.1124642957e-01
3.1743232335e+00,5.8295650737e+02,2.1128236722e-01
3.1745238480e+00,5.8291939138e+02,2.1131830819e-01
3.1747244625e+00,5.8288227502e+02,2.1135425250e-01
3.1749250770e+00,5.8284515831e+02,2.1139020014e-01
3.1751256915e+00,5.8280804122e+02,2.1142615112e-01
3.1753263060e+00,5.8277092378e+02,2.1146210543e-01
3.1755269205e+00,5.8273380597e+02,2.1149806307e-01
3.1757275350e+00,5.8269668780e+02,2.1153402404e-01
3.1759281495e+00,5.8265956927e+02,2.1156998835e-01
3.1761287640e+00,5.8262245037e+02,2.1160595599e-01
3.1763293785e+00,5.8258533112e+02,2.1164192696e-01
3.1765299930e+00,5.8254821150e+02,2.1167790127e-01
3.1767306075e+00,5.8251109152e+02,2.1171387890e-01
3.1769312220e+00,5.8247397118e+02,2.1174985987e-01
3.1771318365e+00,5.8243685048e+02,2.1178584418e-01
3.1773324510e+00,5.8239972942e+02,2.1182183181e-01
3.1775330655e+00,5.8236260800e+02,2.1185782278e-01
3.1777336800e+00,5.8232548622e+02,2.1189381708e-01
3.1779342945e+00,5.8228836409e+02,2.1192981471e-01
3.1781349090e+00,5.8225124159e+02,2.1196581567e-01
3.1783355235e+00,5.8221411873e+02,2.1200181996e-01
3.1785361380e+00,5.8217699551e+02,2.1203782759e-01
3.1787367525e+00,5.8213987194e+02,2.1207383855e-01
3.1789373670e+00,5.8210274801e+02,2.1210985284e-01
3.1791379815e+00,5.8206562372e+02,2.1214587047e-01
3.1793385960e+00,5.8202849907e+02,2.1218189142e-01
3.1795392105e+00,5.8199137407e+02,2.1221791571e-01
3.1797398250e+00,5.8195424871e+02,2.1225394332e-01
3.1799404395e+00,5.8191712299e+02,2.1228997427e-01
3.1801410540e+00,5.8187999691e+02,2.1232600856e-01
3.1803416685e+00,5.8184287048e+02,2.1236204617e-01
3.1805422830e+00,5.8180574370e+02,2.1239808711e-01
3.1807428975e+00,5.8176861655e+02,2.1243413139e-01
3.1809435120e+00,5.8173148906e+02,2.1247017899e-01
3.1811441265e+00,5.8169436121e+02,2.1250622993e-01
3.1813447410e+00,5.8165723300e+02,2.1254228420e-01
3.1815453555e+00,5.8162010444e+02,2.1257834180e-01
3.1817459700e+00,5.8158297552e+02,2.1261440273e-01
3.1819465845e+00,5.8154584625e+02,2.1265046700e-01
3.1821471990e+00,5.8150871663e+02,2.1268653459e-01
3.1823478135e+00,5.8147158666e+02,2.1272260551e-01
3.1825484280e+00,5.8143445633e+02,2.1275867977e-01
3.1827490425e+00,5.8139732565e+02,2.1279475735e-01
3.1829496570e+00,5.8136019461e+02,2.1283083827e-01
3.1831502715e+00,5.8132306323e+02,2.1286692252e-01
3.1833508860e+00,5.8128593149e+02,2.1290301010e-01
3.1835515005e+00,5.8124879940e+02,2.1293910100e-01
3.1837521150e+00,5.8121166696e+02,2.1297519524e-01
3.1839527295e+00,5.8117453416e+02,2.1301129281e-01
3.1841533440e+00,5.8113740102e+02,2.1304739371e-01
3.1843539585e+00,5.8110026753e+02,2.1308349794e-01
3.1845545730e+00,5.8106313368e+02,2.1311960550e-01
3.1847551875e+00,5.8102599949e+02,2.1315571639e-01
3.1849558020e+00,5.8098886495e+02,2.1319183061e-01
3.1851564165e+00,5.8095173006e+02,2.1322794816e-01
3.1853570310e+00,5.8091459481e+02,2.1326406904e-01
3.1855576455e+00,5.8087745922e+02,2.1330019325e-01
3.1857582600e+00,5.8084032328e+02,2.1333632079e-01
3.1859588745e+00,5.8080318700e+02,2.1337245166e-01
3.1861594890e+00,5.8076605036e+02,2.1340858586e-01
3.1863601035e+00,5.8072891338e+02,2.1344472339e-01
3.1865607180e+00,5.8069177605e+02,2.1348086425e-01
3.1867613325e+00,5.8065463837e+02,2.1351700844e-01
3.1869619470e+00,5.8061750035e+02,2.1355315596e-01
3.1871625615e+00,5.8058036197e+02,2.1358930681e-01
3.1873631760e+00,5.8054322326e+02,2.1362546099e-01
3.1875637905e+00,5.8050608419e+02,2.1366161849e-01
3.1877644050e+00,5.8046894478e+02,2.1369777933e-01
3.1879650195e+00,5.8043180503e+02,2.1373394349e-01
3.1881656340e+00,5.8039466493e+02,2.1377011099e-01
3.1883662485e+00,5.8035752448e+02,2.1380628181e-01
3.1885668630e+00,5.8032038370e+02,2.1384245596e-01
3.1887674775e+00,5.8028324256e+02,2.1387863344e-01
3.1889680920e+00,5.8024610108e+02,2.1391481425e-01
3.1891687065e+00,5.8020895926e+02,2.1395099839e-01
3.1893693210e+00,5.8017181710e+02,2.1398718586e-01
3.1895699355e+00,5.8013467459e+02,2.1402337666e-01
3.1897705500e+00,5.8009753174e+02,2.1405957078e-01
3.1899711645e+00,5.8006038854e+02,2.1409576824e-01
3.1901717790e+00,5.8002324500e+02,2.1413196902e-01
3.1903723935e+00,5.7998610113e+02,2.1416817313e-01
3.1905730080e+00,5.7994895690e+02,2.1420438057e-01
3.1907736225e+00,5.7991181234e+02,2.1424059134e-01
3.1909742370e+00,5.7987466744e+02,2.1427680543e-01
3.1911748515e+00,5.7983752219e+02,2.1431302286e-01
3.1913754660e+00,5.7980037661e+02,2.1434924361e-01
3.1915760805e+00,5.7976323068e+02,2.1438546769e-01
3.1917766950e+00,5.7972608442e+02,2.1442169510e-01
3.1919773095e+00,5.7968893781e+02,2.1445792584e-01
3.1921779240e+00,5.7965179086e+02,2.1449415990e-01
3.1923785385e+00,5.7961464358e+02,2.1453039729e-01
3.1925791530e+00,5.7957749595e+02,2.1456663801e-01
3.1927797675e+00,5.7954034799e+02,2.1460288206e-01
3.1929803820e+00,5.7950319969e+02,2.1463912944e-01
3.1931809965e+00,5.7946605105e+02,2.1467538014e-01
3.1933816110e+00,5.7942890207e+02,2.1471163417e-01
3.1935822255e+00,5.7939175276e+02,2.1474789153e-01
3.1937828400e+00,5.7935460310e+02,2.1478415222e-01
3.1939834545e+00,5.7931745311e+02,2.1482041623e-01
3.1941840690e+00,5.7928030279e+02,2.1485668357e-01
3.1943846835e+00,5.7924315212e+02,2.1489295424e-01
3.1945852980e+00,5.7920600112e+02,2.1492922824e-01
3.1947859125e+00,5.7916884979e+02,2.1496550556e-01
3.1949865270e+00,5.7913169812e+02,2.1500178621e-01
3.1951871415e+00,5.7909454611e+02,2.1503807019e-01
3.1953877560e+00,5.7905739377e+02,2.1507435749e-01
3.1955883705e+00,5.7902024109e+02,2.1511064812e-01
3.1957889850e+00,5.7898308808e+02,2.1514694208e-01
3.1959895995e+00,5.7894593473e+02,2.1518323936e-01
3.1961902140e+00,5.7890878105e+02,2.1521953997e-01
3.1963908285e+00,5.7887162704e+02,2.1525584391e-01
3.1965914430e+00,5.7883447269e+02,2.1529215117e-01
3.1967920575e+00,5.7879731801e+02,2.1532846177e-01
3.1969926720e+00,5.7876016300e+02,2.1536477568e-01
3.1971932865e+00,5.7872300765e+02,2.1540109293e-01
3.1973939010e+00,5.7868585197e+02,2.1543741350e-01
3.1975945155e+00,5.7864869596e+02,2.1547373739e-01
3.1977951300e+00,5.7861153962e+02,2.1551006462e-01
3.1979957445e+00,5.7857438294e+02,2.1554639516e-01
3.1981963590e+00,5.7853722594e+02,2.1558272904e-01
3.1983969735e+00,5.7850006860e+02,2.1561906624e-01
3.1985975880e+00,5.7846291093e+02,2.1565540677e-01
3.1987982025e+00,5.7842575293e+02,2.1569175062e-01
3.1989988170e+00,5.7838859461e+02,2.1572809780e-01
3.1991994315e+00,5.7835143595e+02,2.1576444830e-01
3.1994000460e+00,5.7831427696e+02,2.1580080213e-01
3.1996006605e+00,5.7827711764e+02,2.1583715929e-01
3.1998012750e+00,5.7823995800e+02,2.1587351977e-01
3.2000018895e+00,5.7820279802e+02,2.1590988358e-01
3.2002025040e+00,5.7816563772e+02,2.1594625071e-01
3.2004031185e+00,5.7812847709e+02,2.1598262117e-01
3.2006037330e+00,5.7809131613e+02,2.1601899495e-01
3.2008043475e+00,5.7805415484e+02,2.1605537206e-01
3.2010049620e+00,5.7801699322e+02,2.1609175249e-01
3.2012055765e+00,5.7797983128e+02,2.1612813625e-01
3.2014061910e+00,5.7794266901e+02,2.1616452334e-01
3.2016068055e+00,5.7790550642e+02,2.1620091375e-01
3.2018074200e+00,5.7786834350e+02,2.1623730748e-01
3.2020080345e+00,5.7783118025e+02,2.1627370454e-01
3.2022086490e+00,5.7779401668e+02,2.1631010492e-01
3.2024092635e+00,5.7775685278e+02,2.1634650863e-01
3.2026098780e+00,5.7771968855e+02,2.1638291566e-01
3.2028104925e+00,5.7768252400e+02,2.1641932602e-01
3.2030111070e+00,5.7764535913e+02,2.1645573971e-01
3.2032117215e+00,5.7760819393e+02,2.1649215671e-01
3.2034123360e+00,5.7757102841e+02,2.1652857704e-01
3.2036129505e+00,5.7753386256e+02,2.1656500070e-01
3.2038135650e+00,5.7749669640e+02,2.1660142768e-01
3.2040141795e+00,5.7745952990e+02,2.1663785799e-01
3.2042147940e+00,5.7742236309e+02,2.1667429162e-01
3.2044154085e+00,5.7738519595e+02,2.1671072857e-01
3.2046160230e+00,5.7734802849e+02,2.1674716885e-01
3.2048166375e+00,5.7731086071e+02,2.1678361245e-01
3.2050172520e+00,5.7727369260e+02,2.1682005937e-01
3.2052178665e+00,5.7723652417e+02,2.1685650962e-01
3.2054184810e+00,5.7719935543e+02,2.1689296320e-01
3.2056190955e+00,5.7716218636e+02,2.1692942009e-01
3.2058197100e+00,5.7712501697e+02,2.1696588031e-01
3.2060203245e+00,5.7708784726e+02,2.1700234386e-01
3.2062209390e+00,5.7705067723e+02,2.1703881072e-01
3.2064215535e+00,5.7701350688e+02,2.1707528092e-01
3.2066221680e+00,5.7697633621e+02,2.1711175443e-01
3.2068227825e+00,5.7693916522e+02,2.1714823127e-01
3.2070233970e+00,5.7690199391e+02,2.1718471143e-01
3.2072240115e+00,5.7686482229e+02,2.1722119492e-01
3.2074246260e+00,5.7682765034e+02,2.1725768172e-01
3.2076252405e+00,5.7679047808e+02,2.1729417186e-01
3.2078258550e+00,5.7675330550e+02,2.1733066531e-01
3.2080264695e+00,5.7671613260e+02,2.1736716209e-01
3.2082270840e+00,5.7667895938e+02,2.1740366219e-01
3.2084276985e+00,5.7664178585e+02,2.1744016561e-01
3.2086283130e+00,5.7660461200e+02,2.1747667236e-01
3.2088289275e+00,5.7656743783e+02,2.1751318243e-01
3.2090295420e+00,5.7653026335e+02,2.1754969582e-01
3.2092301565e+00,5.7649308855e+02,2.1758621253e-01
3.2094307710e+00,5.7645591343e+02,2.1762273257e-01
3.2096313855e+00,5.7641873800e+02,2.1765925593e-01
3.2098320000e+00,5.7638156225e+02,2.1769578261e-01
3.2100326145e+00,5.7634438619e+02,2.1773231261e-01
3.2102332290e+00,5.7630720982e+02,2.1776884594e-01
3.2104338435e+00,5.7627003313e+02,2.1780538259e-01
3.2106344580e+00,5.7623285612e+02,2.1784192256e-01
3.2108350725e+00,5.7619567881e+02,2.1787846585e-01
3.2110356870e+00,5.7615850118e+02,2.1791501247e-01
3.2112363015e+00,5.7612132323e+02,2.1795156240e-01
3.2114369160e+00,5.7608414497e+02,2.1798811566e-01
3.2116375305e+00,5.7604696640e+02,2.1802467224e-01
3.2118381450e+00,5.7600978752e+02,2.1806123215e-01
3.2120387595e+00,5.7597260833e+02,2.1809779537e-01
3.2122393740e+00,5.7593542882e+02,2.1813436192e-01
3.2124399885e+00,5.7589824900e+02,2.1817093179e-01
3.2126406030e+00,5.7586106887e+02,2.1820750497e-01
3.2128412175e+00,5.7582388843e+02,2.1824408149e-01
3.2130418320e+00,5.7578670768e+02,2.1828066132e-01
3.2132424465e+00,5.7574952662e+02,2.1831724447e-01
3.2134430610e+00,5.7571234525e+02,2.1835383095e-01
3.2136436755e+00,5.7567516357e+02,2.1839042074e-01
3.2138442900e+00,5.7563798157e+02,2.1842701386e-01
3.2140449045e+00,5.7560079927e+02,2.1846361030e-01
3.2142455190e+00,5.7556361666e+02,2.1850021006e-01
3.2144461335e+00,5.7552643374e+02,2.1853681314e-01
3.2146467480e+00,5.7548925052e+02,2.1857341954e-01
3.2148473625e+00,5.7545206698e+02,2.1861002926e-01
3.2150479770e+00,5.7541488314e+02,2.1864664230e-01
3.2152485915e+00,5.7537769899e+02,2.1868325867e-01
3.2154492060e+00,5.7534051453e+02,2.1871987835e-01
3.2156498205e+00,5.7530332976e+02,2.1875650135e-01
3.2158504350e+00,5.7526614469e+02,2.1879312768e-01
3.2160510495e+00,5.7522895931e+02,2.1882975733e-01
3.2162516640e+00,5.7519177363e+02,2.1886639029e-01
3.2164522785e+00,5.7515458763e+02,2.1890302658e-01
3.2166528930e+00,5.7511740134e+02,2.1893966618e-01
3.2168535075e+00,5.7508021473e+02,2.1897630911e-01
3.2170541220e+00,5.7504302783e+02,2.1901295536e-01
3.2172547365e+00,5.7500584061e+02,2.1904960492e-01
3.2174553510e+00,5.7496865310e+02,2.1908625781e-01
3.2176559655e+00,5.7493146527e+02,2.1912291402e-01
3.2178565800e+00,5.7489427715e+02,2.1915957354e-01
3.2180571945e+00,5.7485708872e+02,2.1919623639e-01
3.2182578090e+00,5.7481989998e+02,2.1923290256e-01
3.2184584235e+00,5.7478271095e+02,2.1926957204e-01
3.2186590380e+00,5.7474552161e+02,2.1930624485e-01
3.2188596525e+00,5.7470833196e+02,2.1934292097e-01
3.2190602670e+00,5.7467114202e+02,2.1937960042e-01
3.2192608815e+00,5.7463395177e+02,2.1941628318e-01
3.2194614960e+00,5.7459676122e+02,2.1945296926e-01
3.2196621105e+00,5.7455957037e+02,2.1948965866e-01
3.2198627250e+00,5.7452237922e+02,2.1952635139e-01
3.2200633395e+00,5.7448518777e+02,2.1956304743e-01
3.2202639540e+00,5.7444799602e+02,2.1959974679e-01
3.2204645685e+00,5.7441080396e+02,2.1963644946e-01
3.2206651830e+00,5.7437361161e+02,2.1967315546e-01
3.2208657975e+00,5.7433641895e+02,2.1970986478e-01
3.2210664120e+00,5.7429922600e+02,2.1974657741e-01
3.2212670265e+00,5.7426203275e+02,2.1978329337e-01
3.2214676410e+00,5.7422483919e+02,2.1982001264e-01
3.2216682555e+00,5.7418764534e+02,2.1985673523e-01
3.2218688700e+00,5.7415045119e+02,2.1989346114e-01
3.2220694845e+00,5.7411325674e+02,2.1993019037e-01
3.2222700990e+00,5.7407606200e+02,2.1996692292e-01
3.2224707135e+00,5.7403886695e+02,2.2000365878e-01
3.2226713280e+00,5.7400167161e+02,2.2004039796e-01
3.2228719425e+00,5.7396447597e+02,2.2007714046e-01
3.2230725570e+00,5.7392728004e+02,2.2011388628e-01
3.2232731715e+00,5.7389008381e+02,2.2015063542e-01
3.2234737860e+00,5.7385288728e+02,2.2018738788e-01
