h,P0,R,M
1.000000e-05,3.440288e+00,2.037280e+01,5.750785e-01
1.000000e-05,3.520422e+00,2.031302e+01,5.778243e-01
1.000000e-05,3.602423e+00,2.025324e+01,5.805733e-01
1.000000e-05,3.686335e+00,2.019365e+01,5.833255e-01
1.000000e-05,3.772200e+00,2.013407e+01,5.860806e-01
1.000000e-05,3.860066e+00,2.007469e+01,5.888385e-01
1.000000e-05,3.949979e+00,2.001531e+01,5.915991e-01
1.000000e-05,4.041985e+00,1.995593e+01,5.943622e-01
1.000000e-05,4.136135e+00,1.989675e+01,5.971276e-01
1.000000e-05,4.232478e+00,1.983756e+01,5.998952e-01
1.000000e-05,4.331065e+00,1.977858e+01,6.026649e-01
1.000000e-05,4.431949e+00,1.971960e+01,6.054364e-01
1.000000e-05,4.535182e+00,1.966062e+01,6.082097e-01
1.000000e-05,4.640820e+00,1.960184e+01,6.109845e-01
1.000000e-05,4.748919e+00,1.954306e+01,6.137607e-01
1.000000e-05,4.859535e+00,1.948428e+01,6.165381e-01
1.000000e-05,4.972729e+00,1.942570e+01,6.193166e-01
1.000000e-05,5.088558e+00,1.936732e+01,6.220960e-01
1.000000e-05,5.207086e+00,1.930874e+01,6.248761e-01
1.000000e-05,5.328375e+00,1.925037e+01,6.276567e-01
1.000000e-05,5.452488e+00,1.919199e+01,6.304377e-01
1.000000e-05,5.579493e+00,1.913381e+01,6.332189e-01
1.000000e-05,5.709456e+00,1.907563e+01,6.360000e-01
1.000000e-05,5.842447e+00,1.901745e+01,6.387810e-01
1.000000e-05,5.978535e+00,1.895947e+01,6.415616e-01
1.000000e-05,6.117793e+00,1.890150e+01,6.443417e-01
1.000000e-05,6.260294e+00,1.884372e+01,6.471210e-01
1.000000e-05,6.406115e+00,1.878594e+01,6.498994e-01
1.000000e-05,6.555333e+00,1.872817e+01,6.526767e-01
1.000000e-05,6.708026e+00,1.867059e+01,6.554527e-01
1.000000e-05,6.864276e+00,1.861301e+01,6.582271e-01
1.000000e-05,7.024166e+00,1.855544e+01,6.609998e-01
1.000000e-05,7.187780e+00,1.849806e+01,6.637707e-01
1.000000e-05,7.355204e+00,1.844069e+01,6.665394e-01
1.000000e-05,7.526529e+00,1.838331e+01,6.693058e-01
1.000000e-05,7.701845e+00,1.832613e+01,6.720697e-01
1.000000e-05,7.881244e+00,1.826896e+01,6.748308e-01
1.000000e-05,8.064821e+00,1.821198e+01,6.775890e-01
1.000000e-05,8.252675e+00,1.815501e+01,6.803441e-01
1.000000e-05,8.444905e+00,1.809804e+01,6.830958e-01
1.000000e-05,8.641612e+00,1.804126e+01,6.858440e-01
1.000000e-05,8.842901e+00,1.798449e+01,6.885884e-01
1.000000e-05,9.048878e+00,1.792771e+01,6.913287e-01
1.000000e-05,9.259654e+00,1.787114e+01,6.940649e-01
1.000000e-05,9.475339e+00,1.781457e+01,6.967966e-01
1.000000e-05,9.696048e+00,1.775819e+01,6.995236e-01
1.000000e-05,9.921898e+00,1.770162e+01,7.022458e-01
1.000000e-05,1.015301e+01,1.764545e+01,7.049629e-01
1.000000e-05,1.038950e+01,1.758908e+01,7.076746e-01
1.000000e-05,1.063151e+01,1.753290e+01,7.103808e-01
1.000000e-05,1.087914e+01,1.747693e+01,7.130811e-01
1.000000e-05,1.113255e+01,1.742076e+01,7.157755e-01
1.000000e-05,1.139186e+01,1.736479e+01,7.184636e-01
1.000000e-05,1.165721e+01,1.730902e+01,7.211452e-01
1.000000e-05,1.192874e+01,1.725305e+01,7.238201e-01
1.000000e-05,1.220660e+01,1.719748e+01,7.264880e-01
1.000000e-05,1.249093e+01,1.714171e+01,7.291487e-01
1.000000e-05,1.278188e+01,1.708614e+01,7.318020e-01
1.000000e-05,1.307961e+01,1.703057e+01,7.344477e-01
1.000000e-05,1.338427e+01,1.697520e+01,7.370854e-01
1.000000e-05,1.369603e+01,1.691983e+01,7.397150e-01
1.000000e-05,1.401505e+01,1.686446e+01,7.423361e-01
1.000000e-05,1.434151e+01,1.680929e+01,7.449486e-01
1.000000e-05,1.467556e+01,1.675412e+01,7.475523e-01
1.000000e-05,1.501740e+01,1.669895e+01,7.501468e-01
1.000000e-05,1.536720e+01,1.664398e+01,7.527319e-01
1.000000e-05,1.572515e+01,1.658901e+01,7.553073e-01
1.000000e-05,1.609143e+01,1.653425e+01,7.578730e-01
1.000000e-05,1.646625e+01,1.647948e+01,7.604284e-01
1.000000e-05,1.684980e+01,1.642471e+01,7.629735e-01
1.000000e-05,1.724228e+01,1.637014e+01,7.655080e-01
1.000000e-05,1.764391e+01,1.631558e+01,7.680316e-01
1.000000e-05,1.805489e+01,1.626101e+01,7.705440e-01
1.000000e-05,1.847544e+01,1.620664e+01,7.730451e-01
1.000000e-05,1.890579e+01,1.615248e+01,7.755345e-01
1.000000e-05,1.934616e+01,1.609811e+01,7.780120e-01
1.000000e-05,1.979679e+01,1.604394e+01,7.804774e-01
1.000000e-05,2.025792e+01,1.598978e+01,7.829304e-01
1.000000e-05,2.072978e+01,1.593581e+01,7.853707e-01
1.000000e-05,2.121264e+01,1.588185e+01,7.877981e-01
1.000000e-05,2.170675e+01,1.582808e+01,7.902123e-01
1.000000e-05,2.221236e+01,1.577432e+01,7.926130e-01
1.000000e-05,2.272975e+01,1.572055e+01,7.950001e-01
1.000000e-05,2.325920e+01,1.566699e+01,7.973733e-01
1.000000e-05,2.380098e+01,1.561343e+01,7.997322e-01
1.000000e-05,2.435537e+01,1.555986e+01,8.020767e-01
1.000000e-05,2.492268e+01,1.550650e+01,8.044065e-01
1.000000e-05,2.550320e+01,1.545313e+01,8.067213e-01
1.000000e-05,2.609725e+01,1.539997e+01,8.090209e-01
1.000000e-05,2.670513e+01,1.534681e+01,8.113050e-01
1.000000e-05,2.732718e+01,1.529385e+01,8.135734e-01
1.000000e-05,2.796371e+01,1.524068e+01,8.158258e-01
1.000000e-05,2.861507e+01,1.518792e+01,8.180619e-01
1.000000e-05,2.928160e+01,1.513496e+01,8.202815e-01
1.000000e-05,2.996365e+01,1.508220e+01,8.224843e-01
1.000000e-05,3.066160e+01,1.502964e+01,8.246702e-01
1.000000e-05,3.137580e+01,1.497708e+01,8.268388e-01
1.000000e-05,3.210663e+01,1.492452e+01,8.289898e-01
1.000000e-05,3.285449e+01,1.487215e+01,8.311231e-01
1.000000e-05,3.361977e+01,1.481979e+01,8.332384e-01
1.000000e-05,3.440288e+01,1.476763e+01,8.353354e-01
1.000000e-05,3.520422e+01,1.471547e+01,8.374139e-01
1.000000e-05,3.602423e+01,1.466332e+01,8.394736e-01
1.000000e-05,3.686335e+01,1.461136e+01,8.415143e-01
1.000000e-05,3.772200e+01,1.455940e+01,8.435357e-01
1.000000e-05,3.860066e+01,1.450764e+01,8.455377e-01
1.000000e-05,3.949979e+01,1.445588e+01,8.475198e-01
1.000000e-05,4.041985e+01,1.440412e+01,8.494820e-01
1.000000e-05,4.136135e+01,1.435256e+01,8.514240e-01
1.000000e-05,4.232478e+01,1.430121e+01,8.533455e-01
1.000000e-05,4.331065e+01,1.424965e+01,8.552463e-01
1.000000e-05,4.431949e+01,1.419849e+01,8.571261e-01
1.000000e-05,4.535182e+01,1.414713e+01,8.589848e-01
1.000000e-05,4.640820e+01,1.409618e+01,8.608220e-01
1.000000e-05,4.748919e+01,1.404502e+01,8.626377e-01
1.000000e-05,4.859535e+01,1.399407e+01,8.644314e-01
1.000000e-05,4.972729e+01,1.394331e+01,8.662030e-01
1.000000e-05,5.088558e+01,1.389255e+01,8.679523e-01
1.000000e-05,5.207086e+01,1.384180e+01,8.696791e-01
1.000000e-05,5.328375e+01,1.379124e+01,8.713831e-01
1.000000e-05,5.452488e+01,1.374069e+01,8.730641e-01
1.000000e-05,5.579493e+01,1.369033e+01,8.747219e-01
1.000000e-05,5.709456e+01,1.363998e+01,8.763562e-01
1.000000e-05,5.842447e+01,1.358983e+01,8.779670e-01
1.000000e-05,5.978535e+01,1.353967e+01,8.795539e-01
1.000000e-05,6.117793e+01,1.348972e+01,8.811167e-01
1.000000e-05,6.260294e+01,1.343977e+01,8.826553e-01
1.000000e-05,6.406115e+01,1.339001e+01,8.841694e-01
1.000000e-05,6.555333e+01,1.334026e+01,8.856589e-01
1.000000e-05,6.708026e+01,1.329071e+01,8.871235e-01
1.000000e-05,6.864276e+01,1.324116e+01,8.885631e-01
1.000000e-05,7.024166e+01,1.319161e+01,8.899774e-01
1.000000e-05,7.187780e+01,1.314226e+01,8.913663e-01
1.000000e-05,7.355204e+01,1.309311e+01,8.927296e-01
1.000000e-05,7.526529e+01,1.304395e+01,8.940670e-01
1.000000e-05,7.701845e+01,1.299500e+01,8.953785e-01
1.000000e-05,7.881244e+01,1.294605e+01,8.966639e-01
1.000000e-05,8.064821e+01,1.289710e+01,8.979229e-01
1.000000e-05,8.252675e+01,1.284836e+01,8.991554e-01
1.000000e-05,8.444905e+01,1.279981e+01,9.003613e-01
1.000000e-05,8.641612e+01,1.275126e+01,9.015403e-01
1.000000e-05,8.842901e+01,1.270291e+01,9.026924e-01
1.000000e-05,9.048878e+01,1.265456e+01,9.038173e-01
1.000000e-05,9.259654e+01,1.260641e+01,9.049149e-01
1.000000e-05,9.475339e+01,1.255827e+01,9.059851e-01
1.000000e-05,9.696048e+01,1.251032e+01,9.070276e-01
1.000000e-05,9.921898e+01,1.246237e+01,9.080425e-01
1.000000e-05,1.015301e+02,1.241463e+01,9.090295e-01
1.000000e-05,1.038950e+02,1.236688e+01,9.099884e-01
1.000000e-05,1.063151e+02,1.231934e+01,9.109193e-01
1.000000e-05,1.087914e+02,1.227199e+01,9.118219e-01
1.000000e-05,1.113255e+02,1.222465e+01,9.126960e-01
1.000000e-05,1.139186e+02,1.217730e+01,9.135417e-01
1.000000e-05,1.165721e+02,1.213016e+01,9.143588e-01
1.000000e-05,1.192874e+02,1.208321e+01,9.151471e-01
1.000000e-05,1.220660e+02,1.203627e+01,9.159067e-01
1.000000e-05,1.249093e+02,1.198952e+01,9.166372e-01
1.000000e-05,1.278188e+02,1.194278e+01,9.173388e-01
1.000000e-05,1.307961e+02,1.189624e+01,9.180112e-01
1.000000e-05,1.338427e+02,1.184990e+01,9.186544e-01
1.000000e-05,1.369603e+02,1.180356e+01,9.192682e-01
1.000000e-05,1.401505e+02,1.175741e+01,9.198527e-01
1.000000e-05,1.434151e+02,1.171127e+01,9.204078e-01
1.000000e-05,1.467556e+02,1.166533e+01,9.209333e-01
1.000000e-05,1.501740e+02,1.161939e+01,9.214292e-01
1.000000e-05,1.536720e+02,1.157385e+01,9.218954e-01
1.000000e-05,1.572515e+02,1.152811e+01,9.223319e-01
1.000000e-05,1.609143e+02,1.148277e+01,9.227386e-01
1.000000e-05,1.646625e+02,1.143723e+01,9.231155e-01
1.000000e-05,1.684980e+02,1.139209e+01,9.234625e-01
1.000000e-05,1.724228e+02,1.134696e+01,9.237796e-01
1.000000e-05,1.764391e+02,1.130202e+01,9.240667e-01
1.000000e-05,1.805489e+02,1.125708e+01,9.243239e-01
1.000000e-05,1.847544e+02,1.121234e+01,9.245510e-01
1.000000e-05,1.890579e+02,1.116781e+01,9.247481e-01
1.000000e-05,1.934616e+02,1.112327e+01,9.249152e-01
1.000000e-05,1.979679e+02,1.107894e+01,9.250522e-01
1.000000e-05,2.025792e+02,1.103480e+01,9.251591e-01
1.000000e-05,2.072978e+02,1.099067e+01,9.252359e-01
1.000000e-05,2.121264e+02,1.094673e+01,9.252827e-01
1.000000e-05,2.170675e+02,1.090280e+01,9.252994e-01
